site_id,lon,lat
110,116.72212,-31.90454
111,116.72212,-31.90633
112,116.72212,-31.90813
113,116.72212,-31.90993
114,116.72212,-31.91173
115,116.72212,-31.91353
116,116.72212,-31.91533
117,116.72212,-31.91713
118,116.72212,-31.91893
119,116.72212,-31.92072
120,116.72212,-31.92252
121,116.72212,-31.92432
122,116.72212,-31.92612
123,116.72212,-31.92792
124,116.72212,-31.92972
125,116.72212,-31.93152
126,116.72423,-31.82000
127,116.72423,-31.82180
128,116.72423,-31.82360
129,116.72423,-31.82540
130,116.72423,-31.82719
131,116.72423,-31.82899
132,116.72423,-31.83079
133,116.72423,-31.83259
134,116.72423,-31.83439
135,116.72423,-31.83619
136,116.72423,-31.83799
137,116.72423,-31.83979
138,116.72423,-31.84158
139,116.72423,-31.84338
140,116.72423,-31.84518
141,116.72423,-31.84698
142,116.72423,-31.84878
143,116.72423,-31.85058
144,116.72423,-31.85238
145,116.72423,-31.85417
146,116.72423,-31.85597
147,116.72423,-31.85777
148,116.72423,-31.85957
149,116.72423,-31.86137
150,116.72423,-31.86317
151,116.72423,-31.86497
152,116.72423,-31.86676
153,116.72423,-31.86856
154,116.72423,-31.87036
155,116.72423,-31.87216
156,116.72423,-31.87396
157,116.72423,-31.87576
158,116.72423,-31.87756
159,116.72424,-31.87936
160,116.72424,-31.88115
161,116.72424,-31.88295
162,116.72424,-31.88475
163,116.72424,-31.88655
164,116.72424,-31.88835
165,116.72424,-31.89015
166,116.72424,-31.89195
167,116.72424,-31.89374
168,116.72424,-31.89554
169,116.72424,-31.89734
170,116.72424,-31.89914
171,116.72424,-31.90094
172,116.72424,-31.90274
173,116.72424,-31.90454
174,116.72424,-31.90633
175,116.72424,-31.90813
176,116.72424,-31.90993
177,116.72424,-31.91173
178,116.72424,-31.91353
179,116.72424,-31.91533
180,116.72424,-31.91713
181,116.72424,-31.91893
182,116.72424,-31.92072
183,116.72424,-31.92252
184,116.72424,-31.92432
185,116.72424,-31.92612
186,116.72424,-31.92792
187,116.72424,-31.92972
188,116.72424,-31.93152
189,116.72635,-31.82000
190,116.72635,-31.82180
191,116.72635,-31.82360
192,116.72635,-31.82540
193,116.72635,-31.82719
194,116.72635,-31.82899
195,116.72635,-31.83079
196,116.72635,-31.83259
197,116.72635,-31.83439
198,116.72635,-31.83619
199,116.72635,-31.83799
200,116.72635,-31.83979
201,116.72635,-31.84158
202,116.72635,-31.84338
203,116.72635,-31.84518
204,116.72635,-31.84698
205,116.72635,-31.84878
206,116.72635,-31.85058
207,116.72635,-31.85238
208,116.72635,-31.85417
209,116.72635,-31.85597
210,116.72635,-31.85777
211,116.72635,-31.85957
212,116.72635,-31.86137
213,116.72635,-31.86317
214,116.72635,-31.86497
215,116.72635,-31.86676
216,116.72635,-31.86856
217,116.72635,-31.87036
218,116.72635,-31.87216
219,116.72635,-31.87396
220,116.72635,-31.87576
221,116.72635,-31.87756
222,116.72635,-31.87936
223,116.72635,-31.88115
224,116.72635,-31.88295
225,116.72635,-31.88475
226,116.72635,-31.88655
227,116.72635,-31.88835
228,116.72635,-31.89015
229,116.72635,-31.89195
230,116.72635,-31.89374
231,116.72635,-31.89554
232,116.72635,-31.89734
233,116.72636,-31.89914
234,116.72636,-31.90094
235,116.72636,-31.90274
236,116.72636,-31.90454
237,116.72636,-31.90633
238,116.72636,-31.90813
239,116.72636,-31.90993
240,116.72636,-31.91173
241,116.72636,-31.91353
242,116.72636,-31.91533
243,116.72636,-31.91713
244,116.72636,-31.91893
245,116.72636,-31.92072
246,116.72636,-31.92252
247,116.72636,-31.92432
248,116.72636,-31.92612
249,116.72636,-31.92792
250,116.72636,-31.92972
251,116.72636,-31.93152
252,116.72846,-31.82000
253,116.72846,-31.82180
254,116.72846,-31.82360
255,116.72847,-31.82540
256,116.72847,-31.82719
257,116.72847,-31.82899
258,116.72847,-31.83079
259,116.72847,-31.83259
260,116.72847,-31.83439
261,116.72847,-31.83619
262,116.72847,-31.83799
263,116.72847,-31.83979
264,116.72847,-31.84158
265,116.72847,-31.84338
266,116.72847,-31.84518
267,116.72847,-31.84698
268,116.72847,-31.84878
269,116.72847,-31.85058
270,116.72847,-31.85238
271,116.72847,-31.85417
272,116.72847,-31.85597
273,116.72847,-31.85777
274,116.72847,-31.85957
275,116.72847,-31.86137
276,116.72847,-31.86317
277,116.72847,-31.86497
278,116.72847,-31.86676
279,116.72847,-31.86856
280,116.72847,-31.87036
281,116.72847,-31.87216
282,116.72847,-31.87396
283,116.72847,-31.87576
284,116.72847,-31.87756
285,116.72847,-31.87936
286,116.72847,-31.88115
287,116.72847,-31.88295
288,116.72847,-31.88475
289,116.72847,-31.88655
290,116.72847,-31.88835
291,116.72847,-31.89015
292,116.72847,-31.89195
293,116.72847,-31.89374
294,116.72847,-31.89554
295,116.72847,-31.89734
296,116.72847,-31.89914
297,116.72847,-31.90094
298,116.72847,-31.90274
299,116.72847,-31.90454
300,116.72847,-31.90633
301,116.72847,-31.90813
302,116.72847,-31.90993
303,116.72848,-31.91173
304,116.72848,-31.91353
305,116.72848,-31.91533
306,116.72848,-31.91713
307,116.72848,-31.91893
308,116.72848,-31.92072
309,116.72848,-31.92252
310,116.72848,-31.92432
311,116.72848,-31.92612
312,116.72848,-31.92792
313,116.72848,-31.92972
314,116.72848,-31.93152
315,116.73058,-31.82000
316,116.73058,-31.82180
317,116.73058,-31.82360
318,116.73058,-31.82540
319,116.73058,-31.82719
320,116.73058,-31.82899
321,116.73058,-31.83079
322,116.73058,-31.83259
323,116.73058,-31.83439
324,116.73058,-31.83619
325,116.73058,-31.83799
326,116.73058,-31.83979
327,116.73058,-31.84158
328,116.73058,-31.84338
329,116.73058,-31.84518
330,116.73059,-31.84698
331,116.73059,-31.84878
332,116.73059,-31.85058
333,116.73059,-31.85238
334,116.73059,-31.85417
335,116.73059,-31.85597
336,116.73059,-31.85777
337,116.73059,-31.85957
338,116.73059,-31.86137
339,116.73059,-31.86317
340,116.73059,-31.86497
341,116.73059,-31.86676
342,116.73059,-31.86856
343,116.73059,-31.87036
344,116.73059,-31.87216
345,116.73059,-31.87396
346,116.73059,-31.87576
347,116.73059,-31.87756
348,116.73059,-31.87936
349,116.73059,-31.88115
350,116.73059,-31.88295
351,116.73059,-31.88475
352,116.73059,-31.88655
353,116.73059,-31.88835
354,116.73059,-31.89015
355,116.73059,-31.89195
356,116.73059,-31.89374
357,116.73059,-31.89554
358,116.73059,-31.89734
359,116.73059,-31.89914
360,116.73059,-31.90094
361,116.73059,-31.90274
362,116.73059,-31.90454
363,116.73059,-31.90633
364,116.73059,-31.90813
365,116.73059,-31.90993
366,116.73059,-31.91173
367,116.73059,-31.91353
368,116.73059,-31.91533
369,116.73059,-31.91713
370,116.73059,-31.91893
371,116.73060,-31.92072
372,116.73060,-31.92252
373,116.73060,-31.92432
374,116.73060,-31.92612
375,116.73060,-31.92792
376,116.73060,-31.92972
377,116.73060,-31.93152
378,116.73270,-31.82000
379,116.73270,-31.82180
380,116.73270,-31.82360
381,116.73270,-31.82540
382,116.73270,-31.82719
383,116.73270,-31.82899
384,116.73270,-31.83079
385,116.73270,-31.83259
386,116.73270,-31.83439
387,116.73270,-31.83619
388,116.73270,-31.83799
389,116.73270,-31.83979
390,116.73270,-31.84158
391,116.73270,-31.84338
392,116.73270,-31.84518
393,116.73270,-31.84698
394,116.73270,-31.84878
395,116.73270,-31.85058
396,116.73270,-31.85238
397,116.73270,-31.85417
398,116.73270,-31.85597
399,116.73270,-31.85777
400,116.73270,-31.85957
401,116.73270,-31.86137
402,116.73271,-31.86317
403,116.73271,-31.86497
404,116.73271,-31.86676
405,116.73271,-31.86856
406,116.73271,-31.87036
407,116.73271,-31.87216
408,116.73271,-31.87396
409,116.73271,-31.87576
410,116.73271,-31.87756
411,116.73271,-31.87936
412,116.73271,-31.88115
413,116.73271,-31.88295
414,116.73271,-31.88475
415,116.73271,-31.88655
416,116.73271,-31.88835
417,116.73271,-31.89015
418,116.73271,-31.89195
419,116.73271,-31.89374
420,116.73271,-31.89554
421,116.73271,-31.89734
422,116.73271,-31.89914
423,116.73271,-31.90094
424,116.73271,-31.90274
425,116.73271,-31.90454
426,116.73271,-31.90633
427,116.73271,-31.90813
428,116.73271,-31.90993
429,116.73271,-31.91173
430,116.73271,-31.91353
431,116.73271,-31.91533
432,116.73271,-31.91713
433,116.73271,-31.91893
434,116.73271,-31.92072
435,116.73271,-31.92252
436,116.73271,-31.92432
437,116.73272,-31.92612
438,116.73272,-31.92792
439,116.73272,-31.92972
440,116.73272,-31.93152
441,116.73481,-31.82000
442,116.73482,-31.82180
443,116.73482,-31.82360
444,116.73482,-31.82540
445,116.73482,-31.82719
446,116.73482,-31.82899
447,116.73482,-31.83079
448,116.73482,-31.83259
449,116.73482,-31.83439
450,116.73482,-31.83619
451,116.73482,-31.83799
452,116.73482,-31.83979
453,116.73482,-31.84158
454,116.73482,-31.84338
455,116.73482,-31.84518
456,116.73482,-31.84698
457,116.73482,-31.84878
458,116.73482,-31.85058
459,116.73482,-31.85238
460,116.73482,-31.85417
461,116.73482,-31.85597
462,116.73482,-31.85777
463,116.73482,-31.85957
464,116.73482,-31.86137
465,116.73482,-31.86317
466,116.73482,-31.86497
467,116.73482,-31.86676
468,116.73482,-31.86856
469,116.73482,-31.87036
470,116.73482,-31.87216
471,116.73482,-31.87396
472,116.73483,-31.87576
473,116.73483,-31.87756
474,116.73483,-31.87936
475,116.73483,-31.88115
476,116.73483,-31.88295
477,116.73483,-31.88475
478,116.73483,-31.88655
479,116.73483,-31.88835
480,116.73483,-31.89015
481,116.73483,-31.89195
482,116.73483,-31.89374
483,116.73483,-31.89554
484,116.73483,-31.89734
485,116.73483,-31.89914
486,116.73483,-31.90094
487,116.73483,-31.90274
488,116.73483,-31.90454
489,116.73483,-31.90633
490,116.73483,-31.90813
491,116.73483,-31.90993
492,116.73483,-31.91173
493,116.73483,-31.91353
494,116.73483,-31.91533
495,116.73483,-31.91713
496,116.73483,-31.91893
497,116.73483,-31.92072
498,116.73483,-31.92252
499,116.73483,-31.92432
500,116.73483,-31.92612
501,116.73483,-31.92792
502,116.73484,-31.92972
503,116.73484,-31.93152
504,116.73693,-31.82000
505,116.73693,-31.82180
506,116.73693,-31.82360
507,116.73693,-31.82540
508,116.73693,-31.82719
509,116.73693,-31.82899
510,116.73693,-31.83079
511,116.73693,-31.83259
512,116.73693,-31.83439
513,116.73694,-31.83619
514,116.73694,-31.83799
515,116.73694,-31.83979
516,116.73694,-31.84158
517,116.73694,-31.84338
518,116.73694,-31.84518
519,116.73694,-31.84698
520,116.73694,-31.84878
521,116.73694,-31.85058
522,116.73694,-31.85238
523,116.73694,-31.85417
524,116.73694,-31.85597
525,116.73694,-31.85777
526,116.73694,-31.85957
527,116.73694,-31.86137
528,116.73694,-31.86317
529,116.73694,-31.86497
530,116.73694,-31.86676
531,116.73694,-31.86856
532,116.73694,-31.87036
533,116.73694,-31.87216
534,116.73694,-31.87396
535,116.73694,-31.87576
536,116.73694,-31.87756
537,116.73694,-31.87936
538,116.73694,-31.88115
539,116.73694,-31.88295
540,116.73695,-31.88475
541,116.73695,-31.88655
542,116.73695,-31.88835
543,116.73695,-31.89015
544,116.73695,-31.89195
545,116.73695,-31.89374
546,116.73695,-31.89554
547,116.73695,-31.89734
548,116.73695,-31.89914
549,116.73695,-31.90094
550,116.73695,-31.90274
551,116.73695,-31.90454
552,116.73695,-31.90633
553,116.73695,-31.90813
554,116.73695,-31.90993
555,116.73695,-31.91173
556,116.73695,-31.91353
557,116.73695,-31.91533
558,116.73695,-31.91713
559,116.73695,-31.91893
560,116.73695,-31.92072
561,116.73695,-31.92252
562,116.73695,-31.92432
563,116.73695,-31.92612
564,116.73695,-31.92792
565,116.73695,-31.92972
566,116.73695,-31.93152
567,116.73905,-31.82000
568,116.73905,-31.82180
569,116.73905,-31.82360
570,116.73905,-31.82540
571,116.73905,-31.82719
572,116.73905,-31.82899
573,116.73905,-31.83079
574,116.73905,-31.83259
575,116.73905,-31.83439
576,116.73905,-31.83619
577,116.73905,-31.83799
578,116.73905,-31.83979
579,116.73905,-31.84158
580,116.73905,-31.84338
581,116.73905,-31.84518
582,116.73905,-31.84698
583,116.73906,-31.84878
584,116.73906,-31.85058
585,116.73906,-31.85238
586,116.73906,-31.85417
587,116.73906,-31.85597
588,116.73906,-31.85777
589,116.73906,-31.85957
590,116.73906,-31.86137
591,116.73906,-31.86317
592,116.73906,-31.86497
593,116.73906,-31.86676
594,116.73906,-31.86856
595,116.73906,-31.87036
596,116.73906,-31.87216
597,116.73906,-31.87396
598,116.73906,-31.87576
599,116.73906,-31.87756
600,116.73906,-31.87936
601,116.73906,-31.88115
602,116.73906,-31.88295
603,116.73906,-31.88475
604,116.73906,-31.88655
605,116.73906,-31.88835
606,116.73906,-31.89015
607,116.73906,-31.89195
608,116.73907,-31.89374
609,116.73907,-31.89554
610,116.73907,-31.89734
611,116.73907,-31.89914
612,116.73907,-31.90094
613,116.73907,-31.90274
614,116.73907,-31.90454
615,116.73907,-31.90633
616,116.73907,-31.90813
617,116.73907,-31.90993
618,116.73907,-31.91173
619,116.73907,-31.91353
620,116.73907,-31.91533
621,116.73907,-31.91713
622,116.73907,-31.91893
623,116.73907,-31.92072
624,116.73907,-31.92252
625,116.73907,-31.92432
626,116.73907,-31.92612
627,116.73907,-31.92792
628,116.73907,-31.92972
629,116.73907,-31.93152
630,116.74117,-31.82000
631,116.74117,-31.82180
632,116.74117,-31.82360
633,116.74117,-31.82540
634,116.74117,-31.82719
635,116.74117,-31.82899
636,116.74117,-31.83079
637,116.74117,-31.83259
638,116.74117,-31.83439
639,116.74117,-31.83619
640,116.74117,-31.83799
641,116.74117,-31.83979
642,116.74117,-31.84158
643,116.74117,-31.84338
644,116.74117,-31.84518
645,116.74117,-31.84698
646,116.74117,-31.84878
647,116.74117,-31.85058
648,116.74117,-31.85238
649,116.74117,-31.85417
650,116.74117,-31.85597
651,116.74117,-31.85777
652,116.74118,-31.85957
653,116.74118,-31.86137
654,116.74118,-31.86317
655,116.74118,-31.86497
656,116.74118,-31.86676
657,116.74118,-31.86856
658,116.74118,-31.87036
659,116.74118,-31.87216
660,116.74118,-31.87396
661,116.74118,-31.87576
662,116.74118,-31.87756
663,116.74118,-31.87936
664,116.74118,-31.88115
665,116.74118,-31.88295
666,116.74118,-31.88475
667,116.74118,-31.88655
668,116.74118,-31.88835
669,116.74118,-31.89015
670,116.74118,-31.89195
671,116.74118,-31.89374
672,116.74118,-31.89554
673,116.74118,-31.89734
674,116.74119,-31.89914
675,116.74119,-31.90094
676,116.74119,-31.90274
677,116.74119,-31.90454
678,116.74119,-31.90633
679,116.74119,-31.90813
680,116.74119,-31.90993
681,116.74119,-31.91173
682,116.74119,-31.91353
683,116.74119,-31.91533
684,116.74119,-31.91713
685,116.74119,-31.91893
686,116.74119,-31.92072
687,116.74119,-31.92252
688,116.74119,-31.92432
689,116.74119,-31.92612
690,116.74119,-31.92792
691,116.74119,-31.92972
692,116.74119,-31.93152
693,116.74328,-31.82000
694,116.74328,-31.82180
695,116.74328,-31.82360
696,116.74328,-31.82540
697,116.74328,-31.82719
698,116.74328,-31.82899
699,116.74328,-31.83079
700,116.74329,-31.83259
701,116.74329,-31.83439
702,116.74329,-31.83619
703,116.74329,-31.83799
704,116.74329,-31.83979
705,116.74329,-31.84158
706,116.74329,-31.84338
707,116.74329,-31.84518
708,116.74329,-31.84698
709,116.74329,-31.84878
710,116.74329,-31.85058
711,116.74329,-31.85238
712,116.74329,-31.85417
713,116.74329,-31.85597
714,116.74329,-31.85777
715,116.74329,-31.85957
716,116.74329,-31.86137
717,116.74329,-31.86317
718,116.74329,-31.86497
719,116.74329,-31.86676
720,116.74330,-31.86856
721,116.74330,-31.87036
722,116.74330,-31.87216
723,116.74330,-31.87396
724,116.74330,-31.87576
725,116.74330,-31.87756
726,116.74330,-31.87936
727,116.74330,-31.88115
728,116.74330,-31.88295
729,116.74330,-31.88475
730,116.74330,-31.88655
731,116.74330,-31.88835
732,116.74330,-31.89015
733,116.74330,-31.89195
734,116.74330,-31.89374
735,116.74330,-31.89554
736,116.74330,-31.89734
737,116.74330,-31.89914
738,116.74330,-31.90094
739,116.74330,-31.90274
740,116.74331,-31.90454
741,116.74331,-31.90633
742,116.74331,-31.90813
743,116.74331,-31.90993
744,116.74331,-31.91173
745,116.74331,-31.91353
746,116.74331,-31.91533
747,116.74331,-31.91713
748,116.74331,-31.91893
749,116.74331,-31.92072
750,116.74331,-31.92252
751,116.74331,-31.92432
752,116.74331,-31.92612
753,116.74331,-31.92792
754,116.74331,-31.92972
755,116.74331,-31.93152
756,116.74540,-31.82000
757,116.74540,-31.82180
758,116.74540,-31.82360
759,116.74540,-31.82540
760,116.74540,-31.82719
761,116.74540,-31.82899
762,116.74540,-31.83079
763,116.74540,-31.83259
764,116.74540,-31.83439
765,116.74540,-31.83619
766,116.74540,-31.83799
767,116.74540,-31.83979
768,116.74541,-31.84158
769,116.74541,-31.84338
770,116.74541,-31.84518
771,116.74541,-31.84698
772,116.74541,-31.84878
773,116.74541,-31.85058
774,116.74541,-31.85238
775,116.74541,-31.85417
776,116.74541,-31.85597
777,116.74541,-31.85777
778,116.74541,-31.85957
779,116.74541,-31.86137
780,116.74541,-31.86317
781,116.74541,-31.86497
782,116.74541,-31.86676
783,116.74541,-31.86856
784,116.74541,-31.87036
785,116.74541,-31.87216
786,116.74541,-31.87396
787,116.74542,-31.87576
788,116.74542,-31.87756
789,116.74542,-31.87936
790,116.74542,-31.88115
791,116.74542,-31.88295
792,116.74542,-31.88475
793,116.74542,-31.88655
794,116.74542,-31.88835
795,116.74542,-31.89015
796,116.74542,-31.89195
797,116.74542,-31.89374
798,116.74542,-31.89554
799,116.74542,-31.89734
800,116.74542,-31.89914
801,116.74542,-31.90094
802,116.74542,-31.90274
803,116.74542,-31.90454
804,116.74542,-31.90633
805,116.74543,-31.90813
806,116.74543,-31.90993
807,116.74543,-31.91173
808,116.74543,-31.91353
809,116.74543,-31.91533
810,116.74543,-31.91713
811,116.74543,-31.91893
812,116.74543,-31.92072
813,116.74543,-31.92252
814,116.74543,-31.92432
815,116.74543,-31.92612
816,116.74543,-31.92792
817,116.74543,-31.92972
818,116.74543,-31.93152
819,116.74752,-31.82000
820,116.74752,-31.82180
821,116.74752,-31.82360
822,116.74752,-31.82540
823,116.74752,-31.82719
824,116.74752,-31.82899
825,116.74752,-31.83079
826,116.74752,-31.83259
827,116.74752,-31.83439
828,116.74752,-31.83619
829,116.74752,-31.83799
830,116.74752,-31.83979
831,116.74752,-31.84158
832,116.74752,-31.84338
833,116.74752,-31.84518
834,116.74752,-31.84698
835,116.74752,-31.84878
836,116.74753,-31.85058
837,116.74753,-31.85238
838,116.74753,-31.85417
839,116.74753,-31.85597
840,116.74753,-31.85777
841,116.74753,-31.85957
842,116.74753,-31.86137
843,116.74753,-31.86317
844,116.74753,-31.86497
845,116.74753,-31.86676
846,116.74753,-31.86856
847,116.74753,-31.87036
848,116.74753,-31.87216
849,116.74753,-31.87396
850,116.74753,-31.87576
851,116.74753,-31.87756
852,116.74753,-31.87936
853,116.74754,-31.88115
854,116.74754,-31.88295
855,116.74754,-31.88475
856,116.74754,-31.88655
857,116.74754,-31.88835
858,116.74754,-31.89015
859,116.74754,-31.89195
860,116.74754,-31.89374
861,116.74754,-31.89554
862,116.74754,-31.89734
863,116.74754,-31.89914
864,116.74754,-31.90094
865,116.74754,-31.90274
866,116.74754,-31.90454
867,116.74754,-31.90633
868,116.74754,-31.90813
869,116.74754,-31.90993
870,116.74755,-31.91173
871,116.74755,-31.91353
872,116.74755,-31.91533
873,116.74755,-31.91713
874,116.74755,-31.91893
875,116.74755,-31.92072
876,116.74755,-31.92252
877,116.74755,-31.92432
878,116.74755,-31.92612
879,116.74755,-31.92792
880,116.74755,-31.92972
881,116.74755,-31.93152
882,116.74963,-31.82000
883,116.74963,-31.82180
884,116.74963,-31.82360
885,116.74963,-31.82540
886,116.74963,-31.82719
887,116.74964,-31.82899
888,116.74964,-31.83079
889,116.74964,-31.83259
890,116.74964,-31.83439
891,116.74964,-31.83619
892,116.74964,-31.83799
893,116.74964,-31.83979
894,116.74964,-31.84158
895,116.74964,-31.84338
896,116.74964,-31.84518
897,116.74964,-31.84698
898,116.74964,-31.84878
899,116.74964,-31.85058
900,116.74964,-31.85238
901,116.74964,-31.85417
902,116.74964,-31.85597
903,116.74965,-31.85777
904,116.74965,-31.85957
905,116.74965,-31.86137
906,116.74965,-31.86317
907,116.74965,-31.86497
908,116.74965,-31.86676
909,116.74965,-31.86856
910,116.74965,-31.87036
911,116.74965,-31.87216
912,116.74965,-31.87396
913,116.74965,-31.87576
914,116.74965,-31.87756
915,116.74965,-31.87936
916,116.74965,-31.88115
917,116.74965,-31.88295
918,116.74965,-31.88475
919,116.74966,-31.88655
920,116.74966,-31.88835
921,116.74966,-31.89015
922,116.74966,-31.89195
923,116.74966,-31.89374
924,116.74966,-31.89554
925,116.74966,-31.89734
926,116.74966,-31.89914
927,116.74966,-31.90094
928,116.74966,-31.90274
929,116.74966,-31.90454
930,116.74966,-31.90633
931,116.74966,-31.90813
932,116.74966,-31.90993
933,116.74966,-31.91173
934,116.74966,-31.91353
935,116.74967,-31.91533
936,116.74967,-31.91713
937,116.74967,-31.91893
938,116.74967,-31.92072
939,116.74967,-31.92252
940,116.74967,-31.92432
941,116.74967,-31.92612
942,116.74967,-31.92792
943,116.74967,-31.92972
944,116.74967,-31.93152
945,116.75175,-31.82000
946,116.75175,-31.82180
947,116.75175,-31.82360
948,116.75175,-31.82540
949,116.75175,-31.82719
950,116.75175,-31.82899
951,116.75175,-31.83079
952,116.75175,-31.83259
953,116.75175,-31.83439
954,116.75176,-31.83619
955,116.75176,-31.83799
956,116.75176,-31.83979
957,116.75176,-31.84158
958,116.75176,-31.84338
959,116.75176,-31.84518
960,116.75176,-31.84698
961,116.75176,-31.84878
962,116.75176,-31.85058
963,116.75176,-31.85238
964,116.75176,-31.85417
965,116.75176,-31.85597
966,116.75176,-31.85777
967,116.75176,-31.85957
968,116.75176,-31.86137
969,116.75176,-31.86317
970,116.75177,-31.86497
971,116.75177,-31.86676
972,116.75177,-31.86856
973,116.75177,-31.87036
974,116.75177,-31.87216
975,116.75177,-31.87396
976,116.75177,-31.87576
977,116.75177,-31.87756
978,116.75177,-31.87936
979,116.75177,-31.88115
980,116.75177,-31.88295
981,116.75177,-31.88475
982,116.75177,-31.88655
983,116.75177,-31.88835
984,116.75177,-31.89015
985,116.75178,-31.89195
986,116.75178,-31.89374
987,116.75178,-31.89554
988,116.75178,-31.89734
989,116.75178,-31.89914
990,116.75178,-31.90094
991,116.75178,-31.90274
992,116.75178,-31.90454
993,116.75178,-31.90633
994,116.75178,-31.90813
995,116.75178,-31.90993
996,116.75178,-31.91173
997,116.75178,-31.91353
998,116.75178,-31.91533
999,116.75178,-31.91713
1000,116.75179,-31.91893
1001,116.75179,-31.92072
1002,116.75179,-31.92252
1003,116.75179,-31.92432
1004,116.75179,-31.92612
1005,116.75179,-31.92792
1006,116.75179,-31.92972
1007,116.75179,-31.93152
1008,116.75387,-31.82000
1009,116.75387,-31.82180
1010,116.75387,-31.82360
1011,116.75387,-31.82540
1012,116.75387,-31.82719
1013,116.75387,-31.82899
1014,116.75387,-31.83079
1015,116.75387,-31.83259
1016,116.75387,-31.83439
1017,116.75387,-31.83619
1018,116.75387,-31.83799
1019,116.75387,-31.83979
1020,116.75387,-31.84158
1021,116.75388,-31.84338
1022,116.75388,-31.84518
1023,116.75388,-31.84698
1024,116.75388,-31.84878
1025,116.75388,-31.85058
1026,116.75388,-31.85238
1027,116.75388,-31.85417
1028,116.75388,-31.85597
1029,116.75388,-31.85777
1030,116.75388,-31.85957
1031,116.75388,-31.86137
1032,116.75388,-31.86317
1033,116.75388,-31.86497
1034,116.75388,-31.86676
1035,116.75388,-31.86856
1036,116.75389,-31.87036
1037,116.75389,-31.87216
1038,116.75389,-31.87396
1039,116.75389,-31.87576
1040,116.75389,-31.87756
1041,116.75389,-31.87936
1042,116.75389,-31.88115
1043,116.75389,-31.88295
1044,116.75389,-31.88475
1045,116.75389,-31.88655
1046,116.75389,-31.88835
1047,116.75389,-31.89015
1048,116.75389,-31.89195
1049,116.75389,-31.89374
1050,116.75390,-31.89554
1051,116.75390,-31.89734
1052,116.75390,-31.89914
1053,116.75390,-31.90094
1054,116.75390,-31.90274
1055,116.75390,-31.90454
1056,116.75390,-31.90633
1057,116.75390,-31.90813
1058,116.75390,-31.90993
1059,116.75390,-31.91173
1060,116.75390,-31.91353
1061,116.75390,-31.91533
1062,116.75390,-31.91713
1063,116.75390,-31.91893
1064,116.75391,-31.92072
1065,116.75391,-31.92252
1066,116.75391,-31.92432
1067,116.75391,-31.92612
1068,116.75391,-31.92792
1069,116.75391,-31.92972
