site_id,lon,lat,sid,gmv_PGA,eid
60,1.167200E+02,-3.192792E+01,60,5.135444E-02,12884901888
61,1.167200E+02,-3.192972E+01,61,5.073833E-02,12884901888
62,1.167200E+02,-3.193152E+01,62,5.013275E-02,12884901888
63,1.167221E+02,-3.182000E+01,63,1.145760E-01,12884901888
64,1.167221E+02,-3.182180E+01,64,1.130762E-01,12884901888
65,1.167221E+02,-3.182360E+01,65,1.115796E-01,12884901888
66,1.167221E+02,-3.182540E+01,66,1.100882E-01,12884901888
67,1.167221E+02,-3.182719E+01,67,1.086120E-01,12884901888
68,1.167221E+02,-3.182899E+01,68,1.071363E-01,12884901888
69,1.167221E+02,-3.183079E+01,69,1.056706E-01,12884901888
70,1.167221E+02,-3.183259E+01,70,1.042166E-01,12884901888
71,1.167221E+02,-3.183439E+01,71,1.027752E-01,12884901888
72,1.167221E+02,-3.183619E+01,72,1.013475E-01,12884901888
73,1.167221E+02,-3.183799E+01,73,9.992987E-02,12884901888
74,1.167221E+02,-3.183979E+01,74,9.853261E-02,12884901888
75,1.167221E+02,-3.184158E+01,75,9.715919E-02,12884901888
76,1.167221E+02,-3.184338E+01,76,9.579486E-02,12884901888
77,1.167221E+02,-3.184518E+01,77,9.444791E-02,12884901888
78,1.167221E+02,-3.184698E+01,78,9.311870E-02,12884901888
79,1.167221E+02,-3.184878E+01,79,9.180759E-02,12884901888
80,1.167221E+02,-3.185058E+01,80,9.051494E-02,12884901888
81,1.167221E+02,-3.185238E+01,81,8.924090E-02,12884901888
82,1.167221E+02,-3.185417E+01,82,8.799257E-02,12884901888
83,1.167221E+02,-3.185597E+01,83,8.675613E-02,12884901888
84,1.167221E+02,-3.185777E+01,84,8.553866E-02,12884901888
85,1.167221E+02,-3.185957E+01,85,8.434016E-02,12884901888
86,1.167221E+02,-3.186137E+01,86,8.316066E-02,12884901888
87,1.167221E+02,-3.186317E+01,87,8.200008E-02,12884901888
88,1.167221E+02,-3.186497E+01,88,8.085834E-02,12884901888
89,1.167221E+02,-3.186676E+01,89,7.974152E-02,12884901888
90,1.167221E+02,-3.186856E+01,90,7.863704E-02,12884901888
91,1.167221E+02,-3.187036E+01,91,7.755098E-02,12884901888
92,1.167221E+02,-3.187216E+01,92,7.648321E-02,12884901888
93,1.167221E+02,-3.187396E+01,93,7.543352E-02,12884901888
94,1.167221E+02,-3.187576E+01,94,7.440174E-02,12884901888
95,1.167221E+02,-3.187756E+01,95,7.338759E-02,12884901888
96,1.167221E+02,-3.187936E+01,96,7.239092E-02,12884901888
97,1.167221E+02,-3.188115E+01,97,7.141684E-02,12884901888
98,1.167221E+02,-3.188295E+01,98,7.045424E-02,12884901888
99,1.167221E+02,-3.188475E+01,99,6.950838E-02,12884901888
100,1.167221E+02,-3.188655E+01,100,6.857898E-02,12884901888
101,1.167221E+02,-3.188835E+01,101,6.766581E-02,12884901888
102,1.167221E+02,-3.189015E+01,102,6.676858E-02,12884901888
103,1.167221E+02,-3.189195E+01,103,6.588705E-02,12884901888
104,1.167221E+02,-3.189374E+01,104,6.502572E-02,12884901888
105,1.167221E+02,-3.189554E+01,105,6.417470E-02,12884901888
106,1.167221E+02,-3.189734E+01,106,6.333858E-02,12884901888
107,1.167221E+02,-3.189914E+01,107,6.251712E-02,12884901888
108,1.167221E+02,-3.190094E+01,108,6.171002E-02,12884901888
109,1.167221E+02,-3.190274E+01,109,6.091704E-02,12884901888
110,1.167221E+02,-3.190454E+01,110,6.013794E-02,12884901888
111,1.167221E+02,-3.190633E+01,111,5.937664E-02,12884901888
112,1.167221E+02,-3.190813E+01,112,5.862440E-02,12884901888
113,1.167221E+02,-3.190993E+01,113,5.788527E-02,12884901888
114,1.167221E+02,-3.191173E+01,114,5.715899E-02,12884901888
115,1.167221E+02,-3.191353E+01,115,5.644532E-02,12884901888
116,1.167221E+02,-3.191533E+01,116,5.574401E-02,12884901888
117,1.167221E+02,-3.191713E+01,117,5.505480E-02,12884901888
118,1.167221E+02,-3.191893E+01,118,5.437749E-02,12884901888
119,1.167221E+02,-3.192072E+01,119,5.371552E-02,12884901888
120,1.167221E+02,-3.192252E+01,120,5.306122E-02,12884901888
121,1.167221E+02,-3.192432E+01,121,5.241813E-02,12884901888
122,1.167221E+02,-3.192612E+01,122,5.178602E-02,12884901888
123,1.167221E+02,-3.192792E+01,123,5.116468E-02,12884901888
124,1.167221E+02,-3.192972E+01,124,5.055390E-02,12884901888
125,1.167221E+02,-3.193152E+01,125,4.995346E-02,12884901888
126,1.167242E+02,-3.182000E+01,126,1.131342E-01,12884901888
127,1.167242E+02,-3.182180E+01,127,1.116840E-01,12884901888
128,1.167242E+02,-3.182360E+01,128,1.102356E-01,12884901888
129,1.167242E+02,-3.182540E+01,129,1.087911E-01,12884901888
130,1.167242E+02,-3.182719E+01,130,1.073602E-01,12884901888
131,1.167242E+02,-3.182899E+01,131,1.059287E-01,12884901888
132,1.167242E+02,-3.183079E+01,132,1.045059E-01,12884901888
133,1.167242E+02,-3.183259E+01,133,1.030932E-01,12884901888
134,1.167242E+02,-3.183439E+01,134,1.016918E-01,12884901888
135,1.167242E+02,-3.183619E+01,135,1.003029E-01,12884901888
136,1.167242E+02,-3.183799E+01,136,9.892727E-02,12884901888
137,1.167242E+02,-3.183979E+01,137,9.756586E-02,12884901888
138,1.167242E+02,-3.184158E+01,138,9.622682E-02,12884901888
139,1.167242E+02,-3.184338E+01,139,9.489581E-02,12884901888
140,1.167242E+02,-3.184518E+01,140,9.358089E-02,12884901888
141,1.167242E+02,-3.184698E+01,141,9.228254E-02,12884901888
142,1.167242E+02,-3.184878E+01,142,9.100117E-02,12884901888
143,1.167242E+02,-3.185058E+01,143,8.973709E-02,12884901888
144,1.167242E+02,-3.185238E+01,144,8.849052E-02,12884901888
145,1.167242E+02,-3.185417E+01,145,8.726850E-02,12884901888
146,1.167242E+02,-3.185597E+01,146,8.605746E-02,12884901888
147,1.167242E+02,-3.185777E+01,147,8.486443E-02,12884901888
148,1.167242E+02,-3.185957E+01,148,8.368943E-02,12884901888
149,1.167242E+02,-3.186137E+01,149,8.253250E-02,12884901888
150,1.167242E+02,-3.186317E+01,150,8.139360E-02,12884901888
151,1.167242E+02,-3.186497E+01,151,8.027272E-02,12884901888
152,1.167242E+02,-3.186676E+01,152,7.917582E-02,12884901888
153,1.167242E+02,-3.186856E+01,153,7.809060E-02,12884901888
154,1.167242E+02,-3.187036E+01,154,7.702305E-02,12884901888
155,1.167242E+02,-3.187216E+01,155,7.597306E-02,12884901888
156,1.167242E+02,-3.187396E+01,156,7.494048E-02,12884901888
157,1.167242E+02,-3.187576E+01,157,7.392510E-02,12884901888
158,1.167242E+02,-3.187756E+01,158,7.292677E-02,12884901888
159,1.167242E+02,-3.187936E+01,159,7.194316E-02,12884901888
160,1.167242E+02,-3.188115E+01,160,7.098366E-02,12884901888
161,1.167242E+02,-3.188295E+01,161,7.003520E-02,12884901888
162,1.167242E+02,-3.188475E+01,162,6.910290E-02,12884901888
163,1.167242E+02,-3.188655E+01,163,6.818657E-02,12884901888
164,1.167242E+02,-3.188835E+01,164,6.728595E-02,12884901888
165,1.167242E+02,-3.189015E+01,165,6.640081E-02,12884901888
166,1.167242E+02,-3.189195E+01,166,6.553091E-02,12884901888
167,1.167242E+02,-3.189374E+01,167,6.468072E-02,12884901888
168,1.167242E+02,-3.189554E+01,168,6.384048E-02,12884901888
169,1.167242E+02,-3.189734E+01,169,6.301476E-02,12884901888
170,1.167242E+02,-3.189914E+01,170,6.220329E-02,12884901888
171,1.167242E+02,-3.190094E+01,171,6.140583E-02,12884901888
172,1.167242E+02,-3.190274E+01,172,6.062213E-02,12884901888
173,1.167242E+02,-3.190454E+01,173,5.985198E-02,12884901888
174,1.167242E+02,-3.190633E+01,174,5.909926E-02,12884901888
175,1.167242E+02,-3.190813E+01,175,5.835532E-02,12884901888
176,1.167242E+02,-3.190993E+01,176,5.762421E-02,12884901888
177,1.167242E+02,-3.191173E+01,177,5.690565E-02,12884901888
178,1.167242E+02,-3.191353E+01,178,5.619941E-02,12884901888
179,1.167242E+02,-3.191533E+01,179,5.550527E-02,12884901888
180,1.167242E+02,-3.191713E+01,180,5.482302E-02,12884901888
181,1.167242E+02,-3.191893E+01,181,5.415241E-02,12884901888
182,1.167242E+02,-3.192072E+01,182,5.349685E-02,12884901888
183,1.167242E+02,-3.192252E+01,183,5.284879E-02,12884901888
184,1.167242E+02,-3.192432E+01,184,5.221172E-02,12884901888
185,1.167242E+02,-3.192612E+01,185,5.158544E-02,12884901888
186,1.167242E+02,-3.192792E+01,186,5.096972E-02,12884901888
187,1.167242E+02,-3.192972E+01,187,5.036435E-02,12884901888
188,1.167242E+02,-3.193152E+01,188,4.976915E-02,12884901888
189,1.167263E+02,-3.182000E+01,189,1.116915E-01,12884901888
190,1.167263E+02,-3.182180E+01,190,1.102897E-01,12884901888
191,1.167263E+02,-3.182360E+01,191,1.088886E-01,12884901888
192,1.167263E+02,-3.182540E+01,192,1.074901E-01,12884901888
193,1.167263E+02,-3.182719E+01,193,1.061037E-01,12884901888
194,1.167263E+02,-3.182899E+01,194,1.047155E-01,12884901888
195,1.167263E+02,-3.183079E+01,195,1.033348E-01,12884901888
196,1.167263E+02,-3.183259E+01,196,1.019630E-01,12884901888
197,1.167263E+02,-3.183439E+01,197,1.006011E-01,12884901888
198,1.167263E+02,-3.183619E+01,198,9.925037E-02,12884901888
199,1.167263E+02,-3.183799E+01,199,9.791170E-02,12884901888
200,1.167263E+02,-3.183979E+01,200,9.658596E-02,12884901888
201,1.167263E+02,-3.184158E+01,201,9.528113E-02,12884901888
202,1.167263E+02,-3.184338E+01,202,9.398332E-02,12884901888
203,1.167263E+02,-3.184518E+01,203,9.270043E-02,12884901888
204,1.167263E+02,-3.184698E+01,204,9.143294E-02,12884901888
205,1.167263E+02,-3.184878E+01,205,9.018128E-02,12884901888
206,1.167263E+02,-3.185058E+01,206,8.894582E-02,12884901888
207,1.167263E+02,-3.185238E+01,207,8.772681E-02,12884901888
208,1.167263E+02,-3.185417E+01,208,8.653115E-02,12884901888
209,1.167263E+02,-3.185597E+01,209,8.534565E-02,12884901888
210,1.167263E+02,-3.185777E+01,210,8.417717E-02,12884901888
211,1.167263E+02,-3.185957E+01,211,8.302580E-02,12884901888
212,1.167263E+02,-3.186137E+01,212,8.189158E-02,12884901888
213,1.167263E+02,-3.186317E+01,213,8.077454E-02,12884901888
214,1.167263E+02,-3.186497E+01,214,7.967466E-02,12884901888
215,1.167263E+02,-3.186676E+01,215,7.859789E-02,12884901888
216,1.167263E+02,-3.186856E+01,216,7.753208E-02,12884901888
217,1.167263E+02,-3.187036E+01,217,7.648325E-02,12884901888
218,1.167263E+02,-3.187216E+01,218,7.545124E-02,12884901888
219,1.167263E+02,-3.187396E+01,219,7.443596E-02,12884901888
220,1.167263E+02,-3.187576E+01,220,7.343722E-02,12884901888
221,1.167263E+02,-3.187756E+01,221,7.245491E-02,12884901888
222,1.167263E+02,-3.187936E+01,222,7.148881E-02,12884901888
223,1.167263E+02,-3.188115E+01,223,7.054401E-02,12884901888
224,1.167263E+02,-3.188295E+01,224,6.960970E-02,12884901888
225,1.167263E+02,-3.188475E+01,225,6.869108E-02,12884901888
226,1.167263E+02,-3.188655E+01,226,6.778789E-02,12884901888
227,1.167263E+02,-3.188835E+01,227,6.689993E-02,12884901888
228,1.167263E+02,-3.189015E+01,228,6.602695E-02,12884901888
229,1.167263E+02,-3.189195E+01,229,6.516880E-02,12884901888
230,1.167263E+02,-3.189374E+01,230,6.432983E-02,12884901888
231,1.167263E+02,-3.189554E+01,231,6.350049E-02,12884901888
232,1.167263E+02,-3.189734E+01,232,6.268523E-02,12884901888
233,1.167264E+02,-3.189914E+01,233,6.188232E-02,12884901888
234,1.167264E+02,-3.190094E+01,234,6.109465E-02,12884901888
235,1.167264E+02,-3.190274E+01,235,6.032038E-02,12884901888
236,1.167264E+02,-3.190454E+01,236,5.955928E-02,12884901888
237,1.167264E+02,-3.190633E+01,237,5.881528E-02,12884901888
238,1.167264E+02,-3.190813E+01,238,5.807980E-02,12884901888
239,1.167264E+02,-3.190993E+01,239,5.735682E-02,12884901888
240,1.167264E+02,-3.191173E+01,240,5.664612E-02,12884901888
241,1.167264E+02,-3.191353E+01,241,5.594747E-02,12884901888
242,1.167264E+02,-3.191533E+01,242,5.526065E-02,12884901888
243,1.167264E+02,-3.191713E+01,243,5.458546E-02,12884901888
244,1.167264E+02,-3.191893E+01,244,5.392166E-02,12884901888
245,1.167264E+02,-3.192072E+01,245,5.327263E-02,12884901888
246,1.167264E+02,-3.192252E+01,246,5.263095E-02,12884901888
247,1.167264E+02,-3.192432E+01,247,5.200001E-02,12884901888
248,1.167264E+02,-3.192612E+01,248,5.137967E-02,12884901888
249,1.167264E+02,-3.192792E+01,249,5.076968E-02,12884901888
250,1.167264E+02,-3.192972E+01,250,5.016986E-02,12884901888
251,1.167264E+02,-3.193152E+01,251,4.958000E-02,12884901888
252,1.167285E+02,-3.182000E+01,252,1.102569E-01,12884901888
253,1.167285E+02,-3.182180E+01,253,1.089021E-01,12884901888
254,1.167285E+02,-3.182360E+01,254,1.075469E-01,12884901888
255,1.167285E+02,-3.182540E+01,255,1.061870E-01,12884901888
256,1.167285E+02,-3.182719E+01,256,1.048442E-01,12884901888
257,1.167285E+02,-3.182899E+01,257,1.034987E-01,12884901888
258,1.167285E+02,-3.183079E+01,258,1.021594E-01,12884901888
259,1.167285E+02,-3.183259E+01,259,1.008276E-01,12884901888
260,1.167285E+02,-3.183439E+01,260,9.950470E-02,12884901888
261,1.167285E+02,-3.183619E+01,261,9.819165E-02,12884901888
262,1.167285E+02,-3.183799E+01,262,9.688943E-02,12884901888
263,1.167285E+02,-3.183979E+01,263,9.559893E-02,12884901888
264,1.167285E+02,-3.184158E+01,264,9.432800E-02,12884901888
265,1.167285E+02,-3.184338E+01,265,9.306307E-02,12884901888
266,1.167285E+02,-3.184518E+01,266,9.181193E-02,12884901888
267,1.167285E+02,-3.184698E+01,267,9.057507E-02,12884901888
268,1.167285E+02,-3.184878E+01,268,8.935293E-02,12884901888
269,1.167285E+02,-3.185058E+01,269,8.814594E-02,12884901888
270,1.167285E+02,-3.185238E+01,270,8.695436E-02,12884901888
271,1.167285E+02,-3.185417E+01,271,8.578498E-02,12884901888
272,1.167285E+02,-3.185597E+01,272,8.462494E-02,12884901888
273,1.167285E+02,-3.185777E+01,273,8.348097E-02,12884901888
274,1.167285E+02,-3.185957E+01,274,8.235320E-02,12884901888
275,1.167285E+02,-3.186137E+01,275,8.124171E-02,12884901888
276,1.167285E+02,-3.186317E+01,276,8.014656E-02,12884901888
277,1.167285E+02,-3.186497E+01,277,7.906773E-02,12884901888
278,1.167285E+02,-3.186676E+01,278,7.801110E-02,12884901888
279,1.167285E+02,-3.186856E+01,279,7.696481E-02,12884901888
280,1.167285E+02,-3.187036E+01,280,7.593475E-02,12884901888
281,1.167285E+02,-3.187216E+01,281,7.492082E-02,12884901888
282,1.167285E+02,-3.187396E+01,282,7.392292E-02,12884901888
283,1.167285E+02,-3.187576E+01,283,7.294093E-02,12884901888
284,1.167285E+02,-3.187756E+01,284,7.197472E-02,12884901888
285,1.167285E+02,-3.187936E+01,285,7.102412E-02,12884901888
286,1.167285E+02,-3.188115E+01,286,7.009417E-02,12884901888
287,1.167285E+02,-3.188295E+01,287,6.917426E-02,12884901888
288,1.167285E+02,-3.188475E+01,288,6.826946E-02,12884901888
289,1.167285E+02,-3.188655E+01,289,6.737960E-02,12884901888
290,1.167285E+02,-3.188835E+01,290,6.650447E-02,12884901888
291,1.167285E+02,-3.189015E+01,291,6.564388E-02,12884901888
292,1.167285E+02,-3.189195E+01,292,6.479762E-02,12884901888
293,1.167285E+02,-3.189374E+01,293,6.397008E-02,12884901888
294,1.167285E+02,-3.189554E+01,294,6.315178E-02,12884901888
295,1.167285E+02,-3.189734E+01,295,6.234720E-02,12884901888
296,1.167285E+02,-3.189914E+01,296,6.155612E-02,12884901888
297,1.167285E+02,-3.190094E+01,297,6.077828E-02,12884901888
298,1.167285E+02,-3.190274E+01,298,6.001352E-02,12884901888
299,1.167285E+02,-3.190454E+01,299,5.926161E-02,12884901888
300,1.167285E+02,-3.190633E+01,300,5.852638E-02,12884901888
301,1.167285E+02,-3.190813E+01,301,5.779944E-02,12884901888
302,1.167285E+02,-3.190993E+01,302,5.708470E-02,12884901888
303,1.167285E+02,-3.191173E+01,303,5.638067E-02,12884901888
304,1.167285E+02,-3.191353E+01,304,5.568972E-02,12884901888
305,1.167285E+02,-3.191533E+01,305,5.501035E-02,12884901888
306,1.167285E+02,-3.191713E+01,306,5.434232E-02,12884901888
307,1.167285E+02,-3.191893E+01,307,5.368546E-02,12884901888
308,1.167285E+02,-3.192072E+01,308,5.304311E-02,12884901888
309,1.167285E+02,-3.192252E+01,309,5.240786E-02,12884901888
310,1.167285E+02,-3.192432E+01,310,5.178320E-02,12884901888
311,1.167285E+02,-3.192612E+01,311,5.116887E-02,12884901888
312,1.167285E+02,-3.192792E+01,312,5.056472E-02,12884901888
313,1.167285E+02,-3.192972E+01,313,4.997054E-02,12884901888
314,1.167285E+02,-3.193152E+01,314,4.938615E-02,12884901888
315,1.167306E+02,-3.182000E+01,315,1.088188E-01,12884901888
316,1.167306E+02,-3.182180E+01,316,1.075100E-01,12884901888
317,1.167306E+02,-3.182360E+01,317,1.061998E-01,12884901888
318,1.167306E+02,-3.182540E+01,318,1.048901E-01,12884901888
319,1.167306E+02,-3.182719E+01,319,1.035896E-01,12884901888
320,1.167306E+02,-3.182899E+01,320,1.022856E-01,12884901888
321,1.167306E+02,-3.183079E+01,321,1.009867E-01,12884901888
322,1.167306E+02,-3.183259E+01,322,9.969427E-02,12884901888
323,1.167306E+02,-3.183439E+01,323,9.840941E-02,12884901888
324,1.167306E+02,-3.183619E+01,324,9.713326E-02,12884901888
325,1.167306E+02,-3.183799E+01,325,9.586680E-02,12884901888
326,1.167306E+02,-3.183979E+01,326,9.461093E-02,12884901888
327,1.167306E+02,-3.184158E+01,327,9.337327E-02,12884901888
328,1.167306E+02,-3.184338E+01,328,9.214074E-02,12884901888
329,1.167306E+02,-3.184518E+01,329,9.092087E-02,12884901888
330,1.167306E+02,-3.184698E+01,330,8.971013E-02,12884901888
331,1.167306E+02,-3.184878E+01,331,8.851729E-02,12884901888
332,1.167306E+02,-3.185058E+01,332,8.733857E-02,12884901888
333,1.167306E+02,-3.185238E+01,333,8.617427E-02,12884901888
334,1.167306E+02,-3.185417E+01,334,8.503104E-02,12884901888
335,1.167306E+02,-3.185597E+01,335,8.389634E-02,12884901888
336,1.167306E+02,-3.185777E+01,336,8.277681E-02,12884901888
337,1.167306E+02,-3.185957E+01,337,8.167258E-02,12884901888
338,1.167306E+02,-3.186137E+01,338,8.058378E-02,12884901888
339,1.167306E+02,-3.186317E+01,339,7.951048E-02,12884901888
340,1.167306E+02,-3.186497E+01,340,7.845272E-02,12884901888
341,1.167306E+02,-3.186676E+01,341,7.741624E-02,12884901888
342,1.167306E+02,-3.186856E+01,342,7.638949E-02,12884901888
343,1.167306E+02,-3.187036E+01,343,7.537823E-02,12884901888
344,1.167306E+02,-3.187216E+01,344,7.438243E-02,12884901888
345,1.167306E+02,-3.187396E+01,345,7.340198E-02,12884901888
346,1.167306E+02,-3.187576E+01,346,7.243679E-02,12884901888
347,1.167306E+02,-3.187756E+01,347,7.148678E-02,12884901888
348,1.167306E+02,-3.187936E+01,348,7.055178E-02,12884901888
349,1.167306E+02,-3.188115E+01,349,6.963675E-02,12884901888
350,1.167306E+02,-3.188295E+01,350,6.873133E-02,12884901888
351,1.167306E+02,-3.188475E+01,351,6.784048E-02,12884901888
352,1.167306E+02,-3.188655E+01,352,6.696404E-02,12884901888
353,1.167306E+02,-3.188835E+01,353,6.610186E-02,12884901888
354,1.167306E+02,-3.189015E+01,354,6.525375E-02,12884901888
355,1.167306E+02,-3.189195E+01,355,6.441952E-02,12884901888
356,1.167306E+02,-3.189374E+01,356,6.360350E-02,12884901888
357,1.167306E+02,-3.189554E+01,357,6.279639E-02,12884901888
358,1.167306E+02,-3.189734E+01,358,6.200258E-02,12884901888
359,1.167306E+02,-3.189914E+01,359,6.122186E-02,12884901888
360,1.167306E+02,-3.190094E+01,360,6.045406E-02,12884901888
361,1.167306E+02,-3.190274E+01,361,5.969898E-02,12884901888
362,1.167306E+02,-3.190454E+01,362,5.895639E-02,12884901888
363,1.167306E+02,-3.190633E+01,363,5.823011E-02,12884901888
364,1.167306E+02,-3.190813E+01,364,5.751186E-02,12884901888
365,1.167306E+02,-3.190993E+01,365,5.680548E-02,12884901888
366,1.167306E+02,-3.191173E+01,366,5.611082E-02,12884901888
367,1.167306E+02,-3.191353E+01,367,5.542767E-02,12884901888
368,1.167306E+02,-3.191533E+01,368,5.475578E-02,12884901888
369,1.167306E+02,-3.191713E+01,369,5.409502E-02,12884901888
370,1.167306E+02,-3.191893E+01,370,5.344517E-02,12884901888
371,1.167306E+02,-3.192072E+01,371,5.280842E-02,12884901888
372,1.167306E+02,-3.192252E+01,372,5.217975E-02,12884901888
373,1.167306E+02,-3.192432E+01,373,5.156144E-02,12884901888
374,1.167306E+02,-3.192612E+01,374,5.095325E-02,12884901888
375,1.167306E+02,-3.192792E+01,375,5.035502E-02,12884901888
376,1.167306E+02,-3.192972E+01,376,4.976660E-02,12884901888
377,1.167306E+02,-3.193152E+01,377,4.918774E-02,12884901888
378,1.167327E+02,-3.182000E+01,378,1.073857E-01,12884901888
379,1.167327E+02,-3.182180E+01,379,1.061217E-01,12884901888
380,1.167327E+02,-3.182360E+01,380,1.048554E-01,12884901888
381,1.167327E+02,-3.182540E+01,381,1.035885E-01,12884901888
382,1.167327E+02,-3.182719E+01,382,1.023298E-01,12884901888
383,1.167327E+02,-3.182899E+01,383,1.010666E-01,12884901888
384,1.167327E+02,-3.183079E+01,384,9.980741E-02,12884901888
385,1.167327E+02,-3.183259E+01,385,9.855358E-02,12884901888
386,1.167327E+02,-3.183439E+01,386,9.730630E-02,12884901888
387,1.167327E+02,-3.183619E+01,387,9.606662E-02,12884901888
388,1.167327E+02,-3.183799E+01,388,9.483551E-02,12884901888
389,1.167327E+02,-3.183979E+01,389,9.361390E-02,12884901888
390,1.167327E+02,-3.184158E+01,390,9.240926E-02,12884901888
391,1.167327E+02,-3.184338E+01,391,9.120884E-02,12884901888
392,1.167327E+02,-3.184518E+01,392,9.002004E-02,12884901888
393,1.167327E+02,-3.184698E+01,393,8.884342E-02,12884901888
394,1.167327E+02,-3.184878E+01,394,8.767947E-02,12884901888
395,1.167327E+02,-3.185058E+01,395,8.652864E-02,12884901888
396,1.167327E+02,-3.185238E+01,396,8.539126E-02,12884901888
397,1.167327E+02,-3.185417E+01,397,8.427388E-02,12884901888
398,1.167327E+02,-3.185597E+01,398,8.316427E-02,12884901888
399,1.167327E+02,-3.185777E+01,399,8.206894E-02,12884901888
400,1.167327E+02,-3.185957E+01,400,8.098804E-02,12884901888
401,1.167327E+02,-3.186137E+01,401,7.992175E-02,12884901888
402,1.167327E+02,-3.186317E+01,402,7.886711E-02,12884901888
403,1.167327E+02,-3.186497E+01,403,7.783035E-02,12884901888
404,1.167327E+02,-3.186676E+01,404,7.681404E-02,12884901888
405,1.167327E+02,-3.186856E+01,405,7.580681E-02,12884901888
406,1.167327E+02,-3.187036E+01,406,7.481438E-02,12884901888
407,1.167327E+02,-3.187216E+01,407,7.383672E-02,12884901888
408,1.167327E+02,-3.187396E+01,408,7.287374E-02,12884901888
409,1.167327E+02,-3.187576E+01,409,7.192542E-02,12884901888
