eid,sid,gmv_PGA
12884901888,0,1.160077E-01
12884901888,1,1.144575E-01
12884901888,2,1.129120E-01
12884901888,3,1.113731E-01
12884901888,4,1.098511E-01
12884901888,5,1.083306E-01
12884901888,6,1.068218E-01
12884901888,7,1.053260E-01
12884901888,8,1.038443E-01
12884901888,9,1.023778E-01
12884901888,10,1.009273E-01
12884901888,11,9.949379E-02
12884901888,12,9.808562E-02
12884901888,13,1.050494E-01
12884901888,14,1.035835E-01
12884901888,15,1.021371E-01
12884901888,16,1.007104E-01
12884901888,17,9.128554E-02
12884901888,18,8.998386E-02
12884901888,19,8.870916E-02
12884901888,20,8.744720E-02
12884901888,21,8.620524E-02
12884901888,22,8.498323E-02
12884901888,23,8.378113E-02
12884901888,24,8.259886E-02
12884901888,25,8.143629E-02
12884901888,26,8.029958E-02
12884901888,27,7.917587E-02
12884901888,28,7.807134E-02
12884901888,29,7.698586E-02
12884901888,30,7.591915E-02
12884901888,31,7.487100E-02
12884901888,32,7.384115E-02
12884901888,33,7.282938E-02
12884901888,34,7.184087E-02
12884901888,35,7.086433E-02
12884901888,36,6.990506E-02
12884901888,37,6.896278E-02
12884901888,38,6.803721E-02
12884901888,39,6.712805E-02
12884901888,40,6.623505E-02
12884901888,41,6.840496E-02
12884901888,42,6.750854E-02
12884901888,43,6.662788E-02
12884901888,44,6.576270E-02
12884901888,45,6.491269E-02
12884901888,46,6.407760E-02
12884901888,47,6.325717E-02
12884901888,48,6.245551E-02
12884901888,49,6.166345E-02
12884901888,50,5.813980E-02
12884901888,51,5.740593E-02
12884901888,52,5.668496E-02
12884901888,53,5.597658E-02
12884901888,54,5.528060E-02
12884901888,55,5.459672E-02
12884901888,56,5.392845E-02
12884901888,57,5.326805E-02
12884901888,58,5.261906E-02
12884901888,59,5.198126E-02
12884901888,60,5.135444E-02
12884901888,61,5.073833E-02
12884901888,62,5.013275E-02
12884901888,63,1.145760E-01
12884901888,64,1.130762E-01
12884901888,65,1.115796E-01
12884901888,66,1.100882E-01
12884901888,67,1.086120E-01
12884901888,68,1.071363E-01
12884901888,69,1.056706E-01
12884901888,70,1.042166E-01
12884901888,71,1.027752E-01
12884901888,72,1.013475E-01
12884901888,73,9.992987E-02
12884901888,74,9.853261E-02
12884901888,75,9.715919E-02
12884901888,76,9.579486E-02
12884901888,77,9.444791E-02
12884901888,78,9.311870E-02
12884901888,79,9.180759E-02
12884901888,80,9.051494E-02
12884901888,81,8.924090E-02
12884901888,82,8.799257E-02
12884901888,83,8.675613E-02
12884901888,84,8.553866E-02
12884901888,85,8.434016E-02
12884901888,86,8.316066E-02
12884901888,87,8.200008E-02
12884901888,88,8.085834E-02
12884901888,89,7.974152E-02
12884901888,90,7.863704E-02
12884901888,91,7.755098E-02
12884901888,92,7.648321E-02
12884901888,93,7.543352E-02
12884901888,94,7.440174E-02
12884901888,95,7.338759E-02
12884901888,96,7.239092E-02
12884901888,97,7.141684E-02
12884901888,98,7.045424E-02
12884901888,99,6.950838E-02
12884901888,100,6.857898E-02
12884901888,101,6.766581E-02
12884901888,102,6.676858E-02
12884901888,103,6.588705E-02
12884901888,104,6.502572E-02
12884901888,105,6.417470E-02
12884901888,106,6.333858E-02
12884901888,107,6.251712E-02
12884901888,108,6.171002E-02
12884901888,109,6.091704E-02
12884901888,110,6.013794E-02
12884901888,111,5.937664E-02
12884901888,112,5.862440E-02
12884901888,113,5.788527E-02
12884901888,114,5.715899E-02
12884901888,115,5.644532E-02
12884901888,116,5.574401E-02
12884901888,117,5.505480E-02
12884901888,118,5.437749E-02
12884901888,119,5.371552E-02
12884901888,120,5.306122E-02
12884901888,121,5.241813E-02
12884901888,122,5.178602E-02
12884901888,123,5.116468E-02
12884901888,124,5.055390E-02
12884901888,125,4.995346E-02
12884901888,126,1.131342E-01
12884901888,127,1.116840E-01
12884901888,128,1.102356E-01
12884901888,129,1.087911E-01
12884901888,130,1.073602E-01
12884901888,131,1.059287E-01
12884901888,132,1.045059E-01
12884901888,133,1.030932E-01
12884901888,134,1.016918E-01
12884901888,135,1.003029E-01
12884901888,136,9.892727E-02
12884901888,137,9.756586E-02
12884901888,138,9.622682E-02
12884901888,139,9.489581E-02
12884901888,140,9.358089E-02
12884901888,141,9.228254E-02
12884901888,142,9.100117E-02
12884901888,143,8.973709E-02
12884901888,144,8.849052E-02
12884901888,145,8.726850E-02
12884901888,146,8.605746E-02
12884901888,147,8.486443E-02
12884901888,148,8.368943E-02
12884901888,149,8.253250E-02
12884901888,150,8.139360E-02
12884901888,151,8.027272E-02
12884901888,152,7.917582E-02
12884901888,153,7.809060E-02
12884901888,154,7.702305E-02
12884901888,155,7.597306E-02
12884901888,156,7.494048E-02
12884901888,157,7.392510E-02
12884901888,158,7.292677E-02
12884901888,159,7.194316E-02
12884901888,160,7.098366E-02
12884901888,161,7.003520E-02
12884901888,162,6.910290E-02
12884901888,163,6.818657E-02
12884901888,164,6.728595E-02
12884901888,165,6.640081E-02
12884901888,166,6.553091E-02
12884901888,167,6.468072E-02
12884901888,168,6.384048E-02
12884901888,169,6.301476E-02
12884901888,170,6.220329E-02
12884901888,171,6.140583E-02
12884901888,172,6.062213E-02
12884901888,173,5.985198E-02
12884901888,174,5.909926E-02
12884901888,175,5.835532E-02
12884901888,176,5.762421E-02
12884901888,177,5.690565E-02
12884901888,178,5.619941E-02
12884901888,179,5.550527E-02
12884901888,180,5.482302E-02
12884901888,181,5.415241E-02
12884901888,182,5.349685E-02
12884901888,183,5.284879E-02
12884901888,184,5.221172E-02
12884901888,185,5.158544E-02
12884901888,186,5.096972E-02
12884901888,187,5.036435E-02
12884901888,188,4.976915E-02
12884901888,189,1.116915E-01
12884901888,190,1.102897E-01
12884901888,191,1.088886E-01
12884901888,192,1.074901E-01
