site_id,lon,lat,sid,gmv_PGA,eid
63,1.167221E+02,-3.182000E+01,63,1.193532E-01,12884901888
64,1.167221E+02,-3.182180E+01,64,1.178077E-01,12884901888
65,1.167221E+02,-3.182360E+01,65,1.162652E-01,12884901888
66,1.167221E+02,-3.182540E+01,66,1.147277E-01,12884901888
67,1.167221E+02,-3.182719E+01,67,1.131971E-01,12884901888
68,1.167221E+02,-3.182899E+01,68,1.116752E-01,12884901888
69,1.167221E+02,-3.183079E+01,69,1.101634E-01,12884901888
70,1.167221E+02,-3.183259E+01,70,1.086632E-01,12884901888
71,1.167221E+02,-3.183439E+01,71,1.071758E-01,12884901888
72,1.167221E+02,-3.183619E+01,72,1.057022E-01,12884901888
73,1.167221E+02,-3.183799E+01,73,1.042434E-01,12884901888
74,1.167221E+02,-3.183979E+01,74,1.028004E-01,12884901888
75,1.167221E+02,-3.184158E+01,75,1.013737E-01,12884901888
76,1.167221E+02,-3.184338E+01,76,9.996411E-02,12884901888
77,1.167221E+02,-3.184518E+01,77,9.857209E-02,12884901888
78,1.167221E+02,-3.184698E+01,78,9.719810E-02,12884901888
79,1.167221E+02,-3.184878E+01,79,9.584253E-02,12884901888
80,1.167221E+02,-3.185058E+01,80,9.450566E-02,12884901888
81,1.167221E+02,-3.185238E+01,81,9.318775E-02,12884901888
82,1.167221E+02,-3.185417E+01,82,9.188897E-02,12884901888
83,1.167221E+02,-3.185597E+01,83,9.060944E-02,12884901888
84,1.167221E+02,-3.185777E+01,84,8.934925E-02,12884901888
85,1.167221E+02,-3.185957E+01,85,8.810841E-02,12884901888
86,1.167221E+02,-3.186137E+01,86,8.688692E-02,12884901888
87,1.167221E+02,-3.186317E+01,87,8.568473E-02,12884901888
88,1.167221E+02,-3.186497E+01,88,8.450181E-02,12884901888
89,1.167221E+02,-3.186676E+01,89,8.333799E-02,12884901888
90,1.167221E+02,-3.186856E+01,90,8.219321E-02,12884901888
91,1.167221E+02,-3.187036E+01,91,8.106728E-02,12884901888
92,1.167221E+02,-3.187216E+01,92,7.996003E-02,12884901888
93,1.167221E+02,-3.187396E+01,93,7.887129E-02,12884901888
94,1.167221E+02,-3.187576E+01,94,7.780087E-02,12884901888
95,1.167221E+02,-3.187756E+01,95,7.674853E-02,12884901888
96,1.167221E+02,-3.187936E+01,96,7.571408E-02,12884901888
97,1.167221E+02,-3.188115E+01,97,7.469728E-02,12884901888
98,1.167221E+02,-3.188295E+01,98,7.369786E-02,12884901888
99,1.167221E+02,-3.188475E+01,99,7.271559E-02,12884901888
100,1.167221E+02,-3.188655E+01,100,7.175022E-02,12884901888
101,1.167221E+02,-3.188835E+01,101,7.080151E-02,12884901888
102,1.167221E+02,-3.189015E+01,102,6.986916E-02,12884901888
103,1.167221E+02,-3.189195E+01,103,6.895296E-02,12884901888
104,1.167221E+02,-3.189374E+01,104,6.805260E-02,12884901888
105,1.167221E+02,-3.189554E+01,105,6.716781E-02,12884901888
106,1.167221E+02,-3.189734E+01,106,6.629837E-02,12884901888
107,1.167221E+02,-3.189914E+01,107,6.544401E-02,12884901888
108,1.167221E+02,-3.190094E+01,108,6.460442E-02,12884901888
109,1.167221E+02,-3.190274E+01,109,6.377936E-02,12884901888
110,1.167221E+02,-3.190454E+01,110,6.296858E-02,12884901888
111,1.167221E+02,-3.190633E+01,111,6.217182E-02,12884901888
112,1.167221E+02,-3.190813E+01,112,6.138880E-02,12884901888
113,1.167221E+02,-3.190993E+01,113,6.061930E-02,12884901888
114,1.167221E+02,-3.191173E+01,114,5.986303E-02,12884901888
115,1.167221E+02,-3.191353E+01,115,5.911978E-02,12884901888
116,1.167221E+02,-3.191533E+01,116,5.838926E-02,12884901888
117,1.167221E+02,-3.191713E+01,117,5.767128E-02,12884901888
118,1.167221E+02,-3.191893E+01,118,5.696555E-02,12884901888
119,1.167221E+02,-3.192072E+01,119,5.627184E-02,12884901888
120,1.167221E+02,-3.192252E+01,120,5.558996E-02,12884901888
121,1.167221E+02,-3.192432E+01,121,5.491963E-02,12884901888
122,1.167221E+02,-3.192612E+01,122,5.426067E-02,12884901888
123,1.167221E+02,-3.192792E+01,123,5.361284E-02,12884901888
124,1.167221E+02,-3.192972E+01,124,5.297589E-02,12884901888
125,1.167221E+02,-3.193152E+01,125,5.234967E-02,12884901888
126,1.167242E+02,-3.182000E+01,126,1.178686E-01,12884901888
127,1.167242E+02,-3.182180E+01,127,1.163737E-01,12884901888
128,1.167242E+02,-3.182360E+01,128,1.148806E-01,12884901888
129,1.167242E+02,-3.182540E+01,129,1.133911E-01,12884901888
130,1.167242E+02,-3.182719E+01,130,1.119071E-01,12884901888
131,1.167242E+02,-3.182899E+01,131,1.104304E-01,12884901888
132,1.167242E+02,-3.183079E+01,132,1.089625E-01,12884901888
133,1.167242E+02,-3.183259E+01,133,1.075047E-01,12884901888
134,1.167242E+02,-3.183439E+01,134,1.060582E-01,12884901888
135,1.167242E+02,-3.183619E+01,135,1.046243E-01,12884901888
136,1.167242E+02,-3.183799E+01,136,1.032037E-01,12884901888
137,1.167242E+02,-3.183979E+01,137,1.017976E-01,12884901888
138,1.167242E+02,-3.184158E+01,138,1.004065E-01,12884901888
139,1.167242E+02,-3.184338E+01,139,9.903119E-02,12884901888
140,1.167242E+02,-3.184518E+01,140,9.767220E-02,12884901888
141,1.167242E+02,-3.184698E+01,141,9.633002E-02,12884901888
142,1.167242E+02,-3.184878E+01,142,9.500505E-02,12884901888
143,1.167242E+02,-3.185058E+01,143,9.369765E-02,12884901888
144,1.167242E+02,-3.185238E+01,144,9.240807E-02,12884901888
145,1.167242E+02,-3.185417E+01,145,9.113654E-02,12884901888
146,1.167242E+02,-3.185597E+01,146,8.988323E-02,12884901888
147,1.167242E+02,-3.185777E+01,147,8.864824E-02,12884901888
148,1.167242E+02,-3.185957E+01,148,8.743163E-02,12884901888
149,1.167242E+02,-3.186137E+01,149,8.623344E-02,12884901888
150,1.167242E+02,-3.186317E+01,150,8.505365E-02,12884901888
151,1.167242E+02,-3.186497E+01,151,8.389225E-02,12884901888
152,1.167242E+02,-3.186676E+01,152,8.274912E-02,12884901888
153,1.167242E+02,-3.186856E+01,153,8.162422E-02,12884901888
154,1.167242E+02,-3.187036E+01,154,8.051741E-02,12884901888
155,1.167242E+02,-3.187216E+01,155,7.942855E-02,12884901888
156,1.167242E+02,-3.187396E+01,156,7.835750E-02,12884901888
157,1.167242E+02,-3.187576E+01,157,7.730406E-02,12884901888
158,1.167242E+02,-3.187756E+01,158,7.626810E-02,12884901888
159,1.167242E+02,-3.187936E+01,159,7.524934E-02,12884901888
160,1.167242E+02,-3.188115E+01,160,7.424765E-02,12884901888
161,1.167242E+02,-3.188295E+01,161,7.326278E-02,12884901888
162,1.167242E+02,-3.188475E+01,162,7.229451E-02,12884901888
163,1.167242E+02,-3.188655E+01,163,7.134260E-02,12884901888
164,1.167242E+02,-3.188835E+01,164,7.040684E-02,12884901888
165,1.167242E+02,-3.189015E+01,165,6.948697E-02,12884901888
166,1.167242E+02,-3.189195E+01,166,6.858276E-02,12884901888
167,1.167242E+02,-3.189374E+01,167,6.769396E-02,12884901888
168,1.167242E+02,-3.189554E+01,168,6.682034E-02,12884901888
169,1.167242E+02,-3.189734E+01,169,6.596161E-02,12884901888
170,1.167242E+02,-3.189914E+01,170,6.511756E-02,12884901888
171,1.167242E+02,-3.190094E+01,171,6.428791E-02,12884901888
172,1.167242E+02,-3.190274E+01,172,6.347246E-02,12884901888
173,1.167242E+02,-3.190454E+01,173,6.267092E-02,12884901888
174,1.167242E+02,-3.190633E+01,174,6.188307E-02,12884901888
175,1.167242E+02,-3.190813E+01,175,6.110864E-02,12884901888
176,1.167242E+02,-3.190993E+01,176,6.034743E-02,12884901888
177,1.167242E+02,-3.191173E+01,177,5.959916E-02,12884901888
178,1.167242E+02,-3.191353E+01,178,5.886360E-02,12884901888
179,1.167242E+02,-3.191533E+01,179,5.814053E-02,12884901888
180,1.167242E+02,-3.191713E+01,180,5.742971E-02,12884901888
181,1.167242E+02,-3.191893E+01,181,5.673092E-02,12884901888
182,1.167242E+02,-3.192072E+01,182,5.604391E-02,12884901888
183,1.167242E+02,-3.192252E+01,183,5.536847E-02,12884901888
184,1.167242E+02,-3.192432E+01,184,5.470441E-02,12884901888
185,1.167242E+02,-3.192612E+01,185,5.405145E-02,12884901888
186,1.167242E+02,-3.192792E+01,186,5.340945E-02,12884901888
187,1.167242E+02,-3.192972E+01,187,5.277814E-02,12884901888
188,1.167242E+02,-3.193152E+01,188,5.215736E-02,12884901888
189,1.167263E+02,-3.182000E+01,189,1.163827E-01,12884901888
190,1.167263E+02,-3.182180E+01,190,1.149374E-01,12884901888
191,1.167263E+02,-3.182360E+01,191,1.134926E-01,12884901888
192,1.167263E+02,-3.182540E+01,192,1.120502E-01,12884901888
193,1.167263E+02,-3.182719E+01,193,1.106120E-01,12884901888
194,1.167263E+02,-3.182899E+01,194,1.091797E-01,12884901888
195,1.167263E+02,-3.183079E+01,195,1.077549E-01,12884901888
196,1.167263E+02,-3.183259E+01,196,1.063389E-01,12884901888
197,1.167263E+02,-3.183439E+01,197,1.049329E-01,12884901888
198,1.167263E+02,-3.183619E+01,198,1.035380E-01,12884901888
199,1.167263E+02,-3.183799E+01,199,1.021554E-01,12884901888
200,1.167263E+02,-3.183979E+01,200,1.007858E-01,12884901888
201,1.167263E+02,-3.184158E+01,201,9.942997E-02,12884901888
202,1.167263E+02,-3.184338E+01,202,9.808867E-02,12884901888
203,1.167263E+02,-3.184518E+01,203,9.676250E-02,12884901888
204,1.167263E+02,-3.184698E+01,204,9.545195E-02,12884901888
205,1.167263E+02,-3.184878E+01,205,9.415746E-02,12884901888
206,1.167263E+02,-3.185058E+01,206,9.287942E-02,12884901888
207,1.167263E+02,-3.185238E+01,207,9.161812E-02,12884901888
208,1.167263E+02,-3.185417E+01,208,9.037382E-02,12884901888
209,1.167263E+02,-3.185597E+01,209,8.914670E-02,12884901888
210,1.167263E+02,-3.185777E+01,210,8.793692E-02,12884901888
211,1.167263E+02,-3.185957E+01,211,8.674456E-02,12884901888
212,1.167263E+02,-3.186137E+01,212,8.556972E-02,12884901888
213,1.167263E+02,-3.186317E+01,213,8.441240E-02,12884901888
214,1.167263E+02,-3.186497E+01,214,8.327260E-02,12884901888
215,1.167263E+02,-3.186676E+01,215,8.215026E-02,12884901888
216,1.167263E+02,-3.186856E+01,216,8.104535E-02,12884901888
217,1.167263E+02,-3.187036E+01,217,7.995779E-02,12884901888
218,1.167263E+02,-3.187216E+01,218,7.888741E-02,12884901888
219,1.167263E+02,-3.187396E+01,219,7.783417E-02,12884901888
220,1.167263E+02,-3.187576E+01,220,7.679786E-02,12884901888
221,1.167263E+02,-3.187756E+01,221,7.577837E-02,12884901888
222,1.167263E+02,-3.187936E+01,222,7.477549E-02,12884901888
223,1.167263E+02,-3.188115E+01,223,7.378906E-02,12884901888
224,1.167263E+02,-3.188295E+01,224,7.281887E-02,12884901888
225,1.167263E+02,-3.188475E+01,225,7.186476E-02,12884901888
226,1.167263E+02,-3.188655E+01,226,7.092647E-02,12884901888
227,1.167263E+02,-3.188835E+01,227,7.000381E-02,12884901888
228,1.167263E+02,-3.189015E+01,228,6.909656E-02,12884901888
229,1.167263E+02,-3.189195E+01,229,6.820453E-02,12884901888
230,1.167263E+02,-3.189374E+01,230,6.732744E-02,12884901888
231,1.167263E+02,-3.189554E+01,231,6.646509E-02,12884901888
232,1.167263E+02,-3.189734E+01,232,6.561722E-02,12884901888
233,1.167264E+02,-3.189914E+01,233,6.478365E-02,12884901888
234,1.167264E+02,-3.190094E+01,234,6.396411E-02,12884901888
235,1.167264E+02,-3.190274E+01,235,6.315841E-02,12884901888
236,1.167264E+02,-3.190454E+01,236,6.236624E-02,12884901888
237,1.167264E+02,-3.190633E+01,237,6.158746E-02,12884901888
238,1.167264E+02,-3.190813E+01,238,6.082176E-02,12884901888
239,1.167264E+02,-3.190993E+01,239,6.006898E-02,12884901888
240,1.167264E+02,-3.191173E+01,240,5.932882E-02,12884901888
241,1.167264E+02,-3.191353E+01,241,5.860112E-02,12884901888
242,1.167264E+02,-3.191533E+01,242,5.788563E-02,12884901888
243,1.167264E+02,-3.191713E+01,243,5.718212E-02,12884901888
244,1.167264E+02,-3.191893E+01,244,5.649037E-02,12884901888
245,1.167264E+02,-3.192072E+01,245,5.581019E-02,12884901888
246,1.167264E+02,-3.192252E+01,246,5.514135E-02,12884901888
247,1.167264E+02,-3.192432E+01,247,5.448362E-02,12884901888
248,1.167264E+02,-3.192612E+01,248,5.383684E-02,12884901888
249,1.167264E+02,-3.192792E+01,249,5.320076E-02,12884901888
250,1.167264E+02,-3.192972E+01,250,5.257522E-02,12884901888
251,1.167264E+02,-3.193152E+01,251,5.195997E-02,12884901888
252,1.167285E+02,-3.182000E+01,252,1.148979E-01,12884901888
253,1.167285E+02,-3.182180E+01,253,1.135010E-01,12884901888
254,1.167285E+02,-3.182360E+01,254,1.121033E-01,12884901888
255,1.167285E+02,-3.182540E+01,255,1.107070E-01,12884901888
256,1.167285E+02,-3.182719E+01,256,1.093137E-01,12884901888
257,1.167285E+02,-3.182899E+01,257,1.079250E-01,12884901888
258,1.167285E+02,-3.183079E+01,258,1.065425E-01,12884901888
259,1.167285E+02,-3.183259E+01,259,1.051676E-01,12884901888
260,1.167285E+02,-3.183439E+01,260,1.038015E-01,12884901888
261,1.167285E+02,-3.183619E+01,261,1.024453E-01,12884901888
262,1.167285E+02,-3.183799E+01,262,1.011000E-01,12884901888
263,1.167285E+02,-3.183979E+01,263,9.976645E-02,12884901888
264,1.167285E+02,-3.184158E+01,264,9.844556E-02,12884901888
265,1.167285E+02,-3.184338E+01,265,9.713799E-02,12884901888
266,1.167285E+02,-3.184518E+01,266,9.584436E-02,12884901888
267,1.167285E+02,-3.184698E+01,267,9.456521E-02,12884901888
268,1.167285E+02,-3.184878E+01,268,9.330103E-02,12884901888
269,1.167285E+02,-3.185058E+01,269,9.205219E-02,12884901888
270,1.167285E+02,-3.185238E+01,270,9.081905E-02,12884901888
271,1.167285E+02,-3.185417E+01,271,8.960188E-02,12884901888
272,1.167285E+02,-3.185597E+01,272,8.840089E-02,12884901888
273,1.167285E+02,-3.185777E+01,273,8.721629E-02,12884901888
274,1.167285E+02,-3.185957E+01,274,8.604819E-02,12884901888
275,1.167285E+02,-3.186137E+01,275,8.489669E-02,12884901888
276,1.167285E+02,-3.186317E+01,276,8.376184E-02,12884901888
277,1.167285E+02,-3.186497E+01,277,8.264366E-02,12884901888
278,1.167285E+02,-3.186676E+01,278,8.154219E-02,12884901888
279,1.167285E+02,-3.186856E+01,279,8.045733E-02,12884901888
280,1.167285E+02,-3.187036E+01,280,7.938907E-02,12884901888
281,1.167285E+02,-3.187216E+01,281,7.833731E-02,12884901888
282,1.167285E+02,-3.187396E+01,282,7.730195E-02,12884901888
283,1.167285E+02,-3.187576E+01,283,7.628289E-02,12884901888
284,1.167285E+02,-3.187756E+01,284,7.527998E-02,12884901888
285,1.167285E+02,-3.187936E+01,285,7.429309E-02,12884901888
286,1.167285E+02,-3.188115E+01,286,7.332204E-02,12884901888
287,1.167285E+02,-3.188295E+01,287,7.236666E-02,12884901888
288,1.167285E+02,-3.188475E+01,288,7.142681E-02,12884901888
289,1.167285E+02,-3.188655E+01,289,7.050228E-02,12884901888
290,1.167285E+02,-3.188835E+01,290,6.959285E-02,12884901888
291,1.167285E+02,-3.189015E+01,291,6.869837E-02,12884901888
292,1.167285E+02,-3.189195E+01,292,6.781861E-02,12884901888
293,1.167285E+02,-3.189374E+01,293,6.695338E-02,12884901888
294,1.167285E+02,-3.189554E+01,294,6.610244E-02,12884901888
295,1.167285E+02,-3.189734E+01,295,6.526560E-02,12884901888
296,1.167285E+02,-3.189914E+01,296,6.444264E-02,12884901888
297,1.167285E+02,-3.190094E+01,297,6.363334E-02,12884901888
298,1.167285E+02,-3.190274E+01,298,6.283749E-02,12884901888
299,1.167285E+02,-3.190454E+01,299,6.205487E-02,12884901888
300,1.167285E+02,-3.190633E+01,300,6.128528E-02,12884901888
301,1.167285E+02,-3.190813E+01,301,6.052845E-02,12884901888
302,1.167285E+02,-3.190993E+01,302,5.978419E-02,12884901888
303,1.167285E+02,-3.191173E+01,303,5.905231E-02,12884901888
304,1.167285E+02,-3.191353E+01,304,5.833259E-02,12884901888
305,1.167285E+02,-3.191533E+01,305,5.762478E-02,12884901888
306,1.167285E+02,-3.191713E+01,306,5.692871E-02,12884901888
307,1.167285E+02,-3.191893E+01,307,5.624414E-02,12884901888
308,1.167285E+02,-3.192072E+01,308,5.557089E-02,12884901888
309,1.167285E+02,-3.192252E+01,309,5.490875E-02,12884901888
310,1.167285E+02,-3.192432E+01,310,5.425753E-02,12884901888
311,1.167285E+02,-3.192612E+01,311,5.361698E-02,12884901888
312,1.167285E+02,-3.192792E+01,312,5.298696E-02,12884901888
313,1.167285E+02,-3.192972E+01,313,5.236724E-02,12884901888
314,1.167285E+02,-3.193152E+01,314,5.175767E-02,12884901888
315,1.167306E+02,-3.182000E+01,315,1.134162E-01,12884901888
316,1.167306E+02,-3.182180E+01,316,1.120664E-01,12884901888
317,1.167306E+02,-3.182360E+01,317,1.107148E-01,12884901888
318,1.167306E+02,-3.182540E+01,318,1.093634E-01,12884901888
319,1.167306E+02,-3.182719E+01,319,1.080140E-01,12884901888
320,1.167306E+02,-3.182899E+01,320,1.066680E-01,12884901888
321,1.167306E+02,-3.183079E+01,321,1.053271E-01,12884901888
322,1.167306E+02,-3.183259E+01,322,1.039926E-01,12884901888
323,1.167306E+02,-3.183439E+01,323,1.026657E-01,12884901888
324,1.167306E+02,-3.183619E+01,324,1.013474E-01,12884901888
325,1.167306E+02,-3.183799E+01,325,1.000389E-01,12884901888
326,1.167306E+02,-3.183979E+01,326,9.874109E-02,12884901888
327,1.167306E+02,-3.184158E+01,327,9.745468E-02,12884901888
328,1.167306E+02,-3.184338E+01,328,9.618048E-02,12884901888
329,1.167306E+02,-3.184518E+01,329,9.491907E-02,12884901888
330,1.167306E+02,-3.184698E+01,330,9.367106E-02,12884901888
331,1.167306E+02,-3.184878E+01,331,9.243694E-02,12884901888
332,1.167306E+02,-3.185058E+01,332,9.121710E-02,12884901888
333,1.167306E+02,-3.185238E+01,333,9.001195E-02,12884901888
334,1.167306E+02,-3.185417E+01,334,8.882176E-02,12884901888
335,1.167306E+02,-3.185597E+01,335,8.764682E-02,12884901888
336,1.167306E+02,-3.185777E+01,336,8.648729E-02,12884901888
337,1.167306E+02,-3.185957E+01,337,8.534339E-02,12884901888
338,1.167306E+02,-3.186137E+01,338,8.421520E-02,12884901888
339,1.167306E+02,-3.186317E+01,339,8.310281E-02,12884901888
340,1.167306E+02,-3.186497E+01,340,8.200630E-02,12884901888
341,1.167306E+02,-3.186676E+01,341,8.092566E-02,12884901888
342,1.167306E+02,-3.186856E+01,342,7.986090E-02,12884901888
343,1.167306E+02,-3.187036E+01,343,7.881200E-02,12884901888
344,1.167306E+02,-3.187216E+01,344,7.777889E-02,12884901888
345,1.167306E+02,-3.187396E+01,345,7.676149E-02,12884901888
346,1.167306E+02,-3.187576E+01,346,7.575973E-02,12884901888
347,1.167306E+02,-3.187756E+01,347,7.477349E-02,12884901888
348,1.167306E+02,-3.187936E+01,348,7.380267E-02,12884901888
349,1.167306E+02,-3.188115E+01,349,7.284710E-02,12884901888
350,1.167306E+02,-3.188295E+01,350,7.190665E-02,12884901888
351,1.167306E+02,-3.188475E+01,351,7.098116E-02,12884901888
352,1.167306E+02,-3.188655E+01,352,7.007048E-02,12884901888
353,1.167306E+02,-3.188835E+01,353,6.917441E-02,12884901888
354,1.167306E+02,-3.189015E+01,354,6.829282E-02,12884901888
355,1.167306E+02,-3.189195E+01,355,6.742547E-02,12884901888
356,1.167306E+02,-3.189374E+01,356,6.657218E-02,12884901888
357,1.167306E+02,-3.189554E+01,357,6.573280E-02,12884901888
358,1.167306E+02,-3.189734E+01,358,6.490709E-02,12884901888
359,1.167306E+02,-3.189914E+01,359,6.409487E-02,12884901888
360,1.167306E+02,-3.190094E+01,360,6.329593E-02,12884901888
361,1.167306E+02,-3.190274E+01,361,6.251006E-02,12884901888
362,1.167306E+02,-3.190454E+01,362,6.173708E-02,12884901888
363,1.167306E+02,-3.190633E+01,363,6.097679E-02,12884901888
364,1.167306E+02,-3.190813E+01,364,6.022895E-02,12884901888
365,1.167306E+02,-3.190993E+01,365,5.949338E-02,12884901888
366,1.167306E+02,-3.191173E+01,366,5.876986E-02,12884901888
367,1.167306E+02,-3.191353E+01,367,5.805822E-02,12884901888
368,1.167306E+02,-3.191533E+01,368,5.735824E-02,12884901888
369,1.167306E+02,-3.191713E+01,369,5.666969E-02,12884901888
370,1.167306E+02,-3.191893E+01,370,5.599244E-02,12884901888
371,1.167306E+02,-3.192072E+01,371,5.532624E-02,12884901888
372,1.167306E+02,-3.192252E+01,372,5.467089E-02,12884901888
373,1.167306E+02,-3.192432E+01,373,5.402624E-02,12884901888
374,1.167306E+02,-3.192612E+01,374,5.339206E-02,12884901888
375,1.167306E+02,-3.192792E+01,375,5.276819E-02,12884901888
376,1.167306E+02,-3.192972E+01,376,5.215443E-02,12884901888
377,1.167306E+02,-3.193152E+01,377,5.155061E-02,12884901888
378,1.167327E+02,-3.182000E+01,378,1.119394E-01,12884901888
379,1.167327E+02,-3.182180E+01,379,1.106354E-01,12884901888
380,1.167327E+02,-3.182360E+01,380,1.093287E-01,12884901888
381,1.167327E+02,-3.182540E+01,381,1.080213E-01,12884901888
382,1.167327E+02,-3.182719E+01,382,1.067147E-01,12884901888
383,1.167327E+02,-3.182899E+01,383,1.054106E-01,12884901888
384,1.167327E+02,-3.183079E+01,384,1.041104E-01,12884901888
385,1.167327E+02,-3.183259E+01,385,1.028154E-01,12884901888
386,1.167327E+02,-3.183439E+01,386,1.015269E-01,12884901888
387,1.167327E+02,-3.183619E+01,387,1.002461E-01,12884901888
388,1.167327E+02,-3.183799E+01,388,9.897382E-02,12884901888
389,1.167327E+02,-3.183979E+01,389,9.771109E-02,12884901888
390,1.167327E+02,-3.184158E+01,390,9.645871E-02,12884901888
391,1.167327E+02,-3.184338E+01,391,9.521742E-02,12884901888
392,1.167327E+02,-3.184518E+01,392,9.398788E-02,12884901888
393,1.167327E+02,-3.184698E+01,393,9.277068E-02,12884901888
394,1.167327E+02,-3.184878E+01,394,9.156631E-02,12884901888
395,1.167327E+02,-3.185058E+01,395,9.037524E-02,12884901888
396,1.167327E+02,-3.185238E+01,396,8.919786E-02,12884901888
397,1.167327E+02,-3.185417E+01,397,8.803451E-02,12884901888
398,1.167327E+02,-3.185597E+01,398,8.688544E-02,12884901888
399,1.167327E+02,-3.185777E+01,399,8.575089E-02,12884901888
400,1.167327E+02,-3.185957E+01,400,8.463107E-02,12884901888
401,1.167327E+02,-3.186137E+01,401,8.352613E-02,12884901888
402,1.167327E+02,-3.186317E+01,402,8.243616E-02,12884901888
403,1.167327E+02,-3.186497E+01,403,8.136125E-02,12884901888
404,1.167327E+02,-3.186676E+01,404,8.030145E-02,12884901888
405,1.167327E+02,-3.186856E+01,405,7.925678E-02,12884901888
406,1.167327E+02,-3.187036E+01,406,7.822726E-02,12884901888
407,1.167327E+02,-3.187216E+01,407,7.721281E-02,12884901888
408,1.167327E+02,-3.187396E+01,408,7.621343E-02,12884901888
409,1.167327E+02,-3.187576E+01,409,7.522902E-02,12884901888
