eid,sid,gmv_PGA
12884901888,0,1.208342E-01
12884901888,1,1.192369E-01
12884901888,2,1.176441E-01
12884901888,3,1.160577E-01
12884901888,4,1.144798E-01
12884901888,5,1.129119E-01
12884901888,6,1.113558E-01
12884901888,7,1.098126E-01
12884901888,8,1.082837E-01
12884901888,9,1.067701E-01
12884901888,10,1.052728E-01
12884901888,11,1.037925E-01
12884901888,12,1.023301E-01
12884901888,13,1.008860E-01
12884901888,14,9.946078E-02
12884901888,15,9.805489E-02
12884901888,16,9.666863E-02
12884901888,17,9.530228E-02
12884901888,18,9.395600E-02
12884901888,19,9.262999E-02
12884901888,20,9.132428E-02
12884901888,21,9.003894E-02
12884901888,22,8.877395E-02
12884901888,23,8.752926E-02
12884901888,24,8.630480E-02
12884901888,25,8.510044E-02
12884901888,26,8.391608E-02
12884901888,27,8.275154E-02
12884901888,28,8.160661E-02
12884901888,29,8.048115E-02
12884901888,30,7.937491E-02
12884901888,31,7.828764E-02
12884901888,32,7.721915E-02
12884901888,33,7.616913E-02
12884901888,34,7.513736E-02
12884901888,35,7.412359E-02
12884901888,36,7.312749E-02
12884901888,37,7.214886E-02
12884901888,38,7.118734E-02
12884901888,39,7.024271E-02
12884901888,40,6.931465E-02
12884901888,41,6.840292E-02
12884901888,42,6.750718E-02
12884901888,43,6.662719E-02
12884901888,44,6.576264E-02
12884901888,45,6.491327E-02
12884901888,46,6.407881E-02
12884901888,47,6.325894E-02
12884901888,48,6.245343E-02
12884901888,49,6.166198E-02
12884901888,50,6.088433E-02
12884901888,51,6.012024E-02
12884901888,52,5.936940E-02
12884901888,53,5.863161E-02
12884901888,54,5.790656E-02
12884901888,55,5.719406E-02
12884901888,56,5.649379E-02
12884901888,57,5.580559E-02
12884901888,58,5.512915E-02
12884901888,59,5.446429E-02
12884901888,60,5.381075E-02
12884901888,61,5.316833E-02
12884901888,62,5.253678E-02
12884901888,63,1.193532E-01
12884901888,64,1.178077E-01
12884901888,65,1.162652E-01
12884901888,66,1.147277E-01
12884901888,67,1.131971E-01
12884901888,68,1.116752E-01
12884901888,69,1.101634E-01
12884901888,70,1.086632E-01
12884901888,71,1.071758E-01
12884901888,72,1.057022E-01
12884901888,73,1.042434E-01
12884901888,74,1.028004E-01
12884901888,75,1.013737E-01
12884901888,76,9.996411E-02
12884901888,77,9.857209E-02
12884901888,78,9.719810E-02
12884901888,79,9.584253E-02
12884901888,80,9.450566E-02
12884901888,81,9.318775E-02
12884901888,82,9.188897E-02
12884901888,83,9.060944E-02
12884901888,84,8.934925E-02
12884901888,85,8.810841E-02
12884901888,86,8.688692E-02
