,L1,L2,L3,L4
0,3.1661454810000005,3.1661454810000005,3.1661454810000005,3.1661454810000005
1,2.839837651,2.839837651,2.839837651,2.839837651
2,2.5186276410000006,2.5186276410000006,2.5186276410000006,2.5186276410000006
