,L1,L2,L3,L4
0,15.527646069999994,15.527646069999994,15.527646069999994,15.527646069999994
1,13.567835169999995,13.567835169999995,13.567835169999995,13.567835169999995
2,11.848531669999991,11.848531669999991,11.848531669999991,11.848531669999991
