,L1,L2,L3,L4
0,5.667276960000001,5.667276960000001,5.667276960000001,5.667276960000001
1,4.818147040000002,4.818147040000002,4.818147040000002,4.818147040000002
2,4.082269459999999,4.082269459999999,4.082269459999999,4.082269459999999
