,L1,L2,L3,L4
0,15.259150969999991,15.259150969999991,15.259150969999991,15.259150969999991
1,12.928742139999994,12.928742139999994,12.928742139999994,12.928742139999994
2,10.78680953999999,10.78680953999999,10.78680953999999,10.78680953999999
