site_id,lon,lat,sid,gmv_PGA,eid
84,1.167221E+02,-3.185777E+01,84,1.578242E-01,12884901888
85,1.167221E+02,-3.185957E+01,85,1.578025E-01,12884901888
86,1.167221E+02,-3.186137E+01,86,1.577809E-01,12884901888
87,1.167221E+02,-3.186317E+01,87,1.577593E-01,12884901888
88,1.167221E+02,-3.186497E+01,88,1.577377E-01,12884901888
89,1.167221E+02,-3.186676E+01,89,1.577163E-01,12884901888
90,1.167221E+02,-3.186856E+01,90,1.576948E-01,12884901888
91,1.167221E+02,-3.187036E+01,91,1.576732E-01,12884901888
92,1.167221E+02,-3.187216E+01,92,1.576517E-01,12884901888
93,1.167221E+02,-3.187396E+01,93,1.576302E-01,12884901888
94,1.167221E+02,-3.187576E+01,94,1.576087E-01,12884901888
95,1.167221E+02,-3.187756E+01,95,1.575873E-01,12884901888
96,1.167221E+02,-3.187936E+01,96,1.575658E-01,12884901888
97,1.167221E+02,-3.188115E+01,97,1.575445E-01,12884901888
98,1.167221E+02,-3.188295E+01,98,1.575231E-01,12884901888
99,1.167221E+02,-3.188475E+01,99,1.575017E-01,12884901888
100,1.167221E+02,-3.188655E+01,100,1.574803E-01,12884901888
101,1.167221E+02,-3.188835E+01,101,1.574589E-01,12884901888
102,1.167221E+02,-3.189015E+01,102,1.574375E-01,12884901888
103,1.167221E+02,-3.189195E+01,103,1.574162E-01,12884901888
104,1.167221E+02,-3.189374E+01,104,1.573950E-01,12884901888
105,1.167221E+02,-3.189554E+01,105,1.573737E-01,12884901888
106,1.167221E+02,-3.189734E+01,106,1.573524E-01,12884901888
107,1.167221E+02,-3.189914E+01,107,1.573312E-01,12884901888
108,1.167221E+02,-3.190094E+01,108,1.573099E-01,12884901888
109,1.167221E+02,-3.190274E+01,109,1.572886E-01,12884901888
110,1.167221E+02,-3.190454E+01,110,1.572674E-01,12884901888
111,1.167221E+02,-3.190633E+01,111,1.572463E-01,12884901888
112,1.167221E+02,-3.190813E+01,112,1.572251E-01,12884901888
113,1.167221E+02,-3.190993E+01,113,1.572040E-01,12884901888
114,1.167221E+02,-3.191173E+01,114,1.571828E-01,12884901888
115,1.167221E+02,-3.191353E+01,115,1.571617E-01,12884901888
116,1.167221E+02,-3.191533E+01,116,1.571405E-01,12884901888
117,1.167221E+02,-3.191713E+01,117,1.571194E-01,12884901888
118,1.167221E+02,-3.191893E+01,118,1.570983E-01,12884901888
119,1.167221E+02,-3.192072E+01,119,1.570773E-01,12884901888
120,1.167221E+02,-3.192252E+01,120,1.570563E-01,12884901888
121,1.167221E+02,-3.192432E+01,121,1.570352E-01,12884901888
122,1.167221E+02,-3.192612E+01,122,1.570142E-01,12884901888
123,1.167221E+02,-3.192792E+01,123,1.569932E-01,12884901888
124,1.167221E+02,-3.192972E+01,124,1.569722E-01,12884901888
125,1.167221E+02,-3.193152E+01,125,1.569512E-01,12884901888
126,1.167242E+02,-3.182000E+01,126,1.592978E-01,12884901888
127,1.167242E+02,-3.182180E+01,127,1.593603E-01,12884901888
128,1.167242E+02,-3.182360E+01,128,1.594116E-01,12884901888
129,1.167242E+02,-3.182540E+01,129,1.594515E-01,12884901888
130,1.167242E+02,-3.182719E+01,130,1.594799E-01,12884901888
131,1.167242E+02,-3.182899E+01,131,1.594971E-01,12884901888
132,1.167242E+02,-3.183079E+01,132,1.595029E-01,12884901888
133,1.167242E+02,-3.183259E+01,133,1.594972E-01,12884901888
134,1.167242E+02,-3.183439E+01,134,1.594801E-01,12884901888
135,1.167242E+02,-3.183619E+01,135,1.594579E-01,12884901888
136,1.167242E+02,-3.183799E+01,136,1.594358E-01,12884901888
137,1.167242E+02,-3.183979E+01,137,1.594136E-01,12884901888
138,1.167242E+02,-3.184158E+01,138,1.593916E-01,12884901888
139,1.167242E+02,-3.184338E+01,139,1.593695E-01,12884901888
140,1.167242E+02,-3.184518E+01,140,1.593474E-01,12884901888
141,1.167242E+02,-3.184698E+01,141,1.593253E-01,12884901888
142,1.167242E+02,-3.184878E+01,142,1.593033E-01,12884901888
143,1.167242E+02,-3.185058E+01,143,1.592812E-01,12884901888
144,1.167242E+02,-3.185238E+01,144,1.592592E-01,12884901888
145,1.167242E+02,-3.185417E+01,145,1.592373E-01,12884901888
146,1.167242E+02,-3.185597E+01,146,1.592153E-01,12884901888
147,1.167242E+02,-3.185777E+01,147,1.591933E-01,12884901888
148,1.167242E+02,-3.185957E+01,148,1.591714E-01,12884901888
149,1.167242E+02,-3.186137E+01,149,1.591494E-01,12884901888
150,1.167242E+02,-3.186317E+01,150,1.591275E-01,12884901888
151,1.167242E+02,-3.186497E+01,151,1.591056E-01,12884901888
152,1.167242E+02,-3.186676E+01,152,1.590838E-01,12884901888
153,1.167242E+02,-3.186856E+01,153,1.590620E-01,12884901888
154,1.167242E+02,-3.187036E+01,154,1.590401E-01,12884901888
155,1.167242E+02,-3.187216E+01,155,1.590183E-01,12884901888
156,1.167242E+02,-3.187396E+01,156,1.589964E-01,12884901888
157,1.167242E+02,-3.187576E+01,157,1.589746E-01,12884901888
158,1.167242E+02,-3.187756E+01,158,1.589528E-01,12884901888
159,1.167242E+02,-3.187936E+01,159,1.589375E-01,12884901888
160,1.167242E+02,-3.188115E+01,160,1.589159E-01,12884901888
161,1.167242E+02,-3.188295E+01,161,1.588942E-01,12884901888
162,1.167242E+02,-3.188475E+01,162,1.588724E-01,12884901888
163,1.167242E+02,-3.188655E+01,163,1.588507E-01,12884901888
164,1.167242E+02,-3.188835E+01,164,1.588290E-01,12884901888
165,1.167242E+02,-3.189015E+01,165,1.588073E-01,12884901888
166,1.167242E+02,-3.189195E+01,166,1.587857E-01,12884901888
167,1.167242E+02,-3.189374E+01,167,1.587642E-01,12884901888
168,1.167242E+02,-3.189554E+01,168,1.587425E-01,12884901888
169,1.167242E+02,-3.189734E+01,169,1.587209E-01,12884901888
170,1.167242E+02,-3.189914E+01,170,1.586993E-01,12884901888
171,1.167242E+02,-3.190094E+01,171,1.586777E-01,12884901888
172,1.167242E+02,-3.190274E+01,172,1.586562E-01,12884901888
173,1.167242E+02,-3.190454E+01,173,1.586346E-01,12884901888
174,1.167242E+02,-3.190633E+01,174,1.586132E-01,12884901888
175,1.167242E+02,-3.190813E+01,175,1.585917E-01,12884901888
176,1.167242E+02,-3.190993E+01,176,1.585702E-01,12884901888
177,1.167242E+02,-3.191173E+01,177,1.585487E-01,12884901888
178,1.167242E+02,-3.191353E+01,178,1.585272E-01,12884901888
179,1.167242E+02,-3.191533E+01,179,1.585058E-01,12884901888
180,1.167242E+02,-3.191713E+01,180,1.584844E-01,12884901888
181,1.167242E+02,-3.191893E+01,181,1.584629E-01,12884901888
182,1.167242E+02,-3.192072E+01,182,1.584416E-01,12884901888
183,1.167242E+02,-3.192252E+01,183,1.584203E-01,12884901888
184,1.167242E+02,-3.192432E+01,184,1.583989E-01,12884901888
185,1.167242E+02,-3.192612E+01,185,1.583775E-01,12884901888
186,1.167242E+02,-3.192792E+01,186,1.583562E-01,12884901888
187,1.167242E+02,-3.192972E+01,187,1.583349E-01,12884901888
188,1.167242E+02,-3.193152E+01,188,1.583136E-01,12884901888
189,1.167263E+02,-3.182000E+01,189,1.606932E-01,12884901888
190,1.167263E+02,-3.182180E+01,190,1.607571E-01,12884901888
191,1.167263E+02,-3.182360E+01,191,1.608095E-01,12884901888
192,1.167263E+02,-3.182540E+01,192,1.608503E-01,12884901888
193,1.167263E+02,-3.182719E+01,193,1.608793E-01,12884901888
194,1.167263E+02,-3.182899E+01,194,1.608968E-01,12884901888
195,1.167263E+02,-3.183079E+01,195,1.609027E-01,12884901888
196,1.167263E+02,-3.183259E+01,196,1.608969E-01,12884901888
197,1.167263E+02,-3.183439E+01,197,1.608794E-01,12884901888
198,1.167263E+02,-3.183619E+01,198,1.608568E-01,12884901888
199,1.167263E+02,-3.183799E+01,199,1.608343E-01,12884901888
200,1.167263E+02,-3.183979E+01,200,1.608118E-01,12884901888
201,1.167263E+02,-3.184158E+01,201,1.607895E-01,12884901888
202,1.167263E+02,-3.184338E+01,202,1.607670E-01,12884901888
203,1.167263E+02,-3.184518E+01,203,1.607446E-01,12884901888
204,1.167263E+02,-3.184698E+01,204,1.607222E-01,12884901888
205,1.167263E+02,-3.184878E+01,205,1.606998E-01,12884901888
206,1.167263E+02,-3.185058E+01,206,1.606774E-01,12884901888
207,1.167263E+02,-3.185238E+01,207,1.606550E-01,12884901888
208,1.167263E+02,-3.185417E+01,208,1.606328E-01,12884901888
209,1.167263E+02,-3.185597E+01,209,1.606105E-01,12884901888
210,1.167263E+02,-3.185777E+01,210,1.605882E-01,12884901888
211,1.167263E+02,-3.185957E+01,211,1.605659E-01,12884901888
212,1.167263E+02,-3.186137E+01,212,1.605436E-01,12884901888
213,1.167263E+02,-3.186317E+01,213,1.605213E-01,12884901888
214,1.167263E+02,-3.186497E+01,214,1.604991E-01,12884901888
215,1.167263E+02,-3.186676E+01,215,1.604770E-01,12884901888
216,1.167263E+02,-3.186856E+01,216,1.604548E-01,12884901888
217,1.167263E+02,-3.187036E+01,217,1.604326E-01,12884901888
218,1.167263E+02,-3.187216E+01,218,1.604104E-01,12884901888
219,1.167263E+02,-3.187396E+01,219,1.603882E-01,12884901888
220,1.167263E+02,-3.187576E+01,220,1.603661E-01,12884901888
221,1.167263E+02,-3.187756E+01,221,1.603440E-01,12884901888
222,1.167263E+02,-3.187936E+01,222,1.603219E-01,12884901888
223,1.167263E+02,-3.188115E+01,223,1.602999E-01,12884901888
224,1.167263E+02,-3.188295E+01,224,1.602778E-01,12884901888
225,1.167263E+02,-3.188475E+01,225,1.602557E-01,12884901888
226,1.167263E+02,-3.188655E+01,226,1.602337E-01,12884901888
227,1.167263E+02,-3.188835E+01,227,1.602116E-01,12884901888
228,1.167263E+02,-3.189015E+01,228,1.601896E-01,12884901888
229,1.167263E+02,-3.189195E+01,229,1.601677E-01,12884901888
230,1.167263E+02,-3.189374E+01,230,1.601458E-01,12884901888
231,1.167263E+02,-3.189554E+01,231,1.601238E-01,12884901888
232,1.167263E+02,-3.189734E+01,232,1.601019E-01,12884901888
233,1.167264E+02,-3.189914E+01,233,1.600865E-01,12884901888
234,1.167264E+02,-3.190094E+01,234,1.600646E-01,12884901888
235,1.167264E+02,-3.190274E+01,235,1.600427E-01,12884901888
236,1.167264E+02,-3.190454E+01,236,1.600209E-01,12884901888
237,1.167264E+02,-3.190633E+01,237,1.599991E-01,12884901888
238,1.167264E+02,-3.190813E+01,238,1.599773E-01,12884901888
239,1.167264E+02,-3.190993E+01,239,1.599555E-01,12884901888
240,1.167264E+02,-3.191173E+01,240,1.599336E-01,12884901888
241,1.167264E+02,-3.191353E+01,241,1.599118E-01,12884901888
242,1.167264E+02,-3.191533E+01,242,1.598900E-01,12884901888
243,1.167264E+02,-3.191713E+01,243,1.598683E-01,12884901888
244,1.167264E+02,-3.191893E+01,244,1.598465E-01,12884901888
245,1.167264E+02,-3.192072E+01,245,1.598249E-01,12884901888
246,1.167264E+02,-3.192252E+01,246,1.598032E-01,12884901888
247,1.167264E+02,-3.192432E+01,247,1.597815E-01,12884901888
248,1.167264E+02,-3.192612E+01,248,1.597599E-01,12884901888
249,1.167264E+02,-3.192792E+01,249,1.597382E-01,12884901888
250,1.167264E+02,-3.192972E+01,250,1.597165E-01,12884901888
251,1.167264E+02,-3.193152E+01,251,1.596949E-01,12884901888
252,1.167285E+02,-3.182000E+01,252,1.621013E-01,12884901888
253,1.167285E+02,-3.182180E+01,253,1.621667E-01,12884901888
254,1.167285E+02,-3.182360E+01,254,1.622203E-01,12884901888
255,1.167285E+02,-3.182540E+01,255,1.622687E-01,12884901888
256,1.167285E+02,-3.182719E+01,256,1.622983E-01,12884901888
257,1.167285E+02,-3.182899E+01,257,1.623162E-01,12884901888
258,1.167285E+02,-3.183079E+01,258,1.623222E-01,12884901888
259,1.167285E+02,-3.183259E+01,259,1.623162E-01,12884901888
260,1.167285E+02,-3.183439E+01,260,1.622983E-01,12884901888
261,1.167285E+02,-3.183619E+01,261,1.622754E-01,12884901888
262,1.167285E+02,-3.183799E+01,262,1.622525E-01,12884901888
263,1.167285E+02,-3.183979E+01,263,1.622297E-01,12884901888
264,1.167285E+02,-3.184158E+01,264,1.622070E-01,12884901888
265,1.167285E+02,-3.184338E+01,265,1.621842E-01,12884901888
266,1.167285E+02,-3.184518E+01,266,1.621614E-01,12884901888
267,1.167285E+02,-3.184698E+01,267,1.621387E-01,12884901888
268,1.167285E+02,-3.184878E+01,268,1.621159E-01,12884901888
269,1.167285E+02,-3.185058E+01,269,1.620932E-01,12884901888
270,1.167285E+02,-3.185238E+01,270,1.620705E-01,12884901888
271,1.167285E+02,-3.185417E+01,271,1.620479E-01,12884901888
272,1.167285E+02,-3.185597E+01,272,1.620253E-01,12884901888
273,1.167285E+02,-3.185777E+01,273,1.620026E-01,12884901888
274,1.167285E+02,-3.185957E+01,274,1.619799E-01,12884901888
275,1.167285E+02,-3.186137E+01,275,1.619573E-01,12884901888
276,1.167285E+02,-3.186317E+01,276,1.619347E-01,12884901888
277,1.167285E+02,-3.186497E+01,277,1.619121E-01,12884901888
278,1.167285E+02,-3.186676E+01,278,1.618897E-01,12884901888
279,1.167285E+02,-3.186856E+01,279,1.618671E-01,12884901888
280,1.167285E+02,-3.187036E+01,280,1.618446E-01,12884901888
281,1.167285E+02,-3.187216E+01,281,1.618221E-01,12884901888
282,1.167285E+02,-3.187396E+01,282,1.617996E-01,12884901888
283,1.167285E+02,-3.187576E+01,283,1.617771E-01,12884901888
284,1.167285E+02,-3.187756E+01,284,1.617546E-01,12884901888
285,1.167285E+02,-3.187936E+01,285,1.617321E-01,12884901888
286,1.167285E+02,-3.188115E+01,286,1.617098E-01,12884901888
287,1.167285E+02,-3.188295E+01,287,1.616874E-01,12884901888
288,1.167285E+02,-3.188475E+01,288,1.616650E-01,12884901888
289,1.167285E+02,-3.188655E+01,289,1.616426E-01,12884901888
290,1.167285E+02,-3.188835E+01,290,1.616202E-01,12884901888
291,1.167285E+02,-3.189015E+01,291,1.615979E-01,12884901888
292,1.167285E+02,-3.189195E+01,292,1.615756E-01,12884901888
293,1.167285E+02,-3.189374E+01,293,1.615533E-01,12884901888
294,1.167285E+02,-3.189554E+01,294,1.615311E-01,12884901888
295,1.167285E+02,-3.189734E+01,295,1.615088E-01,12884901888
296,1.167285E+02,-3.189914E+01,296,1.614865E-01,12884901888
297,1.167285E+02,-3.190094E+01,297,1.614643E-01,12884901888
298,1.167285E+02,-3.190274E+01,298,1.614421E-01,12884901888
299,1.167285E+02,-3.190454E+01,299,1.614198E-01,12884901888
300,1.167285E+02,-3.190633E+01,300,1.613978E-01,12884901888
301,1.167285E+02,-3.190813E+01,301,1.613756E-01,12884901888
302,1.167285E+02,-3.190993E+01,302,1.613534E-01,12884901888
303,1.167285E+02,-3.191173E+01,303,1.613379E-01,12884901888
304,1.167285E+02,-3.191353E+01,304,1.613158E-01,12884901888
305,1.167285E+02,-3.191533E+01,305,1.612937E-01,12884901888
306,1.167285E+02,-3.191713E+01,306,1.612716E-01,12884901888
307,1.167285E+02,-3.191893E+01,307,1.612495E-01,12884901888
308,1.167285E+02,-3.192072E+01,308,1.612276E-01,12884901888
309,1.167285E+02,-3.192252E+01,309,1.612055E-01,12884901888
310,1.167285E+02,-3.192432E+01,310,1.611835E-01,12884901888
311,1.167285E+02,-3.192612E+01,311,1.611615E-01,12884901888
312,1.167285E+02,-3.192792E+01,312,1.611395E-01,12884901888
313,1.167285E+02,-3.192972E+01,313,1.611175E-01,12884901888
314,1.167285E+02,-3.193152E+01,314,1.610955E-01,12884901888
315,1.167306E+02,-3.182000E+01,315,1.635361E-01,12884901888
316,1.167306E+02,-3.182180E+01,316,1.636029E-01,12884901888
317,1.167306E+02,-3.182360E+01,317,1.636577E-01,12884901888
318,1.167306E+02,-3.182540E+01,318,1.637002E-01,12884901888
319,1.167306E+02,-3.182719E+01,319,1.637305E-01,12884901888
320,1.167306E+02,-3.182899E+01,320,1.637488E-01,12884901888
321,1.167306E+02,-3.183079E+01,321,1.637549E-01,12884901888
322,1.167306E+02,-3.183259E+01,322,1.637487E-01,12884901888
323,1.167306E+02,-3.183439E+01,323,1.637304E-01,12884901888
324,1.167306E+02,-3.183619E+01,324,1.637072E-01,12884901888
325,1.167306E+02,-3.183799E+01,325,1.636840E-01,12884901888
326,1.167306E+02,-3.183979E+01,326,1.636608E-01,12884901888
327,1.167306E+02,-3.184158E+01,327,1.636377E-01,12884901888
328,1.167306E+02,-3.184338E+01,328,1.636146E-01,12884901888
329,1.167306E+02,-3.184518E+01,329,1.635915E-01,12884901888
330,1.167306E+02,-3.184698E+01,330,1.635752E-01,12884901888
331,1.167306E+02,-3.184878E+01,331,1.635521E-01,12884901888
332,1.167306E+02,-3.185058E+01,332,1.635290E-01,12884901888
333,1.167306E+02,-3.185238E+01,333,1.635059E-01,12884901888
334,1.167306E+02,-3.185417E+01,334,1.634830E-01,12884901888
335,1.167306E+02,-3.185597E+01,335,1.634599E-01,12884901888
336,1.167306E+02,-3.185777E+01,336,1.634369E-01,12884901888
337,1.167306E+02,-3.185957E+01,337,1.634139E-01,12884901888
338,1.167306E+02,-3.186137E+01,338,1.633910E-01,12884901888
339,1.167306E+02,-3.186317E+01,339,1.633680E-01,12884901888
340,1.167306E+02,-3.186497E+01,340,1.633451E-01,12884901888
341,1.167306E+02,-3.186676E+01,341,1.633223E-01,12884901888
342,1.167306E+02,-3.186856E+01,342,1.632994E-01,12884901888
343,1.167306E+02,-3.187036E+01,343,1.632765E-01,12884901888
344,1.167306E+02,-3.187216E+01,344,1.632536E-01,12884901888
345,1.167306E+02,-3.187396E+01,345,1.632307E-01,12884901888
346,1.167306E+02,-3.187576E+01,346,1.632079E-01,12884901888
347,1.167306E+02,-3.187756E+01,347,1.631851E-01,12884901888
348,1.167306E+02,-3.187936E+01,348,1.631623E-01,12884901888
349,1.167306E+02,-3.188115E+01,349,1.631396E-01,12884901888
350,1.167306E+02,-3.188295E+01,350,1.631168E-01,12884901888
351,1.167306E+02,-3.188475E+01,351,1.630941E-01,12884901888
352,1.167306E+02,-3.188655E+01,352,1.630714E-01,12884901888
353,1.167306E+02,-3.188835E+01,353,1.630486E-01,12884901888
354,1.167306E+02,-3.189015E+01,354,1.630260E-01,12884901888
355,1.167306E+02,-3.189195E+01,355,1.630033E-01,12884901888
356,1.167306E+02,-3.189374E+01,356,1.629808E-01,12884901888
357,1.167306E+02,-3.189554E+01,357,1.629581E-01,12884901888
358,1.167306E+02,-3.189734E+01,358,1.629355E-01,12884901888
359,1.167306E+02,-3.189914E+01,359,1.629129E-01,12884901888
360,1.167306E+02,-3.190094E+01,360,1.628903E-01,12884901888
361,1.167306E+02,-3.190274E+01,361,1.628677E-01,12884901888
362,1.167306E+02,-3.190454E+01,362,1.628451E-01,12884901888
363,1.167306E+02,-3.190633E+01,363,1.628227E-01,12884901888
364,1.167306E+02,-3.190813E+01,364,1.628002E-01,12884901888
365,1.167306E+02,-3.190993E+01,365,1.627777E-01,12884901888
366,1.167306E+02,-3.191173E+01,366,1.627552E-01,12884901888
367,1.167306E+02,-3.191353E+01,367,1.627327E-01,12884901888
368,1.167306E+02,-3.191533E+01,368,1.627103E-01,12884901888
369,1.167306E+02,-3.191713E+01,369,1.626878E-01,12884901888
370,1.167306E+02,-3.191893E+01,370,1.626654E-01,12884901888
371,1.167306E+02,-3.192072E+01,371,1.626499E-01,12884901888
372,1.167306E+02,-3.192252E+01,372,1.626275E-01,12884901888
373,1.167306E+02,-3.192432E+01,373,1.626052E-01,12884901888
374,1.167306E+02,-3.192612E+01,374,1.625828E-01,12884901888
375,1.167306E+02,-3.192792E+01,375,1.625605E-01,12884901888
376,1.167306E+02,-3.192972E+01,376,1.625381E-01,12884901888
377,1.167306E+02,-3.193152E+01,377,1.625159E-01,12884901888
378,1.167327E+02,-3.182000E+01,378,1.649911E-01,12884901888
379,1.167327E+02,-3.182180E+01,379,1.650595E-01,12884901888
380,1.167327E+02,-3.182360E+01,380,1.651154E-01,12884901888
381,1.167327E+02,-3.182540E+01,381,1.651589E-01,12884901888
382,1.167327E+02,-3.182719E+01,382,1.651898E-01,12884901888
383,1.167327E+02,-3.182899E+01,383,1.652086E-01,12884901888
384,1.167327E+02,-3.183079E+01,384,1.652147E-01,12884901888
385,1.167327E+02,-3.183259E+01,385,1.652084E-01,12884901888
386,1.167327E+02,-3.183439E+01,386,1.651897E-01,12884901888
387,1.167327E+02,-3.183619E+01,387,1.651661E-01,12884901888
388,1.167327E+02,-3.183799E+01,388,1.651425E-01,12884901888
389,1.167327E+02,-3.183979E+01,389,1.651190E-01,12884901888
390,1.167327E+02,-3.184158E+01,390,1.650956E-01,12884901888
391,1.167327E+02,-3.184338E+01,391,1.650720E-01,12884901888
392,1.167327E+02,-3.184518E+01,392,1.650485E-01,12884901888
393,1.167327E+02,-3.184698E+01,393,1.650251E-01,12884901888
394,1.167327E+02,-3.184878E+01,394,1.650016E-01,12884901888
395,1.167327E+02,-3.185058E+01,395,1.649782E-01,12884901888
396,1.167327E+02,-3.185238E+01,396,1.649547E-01,12884901888
397,1.167327E+02,-3.185417E+01,397,1.649315E-01,12884901888
398,1.167327E+02,-3.185597E+01,398,1.649081E-01,12884901888
399,1.167327E+02,-3.185777E+01,399,1.648847E-01,12884901888
400,1.167327E+02,-3.185957E+01,400,1.648614E-01,12884901888
401,1.167327E+02,-3.186137E+01,401,1.648380E-01,12884901888
402,1.167327E+02,-3.186317E+01,402,1.648216E-01,12884901888
403,1.167327E+02,-3.186497E+01,403,1.647983E-01,12884901888
404,1.167327E+02,-3.186676E+01,404,1.647752E-01,12884901888
405,1.167327E+02,-3.186856E+01,405,1.647519E-01,12884901888
406,1.167327E+02,-3.187036E+01,406,1.647287E-01,12884901888
407,1.167327E+02,-3.187216E+01,407,1.647054E-01,12884901888
408,1.167327E+02,-3.187396E+01,408,1.646822E-01,12884901888
409,1.167327E+02,-3.187576E+01,409,1.646590E-01,12884901888
