eid,sid,gmv_PGA
12884901888,0,1.565706E-01
12884901888,1,1.566306E-01
12884901888,2,1.566797E-01
12884901888,3,1.567179E-01
12884901888,4,1.567451E-01
12884901888,5,1.567616E-01
12884901888,6,1.567672E-01
12884901888,7,1.567618E-01
12884901888,8,1.567455E-01
12884901888,9,1.567240E-01
12884901888,10,1.567025E-01
12884901888,11,1.566810E-01
12884901888,12,1.566596E-01
12884901888,13,1.700644E-01
12884901888,14,1.700414E-01
12884901888,15,1.700185E-01
12884901888,16,1.699956E-01
12884901888,17,1.565526E-01
12884901888,18,1.565312E-01
12884901888,19,1.565100E-01
12884901888,20,1.564886E-01
12884901888,21,1.564673E-01
12884901888,22,1.564460E-01
12884901888,23,1.564247E-01
12884901888,24,1.564034E-01
12884901888,25,1.563822E-01
12884901888,26,1.563611E-01
12884901888,27,1.563399E-01
12884901888,28,1.563187E-01
12884901888,29,1.562974E-01
12884901888,30,1.562763E-01
12884901888,31,1.562551E-01
12884901888,32,1.562340E-01
12884901888,33,1.562128E-01
12884901888,34,1.561918E-01
12884901888,35,1.561707E-01
12884901888,36,1.561497E-01
12884901888,37,1.561286E-01
12884901888,38,1.561075E-01
12884901888,39,1.560865E-01
12884901888,40,1.560655E-01
12884901888,41,1.631162E-01
12884901888,42,1.630944E-01
12884901888,43,1.630725E-01
12884901888,44,1.630506E-01
12884901888,45,1.630288E-01
12884901888,46,1.630070E-01
12884901888,47,1.629852E-01
12884901888,48,1.629635E-01
12884901888,49,1.629418E-01
12884901888,50,1.558564E-01
12884901888,51,1.558356E-01
12884901888,52,1.558147E-01
12884901888,53,1.557939E-01
12884901888,54,1.557731E-01
12884901888,55,1.557523E-01
12884901888,56,1.557317E-01
12884901888,57,1.557109E-01
12884901888,58,1.556902E-01
12884901888,59,1.556695E-01
12884901888,60,1.556488E-01
12884901888,61,1.556281E-01
12884901888,62,1.556074E-01
12884901888,63,1.579216E-01
12884901888,64,1.579829E-01
12884901888,65,1.580330E-01
12884901888,66,1.580721E-01
12884901888,67,1.580999E-01
12884901888,68,1.581167E-01
12884901888,69,1.581224E-01
12884901888,70,1.581168E-01
12884901888,71,1.581002E-01
12884901888,72,1.580783E-01
12884901888,73,1.580629E-01
12884901888,74,1.580411E-01
12884901888,75,1.580194E-01
12884901888,76,1.579977E-01
12884901888,77,1.579759E-01
12884901888,78,1.579542E-01
12884901888,79,1.579324E-01
12884901888,80,1.579107E-01
12884901888,81,1.578890E-01
12884901888,82,1.578675E-01
12884901888,83,1.578458E-01
12884901888,84,1.578242E-01
12884901888,85,1.578025E-01
12884901888,86,1.577809E-01
12884901888,87,1.577593E-01
12884901888,88,1.577377E-01
12884901888,89,1.577163E-01
12884901888,90,1.576948E-01
12884901888,91,1.576732E-01
12884901888,92,1.576517E-01
12884901888,93,1.576302E-01
12884901888,94,1.576087E-01
12884901888,95,1.575873E-01
12884901888,96,1.575658E-01
12884901888,97,1.575445E-01
12884901888,98,1.575231E-01
12884901888,99,1.575017E-01
12884901888,100,1.574803E-01
12884901888,101,1.574589E-01
12884901888,102,1.574375E-01
12884901888,103,1.574162E-01
12884901888,104,1.573950E-01
12884901888,105,1.573737E-01
12884901888,106,1.573524E-01
12884901888,107,1.573312E-01
12884901888,108,1.573099E-01
12884901888,109,1.572886E-01
12884901888,110,1.572674E-01
12884901888,111,1.572463E-01
12884901888,112,1.572251E-01
12884901888,113,1.572040E-01
12884901888,114,1.571828E-01
12884901888,115,1.571617E-01
12884901888,116,1.571405E-01
12884901888,117,1.571194E-01
12884901888,118,1.570983E-01
12884901888,119,1.570773E-01
12884901888,120,1.570563E-01
12884901888,121,1.570352E-01
12884901888,122,1.570142E-01
12884901888,123,1.569932E-01
12884901888,124,1.569722E-01
12884901888,125,1.569512E-01
12884901888,126,1.592978E-01
12884901888,127,1.593603E-01
12884901888,128,1.594116E-01
12884901888,129,1.594515E-01
12884901888,130,1.594799E-01
12884901888,131,1.594971E-01
12884901888,132,1.595029E-01
12884901888,133,1.594972E-01
12884901888,134,1.594801E-01
12884901888,135,1.594579E-01
12884901888,136,1.594358E-01
12884901888,137,1.594136E-01
12884901888,138,1.593916E-01
12884901888,139,1.593695E-01
12884901888,140,1.593474E-01
12884901888,141,1.593253E-01
12884901888,142,1.593033E-01
12884901888,143,1.592812E-01
12884901888,144,1.592592E-01
12884901888,145,1.592373E-01
12884901888,146,1.592153E-01
12884901888,147,1.591933E-01
12884901888,148,1.591714E-01
12884901888,149,1.591494E-01
12884901888,150,1.591275E-01
12884901888,151,1.591056E-01
12884901888,152,1.590838E-01
12884901888,153,1.590620E-01
12884901888,154,1.590401E-01
12884901888,155,1.590183E-01
12884901888,156,1.589964E-01
12884901888,157,1.589746E-01
12884901888,158,1.589528E-01
12884901888,159,1.589375E-01
12884901888,160,1.589159E-01
12884901888,161,1.588942E-01
12884901888,162,1.588724E-01
12884901888,163,1.588507E-01
12884901888,164,1.588290E-01
12884901888,165,1.588073E-01
12884901888,166,1.587857E-01
12884901888,167,1.587642E-01
12884901888,168,1.587425E-01
12884901888,169,1.587209E-01
12884901888,170,1.586993E-01
12884901888,171,1.586777E-01
12884901888,172,1.586562E-01
12884901888,173,1.586346E-01
12884901888,174,1.586132E-01
12884901888,175,1.585917E-01
12884901888,176,1.585702E-01
12884901888,177,1.585487E-01
12884901888,178,1.585272E-01
12884901888,179,1.585058E-01
12884901888,180,1.584844E-01
12884901888,181,1.584629E-01
12884901888,182,1.584416E-01
12884901888,183,1.584203E-01
12884901888,184,1.583989E-01
12884901888,185,1.583775E-01
12884901888,186,1.583562E-01
12884901888,187,1.583349E-01
12884901888,188,1.583136E-01
12884901888,189,1.606932E-01
12884901888,190,1.607571E-01
12884901888,191,1.608095E-01
12884901888,192,1.608503E-01
12884901888,193,1.608793E-01
12884901888,194,1.608968E-01
12884901888,195,1.609027E-01
12884901888,196,1.608969E-01
12884901888,197,1.608794E-01
12884901888,198,1.608568E-01
12884901888,199,1.608343E-01
12884901888,200,1.608118E-01
12884901888,201,1.607895E-01
12884901888,202,1.607670E-01
12884901888,203,1.607446E-01
12884901888,204,1.607222E-01
12884901888,205,1.606998E-01
12884901888,206,1.606774E-01
12884901888,207,1.606550E-01
12884901888,208,1.606328E-01
12884901888,209,1.606105E-01
12884901888,210,1.605882E-01
12884901888,211,1.605659E-01
12884901888,212,1.605436E-01
12884901888,213,1.605213E-01
12884901888,214,1.604991E-01
12884901888,215,1.604770E-01
12884901888,216,1.604548E-01
12884901888,217,1.604326E-01
12884901888,218,1.604104E-01
12884901888,219,1.603882E-01
12884901888,220,1.603661E-01
12884901888,221,1.603440E-01
12884901888,222,1.603219E-01
12884901888,223,1.602999E-01
12884901888,224,1.602778E-01
12884901888,225,1.602557E-01
12884901888,226,1.602337E-01
12884901888,227,1.602116E-01
12884901888,228,1.601896E-01
12884901888,229,1.601677E-01
12884901888,230,1.601458E-01
12884901888,231,1.601238E-01
12884901888,232,1.601019E-01
12884901888,233,1.600865E-01
12884901888,234,1.600646E-01
12884901888,235,1.600427E-01
12884901888,236,1.600209E-01
