lon,lat,vs30,z1pt0,z2pt5
116.736949999999,-31.9117299999999,1100,4.24804,0.53425
116.736949999999,-31.91353,1100,4.24804,0.53425
116.736949999999,-31.91533,1100,4.24804,0.53425
116.736949999999,-31.91713,1100,4.24804,0.53425
116.736949999999,-31.91893,1100,4.24804,0.53425
116.736949999999,-31.9207199999999,1100,4.24804,0.53425
116.736949999999,-31.9225199999999,1100,4.24804,0.53425
116.736949999999,-31.92432,1100,4.24804,0.53425
116.736949999999,-31.92612,1100,4.24804,0.53425
116.736949999999,-31.92792,1100,4.24804,0.53425
116.736949999999,-31.92972,1100,4.24804,0.53425
116.736949999999,-31.9315199999999,1100,4.24804,0.53425
116.73905,-31.82,1100,4.24804,0.53425
116.73905,-31.8218,1100,4.24804,0.53425
116.73905,-31.8235999999999,1100,4.24804,0.53425
116.73905,-31.8253999999999,1100,4.24804,0.53425
116.73905,-31.82719,1100,4.24804,0.53425
116.73905,-31.82899,1100,4.24804,0.53425
116.73905,-31.83079,1100,4.24804,0.53425
116.73905,-31.83259,1100,4.24804,0.53425
116.73905,-31.8343899999999,1100,4.24804,0.53425
116.73905,-31.8361899999999,1100,4.24804,0.53425
116.73905,-31.83799,1100,4.24804,0.53425
116.73905,-31.83979,1100,4.24804,0.53425
116.73905,-31.84158,1100,4.24804,0.53425
116.73905,-31.84338,1100,4.24804,0.53425
116.73905,-31.8451799999999,1100,4.24804,0.53425
116.73905,-31.8469799999999,1100,4.24804,0.53425
116.739059999999,-31.84878,1100,4.24804,0.53425
116.739059999999,-31.85058,1100,4.24804,0.53425
116.739059999999,-31.85238,1100,4.24804,0.53425
116.739059999999,-31.85417,1100,4.24804,0.53425
116.739059999999,-31.8559699999999,1100,4.24804,0.53425
116.739059999999,-31.8577699999999,1100,4.24804,0.53425
116.739059999999,-31.85957,1100,4.24804,0.53425
116.739059999999,-31.86137,1100,4.24804,0.53425
116.739059999999,-31.86317,1100,4.24804,0.53425
116.739059999999,-31.86497,1100,4.24804,0.53425
116.739059999999,-31.8667599999999,1100,4.24804,0.53425
116.739059999999,-31.8685599999999,1100,4.24804,0.53425
116.739059999999,-31.87036,1100,4.24804,0.53425
116.739059999999,-31.87216,1100,4.24804,0.53425
116.739059999999,-31.87396,1100,4.24804,0.53425
116.739059999999,-31.87576,1100,4.24804,0.53425
116.739059999999,-31.8775599999999,1100,4.24804,0.53425
116.739059999999,-31.8793599999999,1100,4.24804,0.53425
116.739059999999,-31.88115,1100,4.24804,0.53425
116.739059999999,-31.88295,1100,4.24804,0.53425
116.739059999999,-31.88475,1100,4.24804,0.53425
116.739059999999,-31.88655,1100,4.24804,0.53425
116.739059999999,-31.8883499999999,1100,4.24804,0.53425
116.739059999999,-31.8901499999999,1100,4.24804,0.53425
116.739059999999,-31.89195,1100,4.24804,0.53425
116.73907,-31.89374,1100,4.24804,0.53425
116.73907,-31.89554,1100,4.24804,0.53425
116.73907,-31.89734,1100,4.24804,0.53425
116.73907,-31.8991399999999,1100,4.24804,0.53425
116.73907,-31.9009399999999,1100,4.24804,0.53425
116.73907,-31.90274,1100,4.24804,0.53425
116.73907,-31.90454,1100,4.24804,0.53425
116.73907,-31.90633,1100,4.24804,0.53425
116.73907,-31.90813,1100,4.24804,0.53425
116.73907,-31.9099299999999,1100,4.24804,0.53425
116.73907,-31.9117299999999,1100,4.24804,0.53425
116.73907,-31.91353,1100,4.24804,0.53425
116.73907,-31.91533,1100,4.24804,0.53425
116.73907,-31.91713,1100,4.24804,0.53425
116.73907,-31.91893,1100,4.24804,0.53425
116.73907,-31.9207199999999,1100,4.24804,0.53425
116.73907,-31.9225199999999,1100,4.24804,0.53425
116.73907,-31.92432,1100,4.24804,0.53425
116.73907,-31.92612,1100,4.24804,0.53425
116.73907,-31.92792,1100,4.24804,0.53425
116.73907,-31.92972,1100,4.24804,0.53425
116.73907,-31.9315199999999,1100,4.24804,0.53425
116.74117,-31.82,1100,4.24804,0.53425
116.74117,-31.8218,1100,4.24804,0.53425
116.74117,-31.8235999999999,1100,4.24804,0.53425
116.74117,-31.8253999999999,1100,4.24804,0.53425
116.74117,-31.82719,1100,4.24804,0.53425
116.74117,-31.82899,1100,4.24804,0.53425
116.74117,-31.83079,1100,4.24804,0.53425
116.74117,-31.83259,1100,4.24804,0.53425
116.74117,-31.8343899999999,1100,4.24804,0.53425
116.74117,-31.8361899999999,1100,4.24804,0.53425
116.74117,-31.83799,1100,4.24804,0.53425
116.74117,-31.83979,1100,4.24804,0.53425
116.74117,-31.84158,1100,4.24804,0.53425
116.74117,-31.84338,1100,4.24804,0.53425
116.74117,-31.8451799999999,1100,4.24804,0.53425
116.74117,-31.8469799999999,1100,4.24804,0.53425
116.74117,-31.84878,1100,4.24804,0.53425
116.74117,-31.85058,1100,4.24804,0.53425
116.74117,-31.85238,1100,4.24804,0.53425
116.74117,-31.85417,1100,4.24804,0.53425
116.74117,-31.8559699999999,1100,4.24804,0.53425
116.74117,-31.8577699999999,1100,4.24804,0.53425
116.74118,-31.85957,1100,4.24804,0.53425
116.74118,-31.86137,1100,4.24804,0.53425
116.74118,-31.86317,1100,4.24804,0.53425
116.74118,-31.86497,1100,4.24804,0.53425
116.74118,-31.8667599999999,1100,4.24804,0.53425
116.74118,-31.8685599999999,1100,4.24804,0.53425
116.74118,-31.87036,1100,4.24804,0.53425
116.74118,-31.87216,1100,4.24804,0.53425
116.74118,-31.87396,1100,4.24804,0.53425
116.74118,-31.87576,1100,4.24804,0.53425
116.74118,-31.8775599999999,1100,4.24804,0.53425
116.74118,-31.8793599999999,1100,4.24804,0.53425
116.74118,-31.88115,1100,4.24804,0.53425
116.74118,-31.88295,1100,4.24804,0.53425
116.74118,-31.88475,1100,4.24804,0.53425
116.74118,-31.88655,1100,4.24804,0.53425
116.74118,-31.8883499999999,1100,4.24804,0.53425
116.74118,-31.8901499999999,1100,4.24804,0.53425
116.74118,-31.89195,1100,4.24804,0.53425
116.74118,-31.89374,1100,4.24804,0.53425
116.74118,-31.89554,1100,4.24804,0.53425
116.74118,-31.89734,1100,4.24804,0.53425
116.74119,-31.8991399999999,1100,4.24804,0.53425
116.74119,-31.9009399999999,1100,4.24804,0.53425
116.74119,-31.90274,1100,4.24804,0.53425
116.74119,-31.90454,1100,4.24804,0.53425
116.74119,-31.90633,1100,4.24804,0.53425
116.74119,-31.90813,1100,4.24804,0.53425
116.74119,-31.9099299999999,1100,4.24804,0.53425
116.74119,-31.9117299999999,1100,4.24804,0.53425
116.74119,-31.91353,1100,4.24804,0.53425
116.74119,-31.91533,1100,4.24804,0.53425
116.74119,-31.91713,1100,4.24804,0.53425
116.74119,-31.91893,1100,4.24804,0.53425
116.74119,-31.9207199999999,1100,4.24804,0.53425
116.74119,-31.9225199999999,1100,4.24804,0.53425
116.74119,-31.92432,1100,4.24804,0.53425
116.74119,-31.92612,1100,4.24804,0.53425
116.74119,-31.92792,1100,4.24804,0.53425
116.74119,-31.92972,1100,4.24804,0.53425
116.74119,-31.9315199999999,1100,4.24804,0.53425
116.74328,-31.82,1100,4.24804,0.53425
116.74328,-31.8218,1100,4.24804,0.53425
116.74328,-31.8235999999999,1100,4.24804,0.53425
116.74328,-31.8253999999999,1100,4.24804,0.53425
116.74328,-31.82719,1100,4.24804,0.53425
116.74328,-31.82899,1100,4.24804,0.53425
116.74328,-31.83079,1100,4.24804,0.53425
116.74329,-31.83259,1100,4.24804,0.53425
116.74329,-31.8343899999999,1100,4.24804,0.53425
116.74329,-31.8361899999999,1100,4.24804,0.53425
116.74329,-31.83799,1100,4.24804,0.53425
116.74329,-31.83979,1100,4.24804,0.53425
116.74329,-31.84158,1100,4.24804,0.53425
116.74329,-31.84338,1100,4.24804,0.53425
116.74329,-31.8451799999999,1100,4.24804,0.53425
116.74329,-31.8469799999999,1100,4.24804,0.53425
116.74329,-31.84878,1100,4.24804,0.53425
116.74329,-31.85058,1100,4.24804,0.53425
116.74329,-31.85238,1100,4.24804,0.53425
116.74329,-31.85417,1100,4.24804,0.53425
116.74329,-31.8559699999999,1100,4.24804,0.53425
116.74329,-31.8577699999999,1100,4.24804,0.53425
116.74329,-31.85957,1100,4.24804,0.53425
116.74329,-31.86137,1100,4.24804,0.53425
116.74329,-31.86317,1100,4.24804,0.53425
116.74329,-31.86497,1100,4.24804,0.53425
116.74329,-31.8667599999999,1100,4.24804,0.53425
116.7433,-31.8685599999999,1100,4.24804,0.53425
116.7433,-31.87036,1100,4.24804,0.53425
116.7433,-31.87216,1100,4.24804,0.53425
116.7433,-31.87396,1100,4.24804,0.53425
116.7433,-31.87576,1100,4.24804,0.53425
116.7433,-31.8775599999999,1100,4.24804,0.53425
116.7433,-31.8793599999999,1100,4.24804,0.53425
116.7433,-31.88115,1100,4.24804,0.53425
116.7433,-31.88295,1100,4.24804,0.53425
116.7433,-31.88475,1100,4.24804,0.53425
116.7433,-31.88655,1100,4.24804,0.53425
116.7433,-31.8883499999999,1100,4.24804,0.53425
116.7433,-31.8901499999999,1100,4.24804,0.53425
116.7433,-31.89195,1100,4.24804,0.53425
116.7433,-31.89374,1100,4.24804,0.53425
116.7433,-31.89554,1100,4.24804,0.53425
116.7433,-31.89734,1100,4.24804,0.53425
116.7433,-31.8991399999999,1100,4.24804,0.53425
116.7433,-31.9009399999999,1100,4.24804,0.53425
116.7433,-31.90274,1100,4.24804,0.53425
116.743309999999,-31.90454,1100,4.24804,0.53425
116.743309999999,-31.90633,1100,4.24804,0.53425
116.743309999999,-31.90813,1100,4.24804,0.53425
116.743309999999,-31.9099299999999,1100,4.24804,0.53425
116.743309999999,-31.9117299999999,1100,4.24804,0.53425
116.743309999999,-31.91353,1100,4.24804,0.53425
116.743309999999,-31.91533,1100,4.24804,0.53425
116.743309999999,-31.91713,1100,4.24804,0.53425
116.743309999999,-31.91893,1100,4.24804,0.53425
116.743309999999,-31.9207199999999,1100,4.24804,0.53425
116.743309999999,-31.9225199999999,1100,4.24804,0.53425
116.743309999999,-31.92432,1100,4.24804,0.53425
116.743309999999,-31.92612,1100,4.24804,0.53425
116.743309999999,-31.92792,1100,4.24804,0.53425
116.743309999999,-31.92972,1100,4.24804,0.53425
116.743309999999,-31.9315199999999,1100,4.24804,0.53425
116.7454,-31.82,1100,4.24804,0.53425
116.7454,-31.8218,1100,4.24804,0.53425
116.7454,-31.8235999999999,1100,4.24804,0.53425
116.7454,-31.8253999999999,1100,4.24804,0.53425
116.7454,-31.82719,1100,4.24804,0.53425
116.7454,-31.82899,1100,4.24804,0.53425
116.7454,-31.83079,1100,4.24804,0.53425
116.7454,-31.83259,1100,4.24804,0.53425
116.7454,-31.8343899999999,1100,4.24804,0.53425
116.7454,-31.8361899999999,1100,4.24804,0.53425
116.7454,-31.83799,1100,4.24804,0.53425
116.7454,-31.83979,1100,4.24804,0.53425
116.74541,-31.84158,1100,4.24804,0.53425
116.74541,-31.84338,1100,4.24804,0.53425
116.74541,-31.8451799999999,1100,4.24804,0.53425
116.74541,-31.8469799999999,1100,4.24804,0.53425
116.74541,-31.84878,1100,4.24804,0.53425
116.74541,-31.85058,1100,4.24804,0.53425
116.74541,-31.85238,1100,4.24804,0.53425
116.74541,-31.85417,1100,4.24804,0.53425
116.74541,-31.8559699999999,1100,4.24804,0.53425
116.74541,-31.8577699999999,1100,4.24804,0.53425
116.74541,-31.85957,1100,4.24804,0.53425
116.74541,-31.86137,1100,4.24804,0.53425
116.74541,-31.86317,1100,4.24804,0.53425
116.74541,-31.86497,1100,4.24804,0.53425
116.74541,-31.8667599999999,1100,4.24804,0.53425
116.74541,-31.8685599999999,1100,4.24804,0.53425
116.74541,-31.87036,1100,4.24804,0.53425
116.74541,-31.87216,1100,4.24804,0.53425
116.74541,-31.87396,1100,4.24804,0.53425
116.74542,-31.87576,1100,4.24804,0.53425
116.74542,-31.8775599999999,1100,4.24804,0.53425
116.74542,-31.8793599999999,1100,4.24804,0.53425
116.74542,-31.88115,1100,4.24804,0.53425
116.74542,-31.88295,1100,4.24804,0.53425
116.74542,-31.88475,1100,4.24804,0.53425
116.74542,-31.88655,1100,4.24804,0.53425
116.74542,-31.8883499999999,1100,4.24804,0.53425
116.74542,-31.8901499999999,1100,4.24804,0.53425
116.74542,-31.89195,1100,4.24804,0.53425
116.74542,-31.89374,1100,4.24804,0.53425
116.74542,-31.89554,1100,4.24804,0.53425
116.74542,-31.89734,1100,4.24804,0.53425
116.74542,-31.8991399999999,1100,4.24804,0.53425
116.74542,-31.9009399999999,1100,4.24804,0.53425
116.74542,-31.90274,1100,4.24804,0.53425
116.74542,-31.90454,1100,4.24804,0.53425
116.74542,-31.90633,1100,4.24804,0.53425
116.74543,-31.90813,1100,4.24804,0.53425
116.74543,-31.9099299999999,1100,4.24804,0.53425
116.74543,-31.9117299999999,1100,4.24804,0.53425
116.74543,-31.91353,1100,4.24804,0.53425
116.74543,-31.91533,1100,4.24804,0.53425
116.74543,-31.91713,1100,4.24804,0.53425
116.74543,-31.91893,1100,4.24804,0.53425
116.74543,-31.9207199999999,1100,4.24804,0.53425
116.74543,-31.9225199999999,1100,4.24804,0.53425
116.74543,-31.92432,1100,4.24804,0.53425
116.74543,-31.92612,1100,4.24804,0.53425
116.74543,-31.92792,1100,4.24804,0.53425
116.74543,-31.92972,1100,4.24804,0.53425
116.74543,-31.9315199999999,1100,4.24804,0.53425
116.747519999999,-31.82,1100,4.24804,0.53425
116.747519999999,-31.8218,1100,4.24804,0.53425
116.747519999999,-31.8235999999999,1100,4.24804,0.53425
116.747519999999,-31.8253999999999,1100,4.24804,0.53425
116.747519999999,-31.82719,1100,4.24804,0.53425
116.747519999999,-31.82899,1100,4.24804,0.53425
116.747519999999,-31.83079,1100,4.24804,0.53425
116.747519999999,-31.83259,1100,4.24804,0.53425
116.747519999999,-31.8343899999999,1100,4.24804,0.53425
116.747519999999,-31.8361899999999,1100,4.24804,0.53425
116.747519999999,-31.83799,1100,4.24804,0.53425
116.747519999999,-31.83979,1100,4.24804,0.53425
116.747519999999,-31.84158,1100,4.24804,0.53425
116.747519999999,-31.84338,1100,4.24804,0.53425
116.747519999999,-31.8451799999999,1100,4.24804,0.53425
116.747519999999,-31.8469799999999,1100,4.24804,0.53425
116.747519999999,-31.84878,1100,4.24804,0.53425
116.74753,-31.85058,1100,4.24804,0.53425
116.74753,-31.85238,1100,4.24804,0.53425
116.74753,-31.85417,1100,4.24804,0.53425
116.74753,-31.8559699999999,1100,4.24804,0.53425
116.74753,-31.8577699999999,1100,4.24804,0.53425
116.74753,-31.85957,1100,4.24804,0.53425
116.74753,-31.86137,1100,4.24804,0.53425
116.74753,-31.86317,1100,4.24804,0.53425
116.74753,-31.86497,1100,4.24804,0.53425
116.74753,-31.8667599999999,1100,4.24804,0.53425
116.74753,-31.8685599999999,1100,4.24804,0.53425
116.74753,-31.87036,1100,4.24804,0.53425
116.74753,-31.87216,1100,4.24804,0.53425
116.74753,-31.87396,1100,4.24804,0.53425
116.74753,-31.87576,1100,4.24804,0.53425
116.74753,-31.8775599999999,1100,4.24804,0.53425
116.74753,-31.8793599999999,1100,4.24804,0.53425
116.74754,-31.88115,1100,4.24804,0.53425
116.74754,-31.88295,1100,4.24804,0.53425
116.74754,-31.88475,1100,4.24804,0.53425
116.74754,-31.88655,1100,4.24804,0.53425
116.74754,-31.8883499999999,1100,4.24804,0.53425
116.74754,-31.8901499999999,1100,4.24804,0.53425
116.74754,-31.89195,1100,4.24804,0.53425
116.74754,-31.89374,1100,4.24804,0.53425
116.74754,-31.89554,1100,4.24804,0.53425
116.74754,-31.89734,1100,4.24804,0.53425
116.74754,-31.8991399999999,1100,4.24804,0.53425
116.74754,-31.9009399999999,1100,4.24804,0.53425
116.74754,-31.90274,1100,4.24804,0.53425
116.74754,-31.90454,1100,4.24804,0.53425
116.74754,-31.90633,1100,4.24804,0.53425
116.74754,-31.90813,1100,4.24804,0.53425
116.74754,-31.9099299999999,1100,4.24804,0.53425
116.74755,-31.9117299999999,1100,4.24804,0.53425
116.74755,-31.91353,1100,4.24804,0.53425
116.74755,-31.91533,1100,4.24804,0.53425
116.74755,-31.91713,1100,4.24804,0.53425
116.74755,-31.91893,1100,4.24804,0.53425
116.74755,-31.9207199999999,1100,4.24804,0.53425
116.74755,-31.9225199999999,1100,4.24804,0.53425
116.74755,-31.92432,1100,4.24804,0.53425
116.74755,-31.92612,1100,4.24804,0.53425
116.74755,-31.92792,1100,4.24804,0.53425
116.74755,-31.92972,1100,4.24804,0.53425
116.74755,-31.9315199999999,1100,4.24804,0.53425
116.74963,-31.82,1100,4.24804,0.53425
116.74963,-31.8218,1100,4.24804,0.53425
116.74963,-31.8235999999999,1100,4.24804,0.53425
116.74963,-31.8253999999999,1100,4.24804,0.53425
116.74963,-31.82719,1100,4.24804,0.53425
116.74964,-31.82899,1100,4.24804,0.53425
116.74964,-31.83079,1100,4.24804,0.53425
116.74964,-31.83259,1100,4.24804,0.53425
116.74964,-31.8343899999999,1100,4.24804,0.53425
116.74964,-31.8361899999999,1100,4.24804,0.53425
116.74964,-31.83799,1100,4.24804,0.53425
116.74964,-31.83979,1100,4.24804,0.53425
116.74964,-31.84158,1100,4.24804,0.53425
116.74964,-31.84338,1100,4.24804,0.53425
116.74964,-31.8451799999999,1100,4.24804,0.53425
116.74964,-31.8469799999999,1100,4.24804,0.53425
116.74964,-31.84878,1100,4.24804,0.53425
116.74964,-31.85058,1100,4.24804,0.53425
116.74964,-31.85238,1100,4.24804,0.53425
116.74964,-31.85417,1100,4.24804,0.53425
116.74964,-31.8559699999999,1100,4.24804,0.53425
116.74965,-31.8577699999999,1100,4.24804,0.53425
116.74965,-31.85957,1100,4.24804,0.53425
116.74965,-31.86137,1100,4.24804,0.53425
116.74965,-31.86317,1100,4.24804,0.53425
116.74965,-31.86497,1100,4.24804,0.53425
116.74965,-31.8667599999999,1100,4.24804,0.53425
116.74965,-31.8685599999999,1100,4.24804,0.53425
116.74965,-31.87036,1100,4.24804,0.53425
116.74965,-31.87216,1100,4.24804,0.53425
116.74965,-31.87396,1100,4.24804,0.53425
116.74965,-31.87576,1100,4.24804,0.53425
116.74965,-31.8775599999999,1100,4.24804,0.53425
116.74965,-31.8793599999999,1100,4.24804,0.53425
116.74965,-31.88115,1100,4.24804,0.53425
116.74965,-31.88295,1100,4.24804,0.53425
116.74965,-31.88475,1100,4.24804,0.53425
116.74966,-31.88655,1100,4.24804,0.53425
116.74966,-31.8883499999999,1100,4.24804,0.53425
116.74966,-31.8901499999999,1100,4.24804,0.53425
116.74966,-31.89195,1100,4.24804,0.53425
116.74966,-31.89374,1100,4.24804,0.53425
116.74966,-31.89554,1100,4.24804,0.53425
116.74966,-31.89734,1100,4.24804,0.53425
116.74966,-31.8991399999999,1100,4.24804,0.53425
116.74966,-31.9009399999999,1100,4.24804,0.53425
116.74966,-31.90274,1100,4.24804,0.53425
116.74966,-31.90454,1100,4.24804,0.53425
116.74966,-31.90633,1100,4.24804,0.53425
116.74966,-31.90813,1100,4.24804,0.53425
116.74966,-31.9099299999999,1100,4.24804,0.53425
116.74966,-31.9117299999999,1100,4.24804,0.53425
116.74966,-31.91353,1100,4.24804,0.53425
116.749669999999,-31.91533,1100,4.24804,0.53425
116.749669999999,-31.91713,1100,4.24804,0.53425
116.749669999999,-31.91893,1100,4.24804,0.53425
116.749669999999,-31.9207199999999,1100,4.24804,0.53425
116.749669999999,-31.9225199999999,1100,4.24804,0.53425
116.749669999999,-31.92432,1100,4.24804,0.53425
116.749669999999,-31.92612,1100,4.24804,0.53425
116.749669999999,-31.92792,1100,4.24804,0.53425
116.749669999999,-31.92972,1100,4.24804,0.53425
116.749669999999,-31.9315199999999,1100,4.24804,0.53425
116.75175,-31.82,1100,4.24804,0.53425
116.75175,-31.8218,1100,4.24804,0.53425
116.75175,-31.8235999999999,1100,4.24804,0.53425
116.75175,-31.8253999999999,1100,4.24804,0.53425
116.75175,-31.82719,1100,4.24804,0.53425
116.75175,-31.82899,1100,4.24804,0.53425
116.75175,-31.83079,1100,4.24804,0.53425
116.75175,-31.83259,1100,4.24804,0.53425
116.75175,-31.8343899999999,1100,4.24804,0.53425
116.75176,-31.8361899999999,1100,4.24804,0.53425
116.75176,-31.83799,1100,4.24804,0.53425
116.75176,-31.83979,1100,4.24804,0.53425
116.75176,-31.84158,1100,4.24804,0.53425
116.75176,-31.84338,1100,4.24804,0.53425
116.75176,-31.8451799999999,1100,4.24804,0.53425
116.75176,-31.8469799999999,1100,4.24804,0.53425
116.75176,-31.84878,1100,4.24804,0.53425
116.75176,-31.85058,1100,4.24804,0.53425
116.75176,-31.85238,1100,4.24804,0.53425
116.75176,-31.85417,1100,4.24804,0.53425
116.75176,-31.8559699999999,1100,4.24804,0.53425
116.75176,-31.8577699999999,1100,4.24804,0.53425
116.75176,-31.85957,1100,4.24804,0.53425
116.75176,-31.86137,1100,4.24804,0.53425
116.75176,-31.86317,1100,4.24804,0.53425
116.751769999999,-31.86497,1100,4.24804,0.53425
116.751769999999,-31.8667599999999,1100,4.24804,0.53425
116.751769999999,-31.8685599999999,1100,4.24804,0.53425
116.751769999999,-31.87036,1100,4.24804,0.53425
116.751769999999,-31.87216,1100,4.24804,0.53425
116.751769999999,-31.87396,1100,4.24804,0.53425
116.751769999999,-31.87576,1100,4.24804,0.53425
116.751769999999,-31.8775599999999,1100,4.24804,0.53425
116.751769999999,-31.8793599999999,1100,4.24804,0.53425
116.751769999999,-31.88115,1100,4.24804,0.53425
116.751769999999,-31.88295,1100,4.24804,0.53425
116.751769999999,-31.88475,1100,4.24804,0.53425
116.751769999999,-31.88655,1100,4.24804,0.53425
116.751769999999,-31.8883499999999,1100,4.24804,0.53425
116.751769999999,-31.8901499999999,1100,4.24804,0.53425
116.75178,-31.89195,1100,4.24804,0.53425
116.75178,-31.89374,1100,4.24804,0.53425
116.75178,-31.89554,1100,4.24804,0.53425
116.75178,-31.89734,1100,4.24804,0.53425
116.75178,-31.8991399999999,1100,4.24804,0.53425
116.75178,-31.9009399999999,1100,4.24804,0.53425
116.75178,-31.90274,1100,4.24804,0.53425
116.75178,-31.90454,1100,4.24804,0.53425
116.75178,-31.90633,1100,4.24804,0.53425
116.75178,-31.90813,1100,4.24804,0.53425
116.75178,-31.9099299999999,1100,4.24804,0.53425
116.75178,-31.9117299999999,1100,4.24804,0.53425
116.75178,-31.91353,1100,4.24804,0.53425
116.75178,-31.91533,1100,4.24804,0.53425
116.75178,-31.91713,1100,4.24804,0.53425
116.75179,-31.91893,1100,4.24804,0.53425
116.75179,-31.9207199999999,1100,4.24804,0.53425
116.75179,-31.9225199999999,1100,4.24804,0.53425
116.75179,-31.92432,1100,4.24804,0.53425
116.75179,-31.92612,1100,4.24804,0.53425
116.75179,-31.92792,1100,4.24804,0.53425
116.75179,-31.92972,1100,4.24804,0.53425
116.75179,-31.9315199999999,1100,4.24804,0.53425
116.75387,-31.82,1100,4.24804,0.53425
116.75387,-31.8218,1100,4.24804,0.53425
116.75387,-31.8235999999999,1100,4.24804,0.53425
116.75387,-31.8253999999999,1100,4.24804,0.53425
116.75387,-31.82719,1100,4.24804,0.53425
116.75387,-31.82899,1100,4.24804,0.53425
116.75387,-31.83079,1100,4.24804,0.53425
116.75387,-31.83259,1100,4.24804,0.53425
116.75387,-31.8343899999999,1100,4.24804,0.53425
116.75387,-31.8361899999999,1100,4.24804,0.53425
116.75387,-31.83799,1100,4.24804,0.53425
116.75387,-31.83979,1100,4.24804,0.53425
116.75387,-31.84158,1100,4.24804,0.53425
116.75388,-31.84338,1100,4.24804,0.53425
116.75388,-31.8451799999999,1100,4.24804,0.53425
116.75388,-31.8469799999999,1100,4.24804,0.53425
116.75388,-31.84878,1100,4.24804,0.53425
116.75388,-31.85058,1100,4.24804,0.53425
116.75388,-31.85238,1100,4.24804,0.53425
116.75388,-31.85417,1100,4.24804,0.53425
116.75388,-31.8559699999999,1100,4.24804,0.53425
116.75388,-31.8577699999999,1100,4.24804,0.53425
116.75388,-31.85957,1100,4.24804,0.53425
116.75388,-31.86137,1100,4.24804,0.53425
116.75388,-31.86317,1100,4.24804,0.53425
116.75388,-31.86497,1100,4.24804,0.53425
116.75388,-31.8667599999999,1100,4.24804,0.53425
116.75388,-31.8685599999999,1100,4.24804,0.53425
116.75389,-31.87036,1100,4.24804,0.53425
116.75389,-31.87216,1100,4.24804,0.53425
116.75389,-31.87396,1100,4.24804,0.53425
116.75389,-31.87576,1100,4.24804,0.53425
116.75389,-31.8775599999999,1100,4.24804,0.53425
116.75389,-31.8793599999999,1100,4.24804,0.53425
116.75389,-31.88115,1100,4.24804,0.53425
116.75389,-31.88295,1100,4.24804,0.53425
116.75389,-31.88475,1100,4.24804,0.53425
116.75389,-31.88655,1100,4.24804,0.53425
116.75389,-31.8883499999999,1100,4.24804,0.53425
116.75389,-31.8901499999999,1100,4.24804,0.53425
116.75389,-31.89195,1100,4.24804,0.53425
116.75389,-31.89374,1100,4.24804,0.53425
116.7539,-31.89554,1100,4.24804,0.53425
116.7539,-31.89734,1100,4.24804,0.53425
116.7539,-31.8991399999999,1100,4.24804,0.53425
116.7539,-31.9009399999999,1100,4.24804,0.53425
116.7539,-31.90274,1100,4.24804,0.53425
116.7539,-31.90454,1100,4.24804,0.53425
116.7539,-31.90633,1100,4.24804,0.53425
116.7539,-31.90813,1100,4.24804,0.53425
116.7539,-31.9099299999999,1100,4.24804,0.53425
116.7539,-31.9117299999999,1100,4.24804,0.53425
116.7539,-31.91353,1100,4.24804,0.53425
116.7539,-31.91533,1100,4.24804,0.53425
116.7539,-31.91713,1100,4.24804,0.53425
116.7539,-31.91893,1100,4.24804,0.53425
116.75391,-31.9207199999999,1100,4.24804,0.53425
116.75391,-31.9225199999999,1100,4.24804,0.53425
116.75391,-31.92432,1100,4.24804,0.53425
116.75391,-31.92612,1100,4.24804,0.53425
116.75391,-31.92792,1100,4.24804,0.53425
116.75391,-31.92972,1100,4.24804,0.53425
116.75391,-31.9315199999999,1100,4.24804,0.53425
116.755979999999,-31.82,1100,4.24804,0.53425
116.755979999999,-31.8218,1100,4.24804,0.53425
116.755979999999,-31.8235999999999,1100,4.24804,0.53425
116.755979999999,-31.8253999999999,1100,4.24804,0.53425
116.75599,-31.82719,1100,4.24804,0.53425
116.75599,-31.82899,1100,4.24804,0.53425
116.75599,-31.83079,1100,4.24804,0.53425
116.75599,-31.83259,1100,4.24804,0.53425
116.75599,-31.8343899999999,1100,4.24804,0.53425
116.75599,-31.8361899999999,1100,4.24804,0.53425
116.75599,-31.83799,1100,4.24804,0.53425
116.75599,-31.83979,1100,4.24804,0.53425
116.75599,-31.84158,1100,4.24804,0.53425
116.75599,-31.84338,1100,4.24804,0.53425
116.75599,-31.8451799999999,1100,4.24804,0.53425
116.75599,-31.8469799999999,1100,4.24804,0.53425
116.75599,-31.84878,1100,4.24804,0.53425
116.756,-31.85058,760,41.306642,0.667291
116.756,-31.85238,760,41.306642,0.667291
116.756,-31.85417,760,41.306642,0.667291
116.756,-31.8559699999999,760,41.306642,0.667291
116.756,-31.8577699999999,760,41.306642,0.667291
116.756,-31.85957,1100,4.24804,0.53425
116.756,-31.86137,1100,4.24804,0.53425
116.756,-31.86317,1100,4.24804,0.53425
116.756,-31.86497,1100,4.24804,0.53425
116.756,-31.8667599999999,1100,4.24804,0.53425
116.756,-31.8685599999999,1100,4.24804,0.53425
116.756,-31.87036,1100,4.24804,0.53425
116.756,-31.87216,1100,4.24804,0.53425
116.756,-31.87396,1100,4.24804,0.53425
116.75601,-31.87576,1100,4.24804,0.53425
116.75601,-31.8775599999999,1100,4.24804,0.53425
116.75601,-31.8793599999999,1100,4.24804,0.53425
116.75601,-31.88115,1100,4.24804,0.53425
116.75601,-31.88295,1100,4.24804,0.53425
