eid,sid,gmv_PGA
12884901888,0,7.420321E-02
12884901888,1,7.416593E-02
12884901888,2,7.412869E-02
12884901888,3,7.409147E-02
12884901888,4,7.405451E-02
12884901888,5,7.401736E-02
12884901888,6,7.398025E-02
12884901888,7,7.394319E-02
12884901888,8,7.390615E-02
12884901888,9,7.386913E-02
12884901888,10,7.383216E-02
12884901888,11,7.379523E-02
12884901888,12,7.375851E-02
12884901888,13,8.180335E-02
12884901888,14,8.176508E-02
12884901888,15,8.171477E-02
12884901888,16,8.165156E-02
12884901888,17,7.351513E-02
12884901888,18,7.343460E-02
12884901888,19,7.334317E-02
12884901888,20,7.323987E-02
12884901888,21,7.312534E-02
12884901888,22,7.299967E-02
12884901888,23,7.286300E-02
12884901888,24,7.271551E-02
12884901888,25,7.255733E-02
12884901888,26,7.238960E-02
12884901888,27,7.221065E-02
12884901888,28,7.202154E-02
12884901888,29,7.182250E-02
12884901888,30,7.161372E-02
12884901888,31,7.139539E-02
12884901888,32,7.116776E-02
12884901888,33,7.093107E-02
12884901888,34,7.068690E-02
12884901888,35,7.043279E-02
12884901888,36,7.017030E-02
12884901888,37,6.989969E-02
12884901888,38,6.962120E-02
12884901888,39,6.933510E-02
12884901888,40,6.904165E-02
12884901888,41,7.252323E-02
12884901888,42,7.219806E-02
12884901888,43,7.186595E-02
12884901888,44,7.152715E-02
12884901888,45,7.118196E-02
12884901888,46,7.083065E-02
12884901888,47,7.047350E-02
12884901888,48,7.011279E-02
12884901888,49,6.974479E-02
12884901888,50,6.576351E-02
12884901888,51,6.540634E-02
12884901888,52,6.504492E-02
12884901888,53,6.467949E-02
12884901888,54,6.431029E-02
12884901888,55,6.393759E-02
12884901888,56,6.356371E-02
12884901888,57,6.318471E-02
12884901888,58,6.280288E-02
12884901888,59,6.241846E-02
12884901888,60,6.203168E-02
12884901888,61,6.164275E-02
12884901888,62,6.125187E-02
12884901888,63,7.530907E-02
12884901888,64,7.527087E-02
12884901888,65,7.523269E-02
12884901888,66,7.519455E-02
12884901888,67,7.515665E-02
12884901888,68,7.511861E-02
12884901888,69,7.508056E-02
12884901888,70,7.504257E-02
12884901888,71,7.500461E-02
12884901888,72,7.496668E-02
12884901888,73,7.493404E-02
12884901888,74,7.489619E-02
12884901888,75,7.485856E-02
12884901888,76,7.482077E-02
12884901888,77,7.478517E-02
12884901888,78,7.473790E-02
12884901888,79,7.467853E-02
12884901888,80,7.460709E-02
12884901888,81,7.452368E-02
12884901888,82,7.442900E-02
12884901888,83,7.432202E-02
12884901888,84,7.420343E-02
12884901888,85,7.407331E-02
12884901888,86,7.393182E-02
12884901888,87,7.377915E-02
12884901888,88,7.361542E-02
12884901888,89,7.344185E-02
12884901888,90,7.325666E-02
12884901888,91,7.306102E-02
12884901888,92,7.285509E-02
12884901888,93,7.263912E-02
12884901888,94,7.241334E-02
12884901888,95,7.217795E-02
12884901888,96,7.193322E-02
12884901888,97,7.168082E-02
12884901888,98,7.141819E-02
12884901888,99,7.114692E-02
12884901888,100,7.086734E-02
12884901888,101,7.057967E-02
12884901888,102,7.028419E-02
12884901888,103,6.998115E-02
12884901888,104,6.967259E-02
12884901888,105,6.935534E-02
12884901888,106,6.903134E-02
12884901888,107,6.870088E-02
12884901888,108,6.836428E-02
12884901888,109,6.802174E-02
12884901888,110,6.767359E-02
12884901888,111,6.732206E-02
12884901888,112,6.696348E-02
12884901888,113,6.660006E-02
12884901888,114,6.623211E-02
12884901888,115,6.585985E-02
12884901888,116,6.548356E-02
12884901888,117,6.510350E-02
12884901888,118,6.471990E-02
12884901888,119,6.433516E-02
12884901888,120,6.394525E-02
12884901888,121,6.355255E-02
12884901888,122,6.315727E-02
12884901888,123,6.275966E-02
12884901888,124,6.235992E-02
12884901888,125,6.195828E-02
12884901888,126,7.644743E-02
12884901888,127,7.640826E-02
12884901888,128,7.636914E-02
12884901888,129,7.633004E-02
12884901888,130,7.629118E-02
