eid,sid,gmv_PGA
12884901888,0,5.272491E-02
12884901888,1,4.865141E-02
12884901888,2,4.134650E-02
12884901888,3,3.370243E-02
12884901888,4,8.519201E-02
12884901888,5,7.409354E-02
12884901888,6,5.732536E-02
12884901888,7,4.293995E-02
12884901888,8,1.629373E-01
12884901888,9,1.228549E-01
12884901888,10,8.018435E-02
12884901888,11,5.352112E-02
12884901889,0,9.012218E-02
12884901889,1,8.279690E-02
12884901889,2,6.976090E-02
12884901889,3,5.626367E-02
12884901889,4,1.498763E-01
12884901889,5,1.291796E-01
12884901889,6,9.844200E-02
12884901889,7,7.259332E-02
12884901889,8,2.884193E-01
12884901889,9,2.222268E-01
12884901889,10,1.405032E-01
12884901889,11,9.155856E-02
12884901890,0,6.275776E-02
12884901890,1,5.765671E-02
12884901890,2,4.857891E-02
12884901890,3,3.917994E-02
12884901890,4,1.043683E-01
12884901890,5,8.995589E-02
12884901890,6,6.855137E-02
12884901890,7,5.055130E-02
12884901890,8,2.008445E-01
12884901890,9,1.547505E-01
12884901890,10,9.784124E-02
12884901890,11,6.375800E-02
12884901891,0,5.717234E-02
12884901891,1,5.407598E-02
12884901891,2,4.825188E-02
12884901891,3,4.170405E-02
12884901891,4,7.907676E-02
12884901891,5,7.205134E-02
12884901891,6,6.055589E-02
12884901891,7,4.955491E-02
12884901891,8,1.203019E-01
12884901891,9,1.004611E-01
12884901891,10,7.595655E-02
12884901891,11,5.776605E-02
12884901892,0,3.718872E-02
12884901892,1,3.463803E-02
12884901892,2,2.995101E-02
12884901892,3,2.488505E-02
12884901892,4,5.606199E-02
12884901892,5,4.986750E-02
12884901892,6,3.999900E-02
12884901892,7,3.097476E-02
12884901892,8,9.371018E-02
12884901892,9,7.521443E-02
12884901892,10,5.316394E-02
12884901892,11,3.759816E-02
12884901893,0,1.406753E-01
12884901893,1,1.316214E-01
12884901893,2,1.148606E-01
12884901893,3,9.650426E-02
12884901893,4,2.067693E-01
12884901893,5,1.852612E-01
12884901893,6,1.506689E-01
12884901893,7,1.185776E-01
12884901893,8,3.345212E-01
12884901893,9,2.730694E-01
12884901893,10,1.971899E-01
12884901893,11,1.424216E-01
12884901894,0,5.252831E-02
12884901894,1,4.988968E-02
12884901894,2,4.489769E-02
12884901894,3,3.923607E-02
12884901894,4,7.094474E-02
12884901894,5,6.508054E-02
12884901894,6,5.540071E-02
12884901894,7,4.601798E-02
12884901894,8,1.048959E-01
12884901894,9,8.862203E-02
12884901894,10,6.834472E-02
12884901894,11,5.303326E-02
