,0.0,0.01,0.06,0.11,0.16,0.21,0.26,0.31,0.36,0.41,0.46,0.51,0.56,0.61,0.66,0.71,0.76,0.81,0.86,0.91,0.96,1.01,1.06,1.11,1.16,1.21,1.26,1.31,1.36
slight,0.0,0.0,0.0005,0.00506,0.01544,0.05278,0.22134,0.42164,0.65222,0.78058,0.87172,0.92148,0.95436,0.97254,0.98518,0.99144,0.995,0.99734,0.99782,0.99892,0.99924,0.99934,0.99948,0.9997,0.99974,0.99978,0.9998,0.99978,0.99996
moderate,0.0,0.0,0.0,2e-05,6e-05,0.00052,0.00648,0.02974,0.09478,0.17566,0.28722,0.38646,0.49562,0.58416,0.6729,0.7515,0.80956,0.85104,0.88268,0.90784,0.92342,0.9349,0.94346,0.9517,0.95758,0.9613,0.96354,0.96786,0.96938
extensive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024,0.0009,0.0042,0.01226,0.02274,0.04262,0.06524,0.10404,0.15174,0.20726,0.25608,0.30566,0.35158,0.38568,0.42512,0.45844,0.48806,0.50672,0.52002,0.5367,0.55128,0.5625
complete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0002,0.0009,0.00308,0.00638,0.01304,0.02256,0.0404,0.0636,0.09568,0.1237,0.15716,0.1873,0.214,0.2471,0.27284,0.29916,0.31488,0.3274,0.3414,0.35344,0.36806
