,0.00,0.01,0.06,0.11,0.16,0.21,0.26,0.31,0.36,0.41,0.46,0.51,0.56,0.61,0.66,0.71,0.76,0.81,0.86,0.91,0.96,1.01,1.06,1.11,1.16,1.21,1.26,1.31,1.36
HAZUS,0.0,0.0,0.0,5e-09,1.5000000000000002e-08,8.500000000000001e-08,2.21e-06,9.9796e-06,3.2469000000000004e-05,7.244840000000001e-05,0.0001341866,0.0002551672,0.0004076764000000001,0.0006382941999999999,0.0008515852,0.001149055,0.0016937968,0.0021916472,0.0027162020000000005,0.0033172771999999996,0.0038747470000000004,0.004449565000000001,0.0050481336,0.0056650246000000005,0.006211651,0.006820757600000001,0.007244855400000001,0.007726550600000001,0.008280992000000001
