,0.00,0.01,0.06,0.11,0.16,0.21,0.26,0.31,0.36,0.41,0.46,0.51,0.56,0.61,0.66,0.71,0.76,0.81,0.86,0.91,0.96,1.01,1.06,1.11,1.16,1.21,1.26,1.31,1.36
HAZUS,0.0,2.0000000000000002e-07,0.00013953000000000001,0.00056934,0.0012229699999999999,0.00206538,0.0032098799999999996,0.004687490000000001,0.006830309999999999,0.01039145,0.021496640000000004,0.0333306,0.043406829999999993,0.052192020000000006,0.05764541000000001,0.06107401,0.06340439,0.06416,0.06448424999999999,0.06596757,0.06592279000000001,0.06655838,0.06762546,0.06786384,0.0689298,0.06905006999999999,0.06957298,0.07030702,0.06990171
