,0.00,0.01,0.06,0.11,0.16,0.21,0.26,0.31,0.36,0.41,0.46,0.51,0.56,0.61,0.66,0.71,0.76,0.81,0.86,0.91,0.96,1.01,1.06,1.11,1.16,1.21,1.26,1.31,1.36
HAZUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0000000000000003e-10,6.000000000000001e-10,1.3109300000000002e-06,3.1504720000000002e-06,1.3634712000000001e-05,2.8586354000000002e-05,6.55087e-05,0.00012835134000000002,0.000233374646,0.000403797652,0.0005699919620000001,0.0007908738259999999,0.001080009556,0.001356043986,0.0015666603160000001,0.0017854009320000003,0.0020208151320000004,0.00232111242,0.0025989177920000004,0.00289921868,0.0031777697700000004
