,0.0,0.01,0.06,0.11,0.16,0.21,0.26,0.31,0.36,0.41,0.46,0.51,0.56,0.61,0.66,0.71,0.76,0.81,0.86,0.91,0.96,1.01,1.06,1.11,1.16,1.21,1.26,1.31,1.36
slight,0.0,0.00016,0.03858,0.13554,0.23696,0.33502,0.4202,0.49494,0.55972,0.64736,0.79872,0.8852,0.94462,0.97086,0.98364,0.98942,0.99456,0.9971,0.99818,0.99886,0.99918,0.99952,0.99974,0.99974,0.99968,0.99984,0.99992,0.99986,0.9998
moderate,0.0,0.0,0.00028,0.00256,0.00806,0.0168,0.02818,0.04354,0.05852,0.09282,0.19026,0.30648,0.45186,0.57262,0.66434,0.7407,0.79906,0.84956,0.88376,0.90586,0.92706,0.94064,0.95,0.9568,0.96246,0.96614,0.96806,0.96776,0.9682
extensive,0.0,0.0,0.0,0.0,4e-05,0.00014,0.00012,0.00024,0.00046,0.00146,0.00514,0.014,0.03392,0.06298,0.0986,0.14544,0.19544,0.25252,0.30338,0.3513,0.40272,0.4467,0.47708,0.50794,0.53046,0.54692,0.55756,0.56264,0.56386
complete,0.0,0.0,0.0,0.0,0.0,4e-05,2e-05,6e-05,0.00012,0.00024,0.0012,0.00364,0.01018,0.02108,0.03634,0.05918,0.08746,0.12226,0.15402,0.19168,0.22866,0.2644,0.2875,0.31766,0.33488,0.35292,0.36162,0.3674,0.36784
