,0.00,0.01,0.06,0.11,0.16,0.21,0.26,0.31,0.36,0.41,0.46,0.51,0.56,0.61,0.66,0.71,0.76,0.81,0.86,0.91,0.96,1.01,1.06,1.11,1.16,1.21,1.26,1.31,1.36
HAZUS,0.0,0.0,0.0,1.62e-07,2.0939999999999998e-06,1.0315999999999999e-05,2.7654599999999994e-05,5.298519999999998e-05,8.613259999999998e-05,0.00012896019999999997,0.00021536099999999996,0.00032713739999999994,0.00042715179999999996,0.00055101,0.0006898706000000001,0.0008320494,0.0010229190000000002,0.0013237771999999998,0.0016939102,0.0020371862,0.0023531114,0.0026651014,0.0030320378,0.0033292763999999996,0.0036679888000000003,0.0039468876,0.0043088518,0.0045364992,0.0047704002
