,0.00,0.01,0.06,0.11,0.16,0.21,0.26,0.31,0.36,0.41,0.46,0.51,0.56,0.61,0.66,0.71,0.76,0.81,0.86,0.91,0.96,1.01,1.06,1.11,1.16,1.21,1.26,1.31,1.36
HAZUS,0.0,0.0,0.0,6.97e-06,6.872000000000002e-05,0.00020292000000000002,0.00037326000000000004,0.00055677,0.00078018,0.0010737020000000002,0.0014786960000000003,0.0018773859999999998,0.00229695,0.00272703,0.003165534,0.003568018,0.004142354,0.00519074,0.006235152,0.0072963640000000005,0.008346389999999999,0.009501154000000001,0.010617286000000002,0.011525674000000001,0.012573768,0.013669024000000002,0.014495512,0.015351742000000002,0.016478126000000003
