,0.0,0.01,0.06,0.11,0.16,0.21,0.26,0.31,0.36,0.41,0.46,0.51,0.56,0.61,0.66,0.71,0.76,0.81,0.86,0.91,0.96,1.01,1.06,1.11,1.16,1.21,1.26,1.31,1.36
slight,0.0,0.0,0.0,0.01394,0.13616,0.38592,0.6375,0.80914,0.90152,0.95588,0.9832,0.9929,0.99636,0.99788,0.99898,0.99922,0.99954,0.99974,0.99976,0.99998,0.99992,0.99998,1.0,1.0,1.0,0.99998,1.0,1.0,1.0
moderate,0.0,0.0,0.0,0.0,0.00032,0.00498,0.02718,0.0755,0.16276,0.2814,0.44506,0.56714,0.65624,0.72562,0.76914,0.80916,0.84382,0.88358,0.91,0.93038,0.94222,0.9555,0.9627,0.96736,0.97348,0.97822,0.98092,0.98242,0.98514
extensive,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00016,0.00052,0.00216,0.00754,0.01698,0.03,0.04442,0.06176,0.07726,0.0958,0.13544,0.1701,0.20794,0.2408,0.27172,0.30332,0.32946,0.36056,0.38688,0.40788,0.42896,0.453
complete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034,0.00082,0.00242,0.0053,0.009,0.01348,0.01766,0.02508,0.0387,0.05354,0.06848,0.0843,0.10248,0.12002,0.13428,0.15056,0.16858,0.18204,0.19614,0.21522
