,0.0,0.01,0.06,0.11,0.16,0.21,0.26,0.31,0.36,0.41,0.46,0.51,0.56,0.61,0.66,0.71,0.76,0.81,0.86,0.91,0.96,1.01,1.06,1.11,1.16,1.21,1.26,1.31,1.36
slight,0.0,0.0,0.00072,0.00498,0.0153,0.05622,0.25964,0.46304,0.65998,0.78124,0.86896,0.91574,0.94854,0.96544,0.97726,0.98406,0.99082,0.99342,0.99554,0.99646,0.9978,0.99838,0.99914,0.99916,0.9994,0.9994,0.99958,0.99976,0.99972
moderate,0.0,0.0,0.0,2e-05,6e-05,0.00034,0.00884,0.03714,0.09714,0.17516,0.27844,0.37758,0.46614,0.54458,0.61282,0.67286,0.73854,0.78686,0.82508,0.84836,0.87604,0.89362,0.9113,0.921,0.93268,0.94066,0.94882,0.95466,0.95982
extensive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.00152,0.0044,0.01034,0.02214,0.03818,0.0578,0.07838,0.10248,0.14446,0.1823,0.21904,0.25384,0.29102,0.3284,0.35922,0.38958,0.42014,0.44946,0.46872,0.49104,0.51854
complete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0003,0.00108,0.00242,0.00614,0.01118,0.01954,0.02724,0.0385,0.05966,0.07914,0.0999,0.12414,0.1464,0.1695,0.19382,0.21902,0.2412,0.26612,0.28348,0.30322,0.3259
