,0.0,0.01,0.06,0.11,0.16,0.21,0.26,0.31,0.36,0.41,0.46,0.51,0.56,0.61,0.66,0.71,0.76,0.81,0.86,0.91,0.96,1.01,1.06,1.11,1.16,1.21,1.26,1.31,1.36
slight,0.0,0.0,0.00798,0.15132,0.4363,0.67992,0.83078,0.91138,0.95516,0.9775,0.9931,0.99682,0.9984,0.99936,0.99936,0.99972,0.99984,0.9999,0.9999,0.99998,0.99998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moderate,0.0,0.0,0.0,0.00054,0.00698,0.03434,0.09094,0.1732,0.27144,0.39092,0.55926,0.67534,0.75656,0.80482,0.8433,0.87186,0.89794,0.92304,0.94322,0.95514,0.9659,0.9722,0.97852,0.98086,0.9842,0.98656,0.98808,0.99002,0.9911
extensive,0.0,0.0,0.0,0.0,0.0,2e-05,0.00012,0.00064,0.00218,0.00556,0.01644,0.03402,0.05386,0.0753,0.1001,0.12276,0.1509,0.20012,0.23992,0.28406,0.31766,0.35662,0.38996,0.4215,0.44878,0.47184,0.50302,0.52272,0.53688
complete,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,4e-05,0.00022,0.00054,0.0025,0.00698,0.01126,0.0178,0.02542,0.03358,0.0449,0.06284,0.08614,0.10754,0.12758,0.14718,0.17086,0.18988,0.21196,0.23012,0.25366,0.26844,0.28394
