WARNING:root:DB server started with /apps/openquake/3.5/oqenv/bin/python3.6 on tcp://10.9.65.55:1908, pid 50525
[2019-07-03 22:20:34,703 #1 INFO] hxr547 running /short/y57/hxr547/York/job_PSHA.ini [--hc=None]
[2019-07-03 22:20:34,778 #1 INFO] Using engine version 3.5.0
[2019-07-03 22:20:35,930 #1 WARNING] Using celery@r3760, celery@r3770, celery@r3775, celery@r3776, celery@r4289, 280 cores
[2019-07-03 22:20:36,313 #1 INFO] zipping the input files
[2019-07-03 22:21:21,326 #1 INFO] Reading the risk model if present
[2019-07-03 22:21:21,434 #1 INFO] Read 1 hazard sites
[2019-07-03 22:21:33,475 #1 INFO] Validated nsha18_source_model_logic_tree.xml in 11.94 seconds
[2019-07-03 22:21:33,604 #1 INFO] Potential number of logic tree paths = 5,880
[2019-07-03 22:21:33,675 #1 INFO] Removing nodal plane and hypocenter distributions
[2019-07-03 22:21:33,751 #1 INFO] Reading the source model(s) in parallel
[2019-07-03 22:22:05,830 #1 INFO] Sent 8.29 KB of data in 20 read_source_models task(s)
[2019-07-03 22:22:06,454 #1 INFO] read_source_models   5% [of 20 tasks]
[2019-07-03 22:22:07,567 #1 INFO] read_source_models  10% [of 20 tasks]
[2019-07-03 22:22:08,918 #1 INFO] read_source_models  15% [of 20 tasks]
[2019-07-03 22:22:10,744 #1 INFO] read_source_models  20% [of 20 tasks]
[2019-07-03 22:22:11,654 #1 INFO] read_source_models  25% [of 20 tasks]
[2019-07-03 22:22:12,222 #1 INFO] read_source_models  30% [of 20 tasks]
[2019-07-03 22:22:17,843 #1 INFO] read_source_models  35% [of 20 tasks]
WARNING:root:<AreaSource NSHMB_EBGZ>.count_ruptures took 29 seconds, perhaps the area discretization is too small
[2019-07-03 22:22:27,519 #1 INFO] read_source_models  40% [of 20 tasks]
[2019-07-03 22:22:31,077 #1 INFO] read_source_models  45% [of 20 tasks]
[2019-07-03 22:22:33,449 #1 INFO] read_source_models  50% [of 20 tasks]
[2019-07-03 22:22:55,640 #1 INFO] read_source_models  55% [of 20 tasks]
[2019-07-03 22:23:06,964 #1 INFO] read_source_models  60% [of 20 tasks]
[2019-07-03 22:23:24,098 #1 INFO] read_source_models  65% [of 20 tasks]
[2019-07-03 22:23:25,003 #1 INFO] read_source_models  70% [of 20 tasks]
[2019-07-03 22:23:25,148 #1 INFO] read_source_models  75% [of 20 tasks]
[2019-07-03 22:23:25,278 #1 INFO] read_source_models  80% [of 20 tasks]
[2019-07-03 22:23:32,621 #1 INFO] read_source_models  85% [of 20 tasks]
[2019-07-03 22:23:48,906 #1 INFO] read_source_models  90% [of 20 tasks]
[2019-07-03 22:23:51,739 #1 INFO] read_source_models  95% [of 20 tasks]
[2019-07-03 22:23:51,814 #1 INFO] read_source_models 100% [of 20 tasks]
[2019-07-03 22:23:51,898 #1 INFO] Received 820.42 MB from 20 read_source_models outputs in 137 seconds, biggest output=99.72 MB
[2019-07-03 22:23:52,915 #1 INFO] Processed source model 1 with 294 gsim path(s) and 66378 sources
[2019-07-03 22:23:53,037 #1 INFO] Processed source model 2 with 294 gsim path(s) and 96 sources
[2019-07-03 22:23:53,396 #1 INFO] Processed source model 3 with 294 gsim path(s) and 127 sources
[2019-07-03 22:23:55,551 #1 INFO] Processed source model 4 with 294 gsim path(s) and 153357 sources
[2019-07-03 22:23:57,877 #1 INFO] Processed source model 5 with 294 gsim path(s) and 155018 sources
[2019-07-03 22:24:00,840 #1 INFO] Processed source model 6 with 294 gsim path(s) and 157927 sources
[2019-07-03 22:24:01,223 #1 INFO] Processed source model 7 with 294 gsim path(s) and 70 sources
[2019-07-03 22:24:01,310 #1 INFO] Processed source model 8 with 294 gsim path(s) and 76 sources
[2019-07-03 22:24:01,392 #1 INFO] Processed source model 9 with 294 gsim path(s) and 70 sources
[2019-07-03 22:24:01,464 #1 INFO] Processed source model 10 with 294 gsim path(s) and 78 sources
[2019-07-03 22:24:01,538 #1 INFO] Processed source model 11 with 294 gsim path(s) and 72 sources
[2019-07-03 22:24:03,258 #1 INFO] Processed source model 12 with 294 gsim path(s) and 122912 sources
[2019-07-03 22:24:03,743 #1 INFO] Processed source model 13 with 294 gsim path(s) and 64 sources
[2019-07-03 22:24:06,323 #1 INFO] Processed source model 14 with 294 gsim path(s) and 120846 sources
[2019-07-03 22:24:08,590 #1 INFO] Processed source model 15 with 294 gsim path(s) and 102697 sources
[2019-07-03 22:24:10,369 #1 INFO] Processed source model 16 with 294 gsim path(s) and 103076 sources
[2019-07-03 22:24:12,199 #1 INFO] Processed source model 17 with 294 gsim path(s) and 121225 sources
[2019-07-03 22:24:14,091 #1 INFO] Processed source model 18 with 294 gsim path(s) and 123291 sources
[2019-07-03 22:24:15,188 #1 INFO] Processed source model 19 with 294 gsim path(s) and 66757 sources
[2019-07-03 22:24:15,319 #1 INFO] Processed source model 20 with 294 gsim path(s) and 188 sources
[2019-07-03 22:24:15,402 #1 INFO] The composite source model has 78,858,213 ruptures
[2019-07-03 22:24:24,067 #1 INFO] Max ruptures per task = 93879
[2019-07-03 22:25:12,607 #1 INFO] Sent 1294325 sources in 796 tasks
[2019-07-03 22:25:13,584 #1 INFO] Sent 801.04 MB of data in 796 classical_split_filter task(s)
[2019-07-03 22:25:13,677 #1 INFO] classical_split_filter   1% [of 796 tasks]
[2019-07-03 22:25:13,753 #1 INFO] classical_split_filter   2% [of 796 tasks]
[2019-07-03 22:25:13,818 #1 INFO] classical_split_filter   3% [of 796 tasks]
[2019-07-03 22:25:13,893 #1 INFO] classical_split_filter   4% [of 796 tasks]
[2019-07-03 22:25:13,952 #1 INFO] classical_split_filter   5% [of 796 tasks]
[2019-07-03 22:25:14,036 #1 INFO] classical_split_filter   6% [of 796 tasks]
[2019-07-03 22:25:14,299 #1 INFO] classical_split_filter   7% [of 796 tasks]
[2019-07-03 22:25:14,390 #1 INFO] classical_split_filter   8% [of 796 tasks]
[2019-07-03 22:25:14,881 #1 INFO] classical_split_filter   9% [of 796 tasks]
[2019-07-03 22:25:15,213 #1 INFO] classical_split_filter  10% [of 796 tasks]
[2019-07-03 22:25:16,211 #1 INFO] classical_split_filter  11% [of 796 tasks]
[2019-07-03 22:25:16,965 #1 INFO] classical_split_filter  12% [of 796 tasks]
[2019-07-03 22:25:17,508 #1 INFO] classical_split_filter  13% [of 796 tasks]
[2019-07-03 22:25:22,286 #1 INFO] classical_split_filter  14% [of 796 tasks]
[2019-07-03 22:25:22,669 #1 INFO] classical_split_filter  15% [of 796 tasks]
[2019-07-03 22:25:22,785 #1 INFO] classical_split_filter  16% [of 796 tasks]
[2019-07-03 22:25:25,939 #1 INFO] classical_split_filter  17% [of 796 tasks]
[2019-07-03 22:25:26,375 #1 INFO] classical_split_filter  18% [of 796 tasks]
[2019-07-03 22:25:26,501 #1 INFO] classical_split_filter  19% [of 796 tasks]
[2019-07-03 22:25:26,576 #1 INFO] classical_split_filter  20% [of 796 tasks]
[2019-07-03 22:25:27,308 #1 INFO] classical_split_filter  21% [of 796 tasks]
[2019-07-03 22:25:27,417 #1 INFO] classical_split_filter  22% [of 796 tasks]
[2019-07-03 22:25:27,583 #1 INFO] classical_split_filter  23% [of 796 tasks]
[2019-07-03 22:25:27,687 #1 INFO] classical_split_filter  24% [of 796 tasks]
[2019-07-03 22:25:27,845 #1 INFO] classical_split_filter  25% [of 796 tasks]
[2019-07-03 22:25:28,341 #1 INFO] classical_split_filter  26% [of 796 tasks]
[2019-07-03 22:25:28,570 #1 INFO] classical_split_filter  27% [of 796 tasks]
[2019-07-03 22:25:28,889 #1 INFO] classical_split_filter  28% [of 796 tasks]
[2019-07-03 22:25:29,214 #1 INFO] classical_split_filter  29% [of 796 tasks]
[2019-07-03 22:25:29,978 #1 INFO] classical_split_filter  30% [of 796 tasks]
[2019-07-03 22:25:30,389 #1 INFO] classical_split_filter  31% [of 796 tasks]
[2019-07-03 22:25:30,643 #1 INFO] classical_split_filter  32% [of 796 tasks]
[2019-07-03 22:25:31,109 #1 INFO] classical_split_filter  33% [of 796 tasks]
[2019-07-03 22:25:31,686 #1 INFO] classical_split_filter  34% [of 796 tasks]
[2019-07-03 22:25:33,070 #1 INFO] classical_split_filter  35% [of 796 tasks]
[2019-07-03 22:25:34,123 #1 INFO] classical_split_filter  36% [of 796 tasks]
[2019-07-03 22:25:35,290 #1 INFO] classical_split_filter  37% [of 796 tasks]
[2019-07-03 22:25:35,866 #1 INFO] classical_split_filter  38% [of 796 tasks]
[2019-07-03 22:25:37,040 #1 INFO] classical_split_filter  39% [of 796 tasks]
[2019-07-03 22:25:37,655 #1 INFO] classical_split_filter  40% [of 796 tasks]
[2019-07-03 22:25:38,230 #1 INFO] classical_split_filter  41% [of 796 tasks]
[2019-07-03 22:25:38,510 #1 INFO] classical_split_filter  42% [of 796 tasks]
[2019-07-03 22:25:38,735 #1 INFO] classical_split_filter  43% [of 796 tasks]
[2019-07-03 22:25:39,227 #1 INFO] classical_split_filter  44% [of 796 tasks]
[2019-07-03 22:25:40,224 #1 INFO] classical_split_filter  45% [of 796 tasks]
[2019-07-03 22:25:40,528 #1 INFO] classical_split_filter  46% [of 796 tasks]
[2019-07-03 22:25:41,110 #1 INFO] classical_split_filter  47% [of 796 tasks]
[2019-07-03 22:25:43,060 #1 INFO] classical_split_filter  48% [of 796 tasks]
[2019-07-03 22:25:43,674 #1 INFO] classical_split_filter  49% [of 796 tasks]
[2019-07-03 22:25:43,794 #1 INFO] classical_split_filter  50% [of 796 tasks]
[2019-07-03 22:25:44,319 #1 INFO] classical_split_filter  51% [of 796 tasks]
[2019-07-03 22:25:45,053 #1 INFO] classical_split_filter  52% [of 796 tasks]
[2019-07-03 22:25:45,670 #1 INFO] classical_split_filter  53% [of 796 tasks]
[2019-07-03 22:25:46,611 #1 INFO] classical_split_filter  54% [of 796 tasks]
[2019-07-03 22:25:47,218 #1 INFO] classical_split_filter  55% [of 796 tasks]
[2019-07-03 22:25:47,835 #1 INFO] classical_split_filter  56% [of 796 tasks]
[2019-07-03 22:25:48,102 #1 INFO] classical_split_filter  57% [of 796 tasks]
[2019-07-03 22:25:49,322 #1 INFO] classical_split_filter  58% [of 796 tasks]
[2019-07-03 22:26:00,997 #1 INFO] classical_split_filter  59% [of 796 tasks]
[2019-07-03 22:26:01,346 #1 INFO] classical_split_filter  60% [of 796 tasks]
[2019-07-03 22:26:01,493 #1 INFO] classical_split_filter  61% [of 796 tasks]
[2019-07-03 22:26:02,556 #1 INFO] classical_split_filter  62% [of 796 tasks]
[2019-07-03 22:26:02,699 #1 INFO] classical_split_filter  63% [of 796 tasks]
[2019-07-03 22:26:02,794 #1 INFO] classical_split_filter  64% [of 796 tasks]
[2019-07-03 22:26:02,875 #1 INFO] classical_split_filter  65% [of 796 tasks]
[2019-07-03 22:26:02,960 #1 INFO] classical_split_filter  66% [of 796 tasks]
[2019-07-03 22:26:03,010 #1 INFO] classical_split_filter  67% [of 796 tasks]
[2019-07-03 22:26:03,074 #1 INFO] classical_split_filter  68% [of 796 tasks]
[2019-07-03 22:26:03,168 #1 INFO] classical_split_filter  69% [of 796 tasks]
[2019-07-03 22:26:03,243 #1 INFO] classical_split_filter  70% [of 796 tasks]
[2019-07-03 22:26:03,326 #1 INFO] classical_split_filter  71% [of 796 tasks]
[2019-07-03 22:26:03,395 #1 INFO] classical_split_filter  72% [of 796 tasks]
[2019-07-03 22:26:03,460 #1 INFO] classical_split_filter  73% [of 796 tasks]
[2019-07-03 22:26:03,516 #1 INFO] classical_split_filter  74% [of 796 tasks]
[2019-07-03 22:26:03,585 #1 INFO] classical_split_filter  75% [of 796 tasks]
[2019-07-03 22:26:03,841 #1 INFO] classical_split_filter  76% [of 796 tasks]
[2019-07-03 22:26:04,124 #1 INFO] classical_split_filter  77% [of 796 tasks]
[2019-07-03 22:26:04,208 #1 INFO] classical_split_filter  78% [of 796 tasks]
[2019-07-03 22:26:04,250 #1 INFO] classical_split_filter  79% [of 796 tasks]
[2019-07-03 22:26:04,335 #1 INFO] classical_split_filter  80% [of 796 tasks]
[2019-07-03 22:26:04,432 #1 INFO] classical_split_filter  81% [of 796 tasks]
[2019-07-03 22:26:04,507 #1 INFO] classical_split_filter  82% [of 796 tasks]
[2019-07-03 22:26:04,561 #1 INFO] classical_split_filter  83% [of 796 tasks]
[2019-07-03 22:26:04,636 #1 INFO] classical_split_filter  84% [of 796 tasks]
[2019-07-03 22:26:04,936 #1 INFO] classical_split_filter  85% [of 796 tasks]
[2019-07-03 22:26:05,003 #1 INFO] classical_split_filter  86% [of 796 tasks]
[2019-07-03 22:26:05,783 #1 INFO] classical_split_filter  87% [of 796 tasks]
[2019-07-03 22:26:05,879 #1 INFO] classical_split_filter  88% [of 796 tasks]
[2019-07-03 22:26:05,937 #1 INFO] classical_split_filter  89% [of 796 tasks]
[2019-07-03 22:26:06,004 #1 INFO] classical_split_filter  90% [of 796 tasks]
[2019-07-03 22:26:06,079 #1 INFO] classical_split_filter  91% [of 796 tasks]
[2019-07-03 22:26:06,154 #1 INFO] classical_split_filter  92% [of 796 tasks]
[2019-07-03 22:26:06,188 #1 INFO] classical_split_filter  93% [of 796 tasks]
[2019-07-03 22:26:06,284 #1 INFO] classical_split_filter  94% [of 796 tasks]
[2019-07-03 22:26:06,353 #1 INFO] classical_split_filter  95% [of 796 tasks]
[2019-07-03 22:26:06,427 #1 INFO] classical_split_filter  96% [of 796 tasks]
[2019-07-03 22:26:06,494 #1 INFO] classical_split_filter  97% [of 796 tasks]
[2019-07-03 22:26:19,129 #1 INFO] classical_split_filter  98% [of 796 tasks]
[2019-07-03 22:26:40,939 #1 INFO] classical_split_filter  99% [of 796 tasks]
[2019-07-03 22:28:10,049 #1 INFO] classical_split_filter 100% [of 796 tasks]
[2019-07-03 22:28:10,371 #1 INFO] Received 748.15 MB from 326 classical_split_filter outputs in 176 seconds, biggest output=19.15 MB
[2019-07-03 22:28:10,672 #1 INFO] Received {'pmap': '502.88 KB', 'calc_times': '3.51 MB', 'eff_ruptures': '24.5 KB', 'rup_data': '738.08 MB', 'nsites': '571.65 KB'}
[2019-07-03 22:28:10,937 #1 INFO] There are 840 realization(s)
[2019-07-03 22:31:23,642 #1 INFO] Building hazard statistics
[2019-07-03 22:31:23,998 #1 INFO] Sent 0 B of data in 1 build_hazard_stats task(s)
[2019-07-03 22:31:24,059 #1 INFO] build_hazard_stats 100% [of 1 tasks]
[2019-07-03 22:31:24,098 #1 INFO] Received 629 B from 1 build_hazard_stats outputs in 0 seconds, biggest output=629 B
[2019-07-03 22:31:24,177 #1 INFO] Received {'rlz_by_sid': '172 B', 'hcurves-stats': '536 B'}
[2019-07-03 22:31:24,626 #1 INFO] exported hcurves: ['/short/y57/hxr547/York/PSHA_PGA/hazard_curve-mean-PGA_1.csv']
[2019-07-03 22:31:24,735 #1 INFO] Exposing the outputs to the database
[2019-07-03 22:31:26,323 #1 INFO] Calculation 1 finished correctly in 606 seconds
  id | name
   1 | Full Report
   2 | Hazard Curves
   3 | Input Files
   4 | Realizations
   5 | Seismic Source Groups
