site_id,lon,lat
621,116.73907,-31.90813
622,116.73907,-31.90633
623,116.73907,-31.90454
624,116.73907,-31.90274
625,116.73907,-31.90094
626,116.73907,-31.89914
627,116.73907,-31.89734
628,116.73907,-31.89554
629,116.73907,-31.89374
630,116.74117,-31.85777
631,116.74117,-31.85597
632,116.74117,-31.85417
633,116.74117,-31.85238
634,116.74117,-31.85058
635,116.74117,-31.84878
636,116.74117,-31.84698
637,116.74117,-31.84518
638,116.74117,-31.84338
639,116.74117,-31.84158
640,116.74117,-31.83979
641,116.74117,-31.83799
642,116.74117,-31.83619
643,116.74117,-31.83439
644,116.74117,-31.83259
645,116.74117,-31.83079
646,116.74117,-31.82899
647,116.74117,-31.82719
648,116.74117,-31.82540
649,116.74117,-31.82360
650,116.74117,-31.82180
651,116.74117,-31.82000
652,116.74118,-31.89734
653,116.74118,-31.89554
654,116.74118,-31.89374
655,116.74118,-31.89195
656,116.74118,-31.89015
657,116.74118,-31.88835
658,116.74118,-31.88655
659,116.74118,-31.88475
660,116.74118,-31.88295
661,116.74118,-31.88115
662,116.74118,-31.87936
663,116.74118,-31.87756
664,116.74118,-31.87576
665,116.74118,-31.87396
666,116.74118,-31.87216
667,116.74118,-31.87036
668,116.74118,-31.86856
669,116.74118,-31.86676
670,116.74118,-31.86497
671,116.74118,-31.86317
672,116.74118,-31.86137
673,116.74118,-31.85957
674,116.74119,-31.93152
675,116.74119,-31.92972
676,116.74119,-31.92792
677,116.74119,-31.92612
678,116.74119,-31.92432
679,116.74119,-31.92252
680,116.74119,-31.92072
681,116.74119,-31.91893
682,116.74119,-31.91713
683,116.74119,-31.91533
684,116.74119,-31.91353
685,116.74119,-31.91173
686,116.74119,-31.90993
687,116.74119,-31.90813
688,116.74119,-31.90633
689,116.74119,-31.90454
690,116.74119,-31.90274
691,116.74119,-31.90094
692,116.74119,-31.89914
693,116.74328,-31.83079
694,116.74328,-31.82899
695,116.74328,-31.82719
696,116.74328,-31.82540
697,116.74328,-31.82360
698,116.74328,-31.82180
699,116.74328,-31.82000
700,116.74329,-31.86676
701,116.74329,-31.86497
702,116.74329,-31.86317
703,116.74329,-31.86137
704,116.74329,-31.85957
705,116.74329,-31.85777
706,116.74329,-31.85597
707,116.74329,-31.85417
708,116.74329,-31.85238
709,116.74329,-31.85058
710,116.74329,-31.84878
711,116.74329,-31.84698
712,116.74329,-31.84518
713,116.74329,-31.84338
714,116.74329,-31.84158
715,116.74329,-31.83979
716,116.74329,-31.83799
717,116.74329,-31.83619
718,116.74329,-31.83439
719,116.74329,-31.83259
720,116.74330,-31.90274
721,116.74330,-31.90094
722,116.74330,-31.89914
723,116.74330,-31.89734
724,116.74330,-31.89554
725,116.74330,-31.89374
726,116.74330,-31.89195
727,116.74330,-31.89015
728,116.74330,-31.88835
729,116.74330,-31.88655
730,116.74330,-31.88475
731,116.74330,-31.88295
732,116.74330,-31.88115
733,116.74330,-31.87936
734,116.74330,-31.87756
735,116.74330,-31.87576
736,116.74330,-31.87396
737,116.74330,-31.87216
738,116.74330,-31.87036
739,116.74330,-31.86856
740,116.74331,-31.93152
741,116.74331,-31.92972
742,116.74331,-31.92792
743,116.74331,-31.92612
744,116.74331,-31.92432
745,116.74331,-31.92252
746,116.74331,-31.92072
747,116.74331,-31.91893
748,116.74331,-31.91713
749,116.74331,-31.91533
750,116.74331,-31.91353
751,116.74331,-31.91173
752,116.74331,-31.90993
753,116.74331,-31.90813
754,116.74331,-31.90633
755,116.74331,-31.90454
756,116.74540,-31.83979
757,116.74540,-31.83799
758,116.74540,-31.83619
759,116.74540,-31.83439
760,116.74540,-31.83259
761,116.74540,-31.83079
762,116.74540,-31.82899
763,116.74540,-31.82719
764,116.74540,-31.82540
765,116.74540,-31.82360
766,116.74540,-31.82180
767,116.74540,-31.82000
768,116.74541,-31.87396
769,116.74541,-31.87216
770,116.74541,-31.87036
771,116.74541,-31.86856
772,116.74541,-31.86676
773,116.74541,-31.86497
774,116.74541,-31.86317
775,116.74541,-31.86137
776,116.74541,-31.85957
777,116.74541,-31.85777
778,116.74541,-31.85597
779,116.74541,-31.85417
780,116.74541,-31.85238
781,116.74541,-31.85058
782,116.74541,-31.84878
783,116.74541,-31.84698
784,116.74541,-31.84518
785,116.74541,-31.84338
786,116.74541,-31.84158
787,116.74542,-31.90633
788,116.74542,-31.90454
789,116.74542,-31.90274
790,116.74542,-31.90094
791,116.74542,-31.89914
792,116.74542,-31.89734
793,116.74542,-31.89554
794,116.74542,-31.89374
795,116.74542,-31.89195
796,116.74542,-31.89015
797,116.74542,-31.88835
798,116.74542,-31.88655
799,116.74542,-31.88475
800,116.74542,-31.88295
801,116.74542,-31.88115
802,116.74542,-31.87936
803,116.74542,-31.87756
804,116.74542,-31.87576
805,116.74543,-31.93152
806,116.74543,-31.92972
807,116.74543,-31.92792
808,116.74543,-31.92612
809,116.74543,-31.92432
810,116.74543,-31.92252
811,116.74543,-31.92072
812,116.74543,-31.91893
813,116.74543,-31.91713
814,116.74543,-31.91533
815,116.74543,-31.91353
816,116.74543,-31.91173
817,116.74543,-31.90993
818,116.74543,-31.90813
819,116.74752,-31.84878
820,116.74752,-31.84698
821,116.74752,-31.84518
822,116.74752,-31.84338
823,116.74752,-31.84158
824,116.74752,-31.83979
825,116.74752,-31.83799
826,116.74752,-31.83619
827,116.74752,-31.83439
828,116.74752,-31.83259
829,116.74752,-31.83079
830,116.74752,-31.82899
831,116.74752,-31.82719
832,116.74752,-31.82540
833,116.74752,-31.82360
834,116.74752,-31.82180
835,116.74752,-31.82000
836,116.74753,-31.87936
837,116.74753,-31.87756
838,116.74753,-31.87576
839,116.74753,-31.87396
840,116.74753,-31.87216
841,116.74753,-31.87036
842,116.74753,-31.86856
843,116.74753,-31.86676
844,116.74753,-31.86497
845,116.74753,-31.86317
846,116.74753,-31.86137
847,116.74753,-31.85957
848,116.74753,-31.85777
849,116.74753,-31.85597
850,116.74753,-31.85417
851,116.74753,-31.85238
852,116.74753,-31.85058
853,116.74754,-31.90993
854,116.74754,-31.90813
855,116.74754,-31.90633
856,116.74754,-31.90454
857,116.74754,-31.90274
858,116.74754,-31.90094
859,116.74754,-31.89914
860,116.74754,-31.89734
861,116.74754,-31.89554
862,116.74754,-31.89374
863,116.74754,-31.89195
864,116.74754,-31.89015
865,116.74754,-31.88835
866,116.74754,-31.88655
867,116.74754,-31.88475
868,116.74754,-31.88295
869,116.74754,-31.88115
870,116.74755,-31.93152
871,116.74755,-31.92972
872,116.74755,-31.92792
873,116.74755,-31.92612
874,116.74755,-31.92432
875,116.74755,-31.92252
876,116.74755,-31.92072
877,116.74755,-31.91893
878,116.74755,-31.91713
879,116.74755,-31.91533
880,116.74755,-31.91353
881,116.74755,-31.91173
882,116.74963,-31.82719
883,116.74963,-31.82540
884,116.74963,-31.82360
885,116.74963,-31.82180
886,116.74963,-31.82000
887,116.74964,-31.85597
888,116.74964,-31.85417
889,116.74964,-31.85238
890,116.74964,-31.85058
891,116.74964,-31.84878
892,116.74964,-31.84698
893,116.74964,-31.84518
894,116.74964,-31.84338
895,116.74964,-31.84158
896,116.74964,-31.83979
897,116.74964,-31.83799
898,116.74964,-31.83619
899,116.74964,-31.83439
900,116.74964,-31.83259
901,116.74964,-31.83079
902,116.74964,-31.82899
903,116.74965,-31.88475
904,116.74965,-31.88295
905,116.74965,-31.88115
906,116.74965,-31.87936
907,116.74965,-31.87756
908,116.74965,-31.87576
909,116.74965,-31.87396
910,116.74965,-31.87216
911,116.74965,-31.87036
912,116.74965,-31.86856
913,116.74965,-31.86676
914,116.74965,-31.86497
915,116.74965,-31.86317
916,116.74965,-31.86137
917,116.74965,-31.85957
918,116.74965,-31.85777
919,116.74966,-31.91353
920,116.74966,-31.91173
921,116.74966,-31.90993
922,116.74966,-31.90813
923,116.74966,-31.90633
924,116.74966,-31.90454
925,116.74966,-31.90274
926,116.74966,-31.90094
927,116.74966,-31.89914
928,116.74966,-31.89734
929,116.74966,-31.89554
930,116.74966,-31.89374
931,116.74966,-31.89195
932,116.74966,-31.89015
933,116.74966,-31.88835
934,116.74966,-31.88655
935,116.74967,-31.93152
936,116.74967,-31.92972
937,116.74967,-31.92792
938,116.74967,-31.92612
939,116.74967,-31.92432
940,116.74967,-31.92252
941,116.74967,-31.92072
942,116.74967,-31.91893
943,116.74967,-31.91713
944,116.74967,-31.91533
945,116.75175,-31.83439
946,116.75175,-31.83259
947,116.75175,-31.83079
948,116.75175,-31.82899
949,116.75175,-31.82719
950,116.75175,-31.82540
951,116.75175,-31.82360
952,116.75175,-31.82180
953,116.75175,-31.82000
954,116.75176,-31.86317
955,116.75176,-31.86137
956,116.75176,-31.85957
957,116.75176,-31.85777
958,116.75176,-31.85597
959,116.75176,-31.85417
960,116.75176,-31.85238
961,116.75176,-31.85058
962,116.75176,-31.84878
963,116.75176,-31.84698
964,116.75176,-31.84518
965,116.75176,-31.84338
966,116.75176,-31.84158
967,116.75176,-31.83979
968,116.75176,-31.83799
969,116.75176,-31.83619
970,116.75177,-31.89015
971,116.75177,-31.88835
972,116.75177,-31.88655
973,116.75177,-31.88475
974,116.75177,-31.88295
975,116.75177,-31.88115
976,116.75177,-31.87936
977,116.75177,-31.87756
978,116.75177,-31.87576
979,116.75177,-31.87396
980,116.75177,-31.87216
981,116.75177,-31.87036
982,116.75177,-31.86856
983,116.75177,-31.86676
984,116.75177,-31.86497
985,116.75178,-31.91713
986,116.75178,-31.91533
987,116.75178,-31.91353
988,116.75178,-31.91173
989,116.75178,-31.90993
990,116.75178,-31.90813
991,116.75178,-31.90633
992,116.75178,-31.90454
993,116.75178,-31.90274
994,116.75178,-31.90094
995,116.75178,-31.89914
996,116.75178,-31.89734
997,116.75178,-31.89554
998,116.75178,-31.89374
999,116.75178,-31.89195
1000,116.75179,-31.93152
1001,116.75179,-31.92972
1002,116.75179,-31.92792
1003,116.75179,-31.92612
1004,116.75179,-31.92432
1005,116.75179,-31.92252
1006,116.75179,-31.92072
1007,116.75179,-31.91893
1008,116.75387,-31.84158
1009,116.75387,-31.83979
1010,116.75387,-31.83799
1011,116.75387,-31.83619
1012,116.75387,-31.83439
1013,116.75387,-31.83259
1014,116.75387,-31.83079
1015,116.75387,-31.82899
1016,116.75387,-31.82719
1017,116.75387,-31.82540
1018,116.75387,-31.82360
1019,116.75387,-31.82180
1020,116.75387,-31.82000
1021,116.75388,-31.86856
1022,116.75388,-31.86676
1023,116.75388,-31.86497
1024,116.75388,-31.86317
1025,116.75388,-31.86137
1026,116.75388,-31.85957
1027,116.75388,-31.85777
1028,116.75388,-31.85597
1029,116.75388,-31.85417
1030,116.75388,-31.85238
1031,116.75388,-31.85058
1032,116.75388,-31.84878
1033,116.75388,-31.84698
1034,116.75388,-31.84518
1035,116.75388,-31.84338
1036,116.75389,-31.89374
1037,116.75389,-31.89195
1038,116.75389,-31.89015
1039,116.75389,-31.88835
1040,116.75389,-31.88655
1041,116.75389,-31.88475
1042,116.75389,-31.88295
1043,116.75389,-31.88115
1044,116.75389,-31.87936
1045,116.75389,-31.87756
1046,116.75389,-31.87576
1047,116.75389,-31.87396
1048,116.75389,-31.87216
1049,116.75389,-31.87036
1050,116.75390,-31.91893
1051,116.75390,-31.91713
1052,116.75390,-31.91533
1053,116.75390,-31.91353
1054,116.75390,-31.91173
1055,116.75390,-31.90993
1056,116.75390,-31.90813
1057,116.75390,-31.90633
1058,116.75390,-31.90454
1059,116.75390,-31.90274
1060,116.75390,-31.90094
1061,116.75390,-31.89914
1062,116.75390,-31.89734
1063,116.75390,-31.89554
1064,116.75391,-31.93152
1065,116.75391,-31.92972
1066,116.75391,-31.92792
1067,116.75391,-31.92612
1068,116.75391,-31.92432
1069,116.75391,-31.92252
